"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","목동우성2","2000"," "," "," ","121,000","29","5","2021"," "," ","84.96","13","337","N"," ","11470"," ","신정동"
" ","우성","1992"," "," "," ","147,000","31","5","2021"," "," ","84.44","5","200","N"," ","11470"," ","목동"
" ","목동우성2","2000"," "," "," ","106,500","22","5","2021"," "," ","84.96","2","337","N"," ","11470"," ","신정동"
" ","목동신시가지11","1988"," "," "," ","153,000","24","5","2021"," "," ","66.24","1","325","N"," ","11470"," ","신정동"
" ","금강","1998"," "," "," ","34,300","29","5","2021"," "," ","59.4","3","207-24","N"," ","11470"," ","신월동"
" ","신트리1","1999"," "," "," ","69,500","31","5","2021"," "," ","49.8","15","1259","N"," ","11470"," ","신정동"
" ","신월시영","1988"," "," "," ","63,500","29","5","2021"," "," ","43.2","11","987-1","N"," ","11470"," ","신월동"
" ","금호어울림","2004"," "," "," ","139,500","26","5","2021"," "," ","120.12","5","951","N"," ","11470"," ","목동"
" ","목동우성2","2000"," "," "," ","119,000","28","5","2021"," "," ","84.96","8","337","N"," ","11470"," ","신정동"
" ","진도2","1999"," "," "," ","123,000","29","5","2021"," "," ","59.46","17","936","N"," ","11470"," ","목동"
" ","롯데캐슬위너","2005"," "," "," ","126,500","24","5","2021"," "," ","84.94","9","956","N"," ","11470"," ","목동"
" ","목동에버하임","2019"," "," "," ","45,000","20","5","2021"," "," ","41.06","9","966","N"," ","11470"," ","목동"
" ","목동신시가지14","1987"," "," "," ","130,000","29","5","2021"," "," ","55.02","14","329","N"," ","11470"," ","신정동"
" ","신정6현대","2000"," "," "," ","68,500","29","5","2021"," "," ","59.4","12","743-2","N"," ","11470"," ","신정동"
" ","행복한세상","2004"," "," "," ","42,800","20","5","2021"," "," ","83.42","6","29-7","N"," ","11470"," ","신월동"
" ","동원데자뷰","2012"," "," "," ","66,500","25","5","2021"," "," ","76.6408","6","1060","N"," ","11470"," ","신월동"
" ","진도2","1999"," "," "," ","113,000","27","5","2021"," "," ","59.46","4","936","N"," ","11470"," ","목동"
" ","신라이프","2003"," "," "," ","23,500","29","5","2021"," "," ","58.32","4","48-13","N"," ","11470"," ","신월동"
" ","금호어울림","2004"," "," "," ","139,000","28","5","2021"," "," ","120.12","3","951","N"," ","11470"," ","목동"
" ","학마을1단지","2000"," "," "," ","60,000","29","5","2021"," "," ","49.99","9","1293","N"," ","11470"," ","신정동"
" ","코아루2단지","2010"," "," "," ","58,500","15","5","2021"," "," ","84.95","6","1058","N"," ","11470"," ","신월동"
" ","태형","1998"," "," "," ","47,000","31","5","2021"," "," ","84.75","12","134-17","N"," ","11470"," ","신월동"
" ","벽산블루밍1단지","2003"," "," "," ","67,000","23","5","2021"," "," ","59.9461","2","1022","N"," ","11470"," ","신월동"
" ","동방","1999"," "," "," ","54,500","8","5","2021"," "," ","84.33","6","607-1","N"," ","11470"," ","신월동"
" ","대성유니드","2004"," "," "," ","64,000","29","5","2021"," "," ","84.3","1","1033","N"," ","11470"," ","신월동"
" ","벽산블루밍1단지","2003"," "," "," ","85,000","29","5","2021"," "," ","84.0145","7","1022","N"," ","11470"," ","신월동"
" ","목동2삼성래미안","2001"," "," "," ","102,000","21","5","2021"," "," ","59.92","6","1295","N"," ","11470"," ","신정동"
" ","목동센트럴아이파크위브2단지","2020"," "," "," ","98,000","29","5","2021"," "," ","59.88","2","1076","N"," ","11470"," ","신월동"
" ","신트리4","2000"," "," "," ","62,800","27","5","2021"," "," ","48.96","14","1277","N"," ","11470"," ","신정동"
" ","목동미소래","2005"," "," "," ","67,700","16","5","2021"," "," ","84.95","1","958","N"," ","11470"," ","목동"
" ","흥양훼미리","2002"," "," "," ","38,500","14","5","2021"," "," ","83.97","2","87-21","N"," ","11470"," ","신월동"
" ","목동힐스테이트","2016"," "," "," ","170,000","22","5","2021"," "," ","84.98","9","1323","N"," ","11470"," ","신정동"
" ","신월시영","1988"," "," "," ","62,000","17","5","2021"," "," ","50.67","1","987-1","N"," ","11470"," ","신월동"
" ","목동에버하임","2019"," "," "," ","45,000","18","5","2021"," "," ","41.06","3","966","N"," ","11470"," ","목동"
" ","스위트드림아파트","2020"," "," "," ","37,880","30","5","2021"," "," ","52.16","5","1074","N"," ","11470"," ","신월동"
" ","대원칸타빌2","2003"," "," "," ","139,500","16","5","2021"," "," ","84.98","4","941","N"," ","11470"," ","목동"
" ","목동신시가지10","1987"," "," "," ","127,500","22","5","2021"," "," ","53.82","5","311","N"," ","11470"," ","신정동"
" ","삼종레이빌102동","2004"," "," "," ","30,000","15","5","2021"," "," ","57.83","7","519-25","N"," ","11470"," ","신월동"
" ","롯데캐슬위너","2005"," "," "," ","114,800","26","5","2021"," "," ","84.94","2","956","N"," ","11470"," ","목동"
" ","푸른마을4","2002"," "," "," ","83,300","15","5","2021"," "," ","84.81","3","1285","N"," ","11470"," ","신정동"
" ","동원데자뷰","2012"," ","21.06.11","O","66,500","25","5","2021"," "," ","76.6408","6","1060","N"," ","11470"," ","신월동"
" ","수명산SKVIEW","2009"," "," "," ","97,000","15","5","2021"," "," ","128.76","4","1053","N"," ","11470"," ","신월동"
" ","롯데캐슬위너","2005"," "," "," ","128,500","15","5","2021"," "," ","84.97","12","956","N"," ","11470"," ","목동"
" ","신월시영","1988"," "," "," ","63,500","24","5","2021"," "," ","43.2","9","987-1","N"," ","11470"," ","신월동"
" ","목동에버하임","2019"," "," "," ","39,000","25","5","2021"," "," ","39.82","5","966","N"," ","11470"," ","목동"
" ","목동에버하임","2019"," "," "," ","41,000","30","5","2021"," "," ","41.06","9","966","N"," ","11470"," ","목동"
" ","목동에버하임","2019"," "," "," ","40,000","30","5","2021"," "," ","41.06","7","966","N"," ","11470"," ","목동"
" ","목동에버하임","2019"," "," "," ","36,000","15","5","2021"," "," ","41.06","11","966","N"," ","11470"," ","목동"
" ","정은스카이빌2차","2004"," "," "," ","73,000","25","5","2021"," "," ","84.98","10","1304","N"," ","11470"," ","신정동"
" ","신트리3","2000"," "," "," ","99,800","23","5","2021"," "," ","84.8","8","1276","N"," ","11470"," ","신정동"
" ","목동신시가지8","1987"," "," "," ","137,000","17","5","2021"," "," ","54.94","12","314","N"," ","11470"," ","신정동"
" ","신트리4","2000"," "," "," ","54,000","28","5","2021"," "," ","49.08","15","1277","N"," ","11470"," ","신정동"
" ","목동금호베스트빌","2002"," "," "," ","96,900","15","5","2021"," "," ","96.83","8","549","N"," ","11470"," ","목동"
" ","현대","1996"," "," "," ","155,000","26","5","2021"," "," ","83.16","12","930","N"," ","11470"," ","목동"
" ","정은스카이빌(959)","2006"," "," "," ","63,500","24","5","2021"," "," ","68.18","4","959","N"," ","11470"," ","목동"
" ","수명산그린시아","2014"," "," "," ","71,000","20","5","2021"," "," ","83.25","7","1070","N"," ","11470"," ","신월동"
" ","태헌(신월프라자)","1999"," "," "," ","23,000","25","5","2021"," "," ","56.97","8","128","N"," ","11470"," ","신월동"
" ","힐탑이루미","2004"," "," "," ","64,000","23","5","2021"," "," ","81.08","11","1305","N"," ","11470"," ","신정동"
" ","신정현대5","1999"," "," "," ","117,500","22","5","2021"," "," ","114.24","3","1273","N"," ","11470"," ","신정동"
" ","학마을1단지","2000"," "," "," ","75,000","14","5","2021"," "," ","59.98","12","1293","N"," ","11470"," ","신정동"
" ","상아아름","2005"," "," "," ","53,000","19","5","2021"," "," ","84.9","3","447-3","N"," ","11470"," ","신월동"
" ","학마을1단지","2000"," "," "," ","55,000","10","5","2021"," "," ","49.98","6","1293","N"," ","11470"," ","신정동"
" ","목동센트럴아이파크위브1단지","2020"," "," "," ","93,500","29","5","2021"," "," ","59.88","13","1075","N"," ","11470"," ","신월동"
" ","목동현대1","1997"," "," "," ","165,700","14","5","2021"," "," ","84.9","14","932","N"," ","11470"," ","목동"
" ","푸른마을3","2001"," "," "," ","65,000","10","5","2021"," "," ","59.91","9","1283","N"," ","11470"," ","신정동"
" ","목동청구한신아파트","1997"," "," "," ","155,000","31","5","2021"," "," ","84.77","1","929","N"," ","11470"," ","목동"
" ","세양청마루","2006"," "," "," ","103,000","10","5","2021"," "," ","84.98","10","1306","N"," ","11470"," ","신정동"
" ","대림타운","1997"," "," "," ","57,800","25","5","2021"," "," ","113.4","5","558-9","N"," ","11470"," ","신월동"
" ","트라팰리스이스턴에비뉴","2009"," "," "," ","231,000","27","5","2021"," "," ","112.33","18","962-1","N"," ","11470"," ","목동"
" ","청구","1992"," "," "," ","110,000","19","5","2021"," "," ","84.99","16","336","N"," ","11470"," ","신정동"
" ","학마을1단지","2000"," "," "," ","58,800","13","5","2021"," "," ","49.99","10","1293","N"," ","11470"," ","신정동"
" ","신트리1","1999"," "," "," ","69,000","20","5","2021"," "," ","49.95","2","1259","N"," ","11470"," ","신정동"
" ","신트리4","2000"," "," "," ","70,000","19","5","2021"," "," ","59.73","4","1277","N"," ","11470"," ","신정동"
" ","양천벽산블루밍1단지","2006"," "," "," ","71,000","4","5","2021"," "," ","76.53","6","1026","N"," ","11470"," ","신월동"
" ","해태","1999"," "," "," ","42,800","8","5","2021"," "," ","59.91","8","514-3","N"," ","11470"," ","신월동"
" ","목동에버하임","2019"," "," "," ","38,000","22","5","2021"," "," ","41.06","4","966","N"," ","11470"," ","목동"
" ","수정","1987"," "," "," ","64,800","27","5","2021"," "," ","48.87","3","733-31","N"," ","11470"," ","신정동"
