"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","자양현대6","1999"," "," "," ","143,000","20","2","2021"," "," ","114.98","1","786","N"," ","11215"," ","자양동"
" ","새한","2000"," "," "," ","110,000","18","2","2021"," "," ","84.91","7","656","N"," ","11215"," ","구의동"
" ","현대8(803동)","1996"," "," "," ","120,000","3","2","2021"," "," ","59.94","7","569","N"," ","11215"," ","광장동"
" ","대성빌라트(552-6)","2000"," "," "," ","37,500","27","2","2021"," "," ","81.69","3","552-6","N"," ","11215"," ","구의동"
" ","현대3","1996"," "," "," ","109,800","27","2","2021"," "," ","84.9","3","670","N"," ","11215"," ","자양동"
" ","현대8(803동)","1996"," "," "," ","119,000","25","2","2021"," "," ","59.94","13","569","N"," ","11215"," ","광장동"
" ","현대파크빌","2000"," ","21.08.05","O","167,000","28","2","2021"," "," ","84.81","22","577","N"," ","11215"," ","광장동"
" ","현대프라임","1997"," "," "," ","140,000","26","2","2021"," "," ","84.99","1","631-1","N"," ","11215"," ","구의동"
" ","현대강변","1991"," "," "," ","103,900","23","2","2021"," "," ","81.94","6","673","N"," ","11215"," ","자양동"
" ","새한","2000"," ","21.05.18","O","110,000","19","2","2021"," "," ","84.91","7","656","N"," ","11215"," ","구의동"
" ","현대프라임","1997"," "," "," ","120,000","21","2","2021"," "," ","59.82","16","631-1","N"," ","11215"," ","구의동"
" ","현대프라임","1997"," "," "," ","160,000","22","2","2021"," "," ","84.99","21","631-1","N"," ","11215"," ","구의동"
" ","광진파크프라이빗","2020"," "," "," ","76,000","16","2","2021"," "," ","59.71","7","670","N"," ","11215"," ","구의동"
" ","광진트라팰리스","2006"," "," "," ","200,000","22","2","2021"," "," ","153.79","6","854","N"," ","11215"," ","자양동"
" ","한솔리베르","2002"," "," "," ","95,000","20","2","2021"," "," ","61.26","13","672","N"," ","11215"," ","자양동"
" ","삼성쉐르빌","2001"," "," "," ","145,000","20","2","2021"," "," ","144.51","5","199-18","N"," ","11215"," ","구의동"
" ","우성4","1989"," "," "," ","105,000","23","2","2021"," "," ","72.34","6","578","N"," ","11215"," ","자양동"
" ","현대8(801동,802동)","1995"," "," "," ","157,000","20","2","2021"," "," ","84.92","15","565","N"," ","11215"," ","광장동"
" ","현대프라임","1997"," "," "," ","219,000","20","2","2021"," "," ","126.66","12","631-1","N"," ","11215"," ","구의동"
" ","광장11현대홈타운","2003"," "," "," ","195,000","17","2","2021"," "," ","84.94","4","579","N"," ","11215"," ","광장동"
" ","자양9차현대홈타운","2002"," "," "," ","137,900","24","2","2021"," "," ","82.56","12","790","N"," ","11215"," ","자양동"
" ","솔렌시아2","2015"," "," "," ","34,000","16","2","2021"," "," ","32.87","7","236-25","N"," ","11215"," ","구의동"
" ","더샵스타시티","2007"," "," "," ","167,000","16","2","2021"," "," ","100.32","31","227-7","N"," ","11215"," ","자양동"
" ","워커힐","1978"," "," "," ","243,000","19","2","2021"," "," ","196","5","145-8","N"," ","11215"," ","광장동"
" ","광장현대9단지","1999"," "," "," ","154,500","3","2","2021"," "," ","84.96","11","576","N"," ","11215"," ","광장동"
" ","구의현대2단지","1996"," "," "," ","159,500","20","2","2021"," "," ","84.86","16","611","N"," ","11215"," ","구의동"
" ","현대프라임","1997"," "," "," ","148,000","15","2","2021"," "," ","84.99","27","631-1","N"," ","11215"," ","구의동"
" ","명성","2003"," "," "," ","58,000","21","2","2021"," "," ","78.48","4","237-5","N"," ","11215"," ","구의동"
" ","현대8(801동,802동)","1995"," "," "," ","144,000","21","2","2021"," "," ","84.92","25","565","N"," ","11215"," ","광장동"
" ","청구","1996"," "," "," ","97,500","16","2","2021"," "," ","59.95","3","566","N"," ","11215"," ","광장동"
" ","청구","1996"," "," "," ","107,300","20","2","2021"," "," ","59.95","4","566","N"," ","11215"," ","광장동"
" ","현대프라임","1997"," "," "," ","190,000","17","2","2021"," "," ","126.66","27","631-1","N"," ","11215"," ","구의동"
" ","일성파크","1996"," "," "," ","75,000","10","2","2021"," "," ","59.96","6","99","N"," ","11215"," ","군자동"
" ","현대3","1990"," "," "," ","104,000","4","2","2021"," "," ","59.67","2","484","N"," ","11215"," ","광장동"
" ","자양삼성","1999"," "," "," ","125,000","5","2","2021"," "," ","84.96","17","787","N"," ","11215"," ","자양동"
" ","대동","1999"," "," "," ","101,000","9","2","2021"," "," ","59.54","12","784-1","N"," ","11215"," ","자양동"
" ","광장힐스테이트","2012"," "," "," ","289,000","17","2","2021"," "," ","131.96","4","582","N"," ","11215"," ","광장동"
" ","자양현대6","1999"," ","21.06.14","O","143,000","20","2","2021"," "," ","114.98","1","786","N"," ","11215"," ","자양동"
" ","구의강변우성아파트","1992"," "," "," ","139,000","6","2","2021"," "," ","84.76","17","546-7","N"," ","11215"," ","구의동"
" ","청구","1996"," "," "," ","109,000","6","2","2021"," "," ","59.95","6","566","N"," ","11215"," ","광장동"
" ","현대3","1990"," "," "," ","159,500","1","2","2021"," "," ","84.97","7","484","N"," ","11215"," ","광장동"
" ","한양","1983"," "," "," ","195,000","1","2","2021"," "," ","157.87","9","695","N"," ","11215"," ","자양동"
" ","현대파크빌","2000"," "," "," ","164,500","8","2","2021"," "," ","84.81","7","577","N"," ","11215"," ","광장동"
" ","청구","1996"," "," "," ","105,000","6","2","2021"," "," ","59.95","9","566","N"," ","11215"," ","광장동"
