"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","현대1","1997"," "," "," ","63,000","18","1","2021"," "," ","84.17","3","359","N"," ","11380"," ","신사동"
" ","상림마을7단지아이파크(719~729동)BL1-13","2008"," "," "," ","113,000","27","1","2021"," "," ","134.96","9","11","N"," ","11380"," ","진관동"
" ","동광갈현베르빌","2004"," "," "," ","68,000","1","1","2021"," "," ","84.997","8","465-12","N"," ","11380"," ","갈현동"
" ","백련산힐스테이트2차","2011"," "," "," ","84,500","16","1","2021"," "," ","59.63","4","760","N"," ","11380"," ","응암동"
" ","경향파크","1989"," "," "," ","44,500","7","1","2021"," "," ","84.06","15","162-1","N"," ","11380"," ","구산동"
" ","메카","2001"," "," "," ","46,800","29","1","2021"," "," ","84.3","3","543","N"," ","11380"," ","갈현동"
" ","현대2","1994"," "," "," ","68,000","27","1","2021"," "," ","84.83","2","355","N"," ","11380"," ","신사동"
" ","백련산힐스테이트2차","2011"," ","21.05.17","O","84,500","16","1","2021"," "," ","59.63","4","760","N"," ","11380"," ","응암동"
" ","래미안베라힐즈","2019"," "," "," ","125,000","15","1","2021"," "," ","84.95","8","283","N"," ","11380"," ","녹번동"
" ","상림마을7단지아이파크(730~742동)BL1-14","2008"," "," "," ","110,500","19","1","2021"," "," ","134.75","9","10","N"," ","11380"," ","진관동"
" ","상림마을7단지아이파크(713~718동)BL1-11","2008"," "," "," ","94,000","2","1","2021"," "," ","101.61","2","15","N"," ","11380"," ","진관동"
" ","세영아파트","2016"," "," "," ","36,900","20","1","2021"," "," ","59.59","8","304-1","N"," ","11380"," ","구산동"
" ","박석고개1단지힐스테이트(116~131동)BL2-1","2009"," "," "," ","139,000","9","1","2021"," "," ","134.84","10","102","N"," ","11380"," ","진관동"
" ","우물골2단지두산위브(209~222동)BL2-8","2009"," "," "," ","86,000","12","1","2021"," "," ","84.49","3","88","N"," ","11380"," ","진관동"
" ","응암역효성해링턴플레이스","2019"," "," "," ","83,000","25","1","2021"," "," ","71.93","1","372","N"," ","11380"," ","신사동"
" ","미래하임(6-19)","2014"," "," "," ","26,300","30","1","2021"," "," ","30.62","7","6-19","N"," ","11380"," ","대조동"
" ","예가크레시아","2012"," "," "," ","36,500","25","1","2021"," "," ","49.8","11","6-13","N"," ","11380"," ","대조동"
" ","갈현동현대","1997"," "," "," ","55,000","30","1","2021"," "," ","59.25","4","537","N"," ","11380"," ","갈현동"
" ","백련산힐스테이트1차","2011"," "," "," ","110,300","31","1","2021"," "," ","84.21","15","759","N"," ","11380"," ","응암동"
" ","녹번역센트레빌","2013"," "," "," ","88,800","30","1","2021"," "," ","84.9","3","762","N"," ","11380"," ","응암동"
" ","정익제이원6차","2017"," "," "," ","29,500","26","1","2021"," "," ","28.65","9","186-12","N"," ","11380"," ","대조동"
" ","래미안베라힐즈","2019"," "," "," ","138,600","28","1","2021"," "," ","84.95","19","283","N"," ","11380"," ","녹번동"
" ","역촌센트레빌","2011"," "," "," ","87,800","31","1","2021"," "," ","113.92","6","232","N"," ","11380"," ","역촌동"
" ","뉴월드","2004"," "," "," ","49,500","25","1","2021"," "," ","75.39","2","338-7","N"," ","11380"," ","신사동"
" ","DMC자이1단지","2009"," "," "," ","120,000","30","1","2021"," "," ","123.67","7","75","N"," ","11380"," ","수색동"
" ","경향파크","1989"," "," "," ","44,900","16","1","2021"," "," ","84.06","2","162-1","N"," ","11380"," ","구산동"
" ","삼익(217-9)","1992"," "," "," ","55,000","20","1","2021"," "," ","84.91","9","217-9","N"," ","11380"," ","불광동"
" ","승윤노블리안","2019"," "," "," ","47,000","19","1","2021"," "," ","57.997","9","19-147","N"," ","11380"," ","신사동"
" ","북한산푸르지오","2015"," "," "," ","95,000","24","1","2021"," "," ","59.99","4","281","N"," ","11380"," ","녹번동"
" ","미미","1997"," "," "," ","54,000","31","1","2021"," "," ","59.595","4","538","N"," ","11380"," ","갈현동"
" ","북한산힐스테이트1차아파트","2009"," "," "," ","94,000","30","1","2021"," "," ","84.369","12","635","N"," ","11380"," ","불광동"
" ","폭포동4단지힐스테이트(408~422동)BL3-9","2010"," "," "," ","135,000","19","1","2021"," "," ","166.96","8","140","N"," ","11380"," ","진관동"
" ","프라임팰리스","2003"," "," "," ","41,500","25","1","2021"," "," ","71.16","4","111-48","N"," ","11380"," ","응암동"
" ","폭포동4단지힐스테이트(408~422동)BL3-9","2010"," ","21.04.01","O","150,000","30","1","2021"," "," ","166.96","11","140","N"," ","11380"," ","진관동"
" ","상림마을7단지아이파크(730~742동)BL1-14","2008"," "," "," ","142,000","30","1","2021"," "," ","167.46","14","10","N"," ","11380"," ","진관동"
" ","갈현1단지e-편한세상","2004"," "," "," ","69,800","31","1","2021"," "," ","84.618","9","547","N"," ","11380"," ","구산동"
" ","래미안베라힐즈","2019"," "," "," ","107,000","30","1","2021"," "," ","59.98","14","283","N"," ","11380"," ","녹번동"
" ","은평스카이뷰자이","2019"," "," "," ","117,800","20","1","2021"," "," ","84.3363","10","62","N"," ","11380"," ","진관동"
" ","상림마을6단지푸르지오(622~629동)BL1-5","2008"," "," "," ","109,500","30","1","2021"," "," ","134.96","12","5","N"," ","11380"," ","진관동"
" ","대주파크빌","2004"," "," "," ","66,000","30","1","2021"," "," ","83.07","4","368","N"," ","11380"," ","신사동"
" ","북한산현대홈타운","2004"," "," "," ","81,500","30","1","2021"," "," ","59.9765","5","633","N"," ","11380"," ","불광동"
" ","세민하이파크","2017"," "," "," ","45,000","30","1","2021"," "," ","40.19","8","40-2","N"," ","11380"," ","신사동"
" ","테마빌2","2004"," "," "," ","51,500","21","1","2021"," "," ","71.69","5","338-2","N"," ","11380"," ","신사동"
" ","북한산푸르지오","2015"," "," "," ","94,000","30","1","2021"," "," ","59.99","4","281","N"," ","11380"," ","녹번동"
" ","래미안베라힐즈","2019"," "," "," ","140,000","26","1","2021"," "," ","114.99","3","283","N"," ","11380"," ","녹번동"
" ","DMC월드","2002"," "," "," ","75,800","23","1","2021"," "," ","80.931","18","250","N"," ","11380"," ","증산동"
" ","폭포동4단지힐스테이트(423~425동)BL3-10","2010"," "," "," ","120,000","15","1","2021"," "," ","134.87","3","132","N"," ","11380"," ","진관동"
" ","대림아파트(276)","1993"," "," "," ","79,700","23","1","2021"," "," ","84.94","4","276","N"," ","11380"," ","녹번동"
" ","청송","2003"," "," "," ","43,000","28","1","2021"," "," ","101.75","2","30","N"," ","11380"," ","불광동"
" ","정익제이원6차","2017"," "," "," ","29,900","17","1","2021"," "," ","28.65","12","186-12","N"," ","11380"," ","대조동"
" ","녹번역센트레빌","2013"," "," "," ","89,500","15","1","2021"," "," ","84.9","4","762","N"," ","11380"," ","응암동"
" ","힐데스하임","2017"," "," "," ","49,000","23","1","2021"," "," ","40.63","13","64","N"," ","11380"," ","진관동"
" ","힐데스하임","2017"," "," "," ","47,000","21","1","2021"," "," ","39.3","11","64","N"," ","11380"," ","진관동"
" ","진흥엣세벨","2003"," "," "," ","70,000","23","1","2021"," "," ","57.5033","12","416-1","N"," ","11380"," ","수색동"
