"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","극동2","1989"," "," "," ","177,500","22","10","2021"," "," ","84.55","4","218-1","N"," ","11215"," ","광장동"
" ","엘림퍼스트중곡동","2021"," "," "," ","69,900","26","10","2021"," "," ","55.06","8","190-29","N"," ","11215"," ","중곡동"
" ","청구","1996"," "," "," ","114,500","26","10","2021"," "," ","59.95","20","566","N"," ","11215"," ","광장동"
" ","청구","1996"," "," "," ","115,500","29","10","2021"," "," ","59.95","17","566","N"," ","11215"," ","광장동"
" ","극동1","1985"," "," "," ","270,000","22","10","2021"," "," ","156.92","8","218-1","N"," ","11215"," ","광장동"
" ","현대파크빌","2000"," "," "," ","125,000","25","10","2021"," "," ","59.76","13","577","N"," ","11215"," ","광장동"
" ","현대파크빌","2000"," "," "," ","176,000","21","10","2021"," "," ","84.81","20","577","N"," ","11215"," ","광장동"
" ","이튼타워리버5차","2009"," "," "," ","218,000","30","10","2021"," "," ","122.55","17","856","N"," ","11215"," ","자양동"
" ","자양우성7","1998"," "," "," ","126,700","19","10","2021"," "," ","59.94","20","783-1","N"," ","11215"," ","자양동"
" ","욱현","2002"," "," "," ","44,500","14","10","2021"," "," ","75.08","2","90-18","N"," ","11215"," ","중곡동"
" ","광남캐스빌","2003"," "," "," ","49,500","22","10","2021"," "," ","63.03","2","620-6","N"," ","11215"," ","구의동"
" ","씨즈건대힐스","2017"," "," "," ","17,000","21","10","2021"," "," ","14.23","6","530","N"," ","11215"," ","화양동"
" ","엘림퍼스트중곡동","2021"," "," "," ","69,900","15","10","2021"," "," ","55.06","9","190-29","N"," ","11215"," ","중곡동"
" ","청구","1996"," "," "," ","123,500","19","10","2021"," "," ","59.95","22","566","N"," ","11215"," ","광장동"
" ","강변에스케이뷰","2017"," "," "," ","159,000","11","10","2021"," "," ","84.81","22","667","N"," ","11215"," ","구의동"
" ","래미안파크스위트","2018"," "," "," ","133,500","20","10","2021"," "," ","59.98","2","668","N"," ","11215"," ","구의동"
" ","광장힐스테이트","2012"," "," "," ","211,000","22","10","2021"," "," ","84.96","4","582","N"," ","11215"," ","광장동"
" ","중곡2단지","1976"," "," "," ","62,200","29","10","2021"," "," ","55.87","1","190-26","N"," ","11215"," ","중곡동"
" ","우성3","1989"," "," "," ","153,000","27","10","2021"," "," ","72.34","7","516","N"," ","11215"," ","자양동"
" ","현대파크빌","2000"," "," "," ","165,500","16","10","2021"," "," ","84.81","17","577","N"," ","11215"," ","광장동"
" ","래미안파크스위트","2018"," "," "," ","139,500","12","10","2021"," "," ","59.98","11","668","N"," ","11215"," ","구의동"
" ","현대3","1996"," "," "," ","111,000","2","10","2021"," "," ","84.9","2","670","N"," ","11215"," ","자양동"
" ","더샵스타시티","2007"," "," "," ","189,500","7","10","2021"," "," ","96.98","28","227-7","N"," ","11215"," ","자양동"
" ","자양호반써밋","2021"," ","21.11.01","O","60,000","11","10","2021"," "," ","40.2751","20","861","N"," ","11215"," ","자양동"
" ","화양타워","1999"," "," "," ","8,000","29","10","2021"," "," ","16.77","2","110-37","N"," ","11215"," ","화양동"
" ","우남위시빌","2003"," "," "," ","83,000","2","10","2021"," "," ","69.12","4","591-29","N"," ","11215"," ","구의동"
" ","광장힐스테이트","2012"," "," "," ","180,000","23","10","2021"," "," ","59.99","7","582","N"," ","11215"," ","광장동"
" ","우성1","1988"," "," "," ","105,000","16","10","2021"," "," ","51.57","6","579","N"," ","11215"," ","자양동"
" ","삼보드림","2003"," "," "," ","65,000","14","10","2021"," "," ","146.34","4","107-4","N"," ","11215"," ","중곡동"
" ","래미안파크스위트","2018"," "," "," ","130,700","11","10","2021"," "," ","59.98","4","668","N"," ","11215"," ","구의동"
" ","한솔리베르","2002"," ","21.12.31","O","131,000","9","10","2021"," "," ","83.37","6","672","N"," ","11215"," ","자양동"
" ","동북아스위트힐(리버리치빌)","2008"," "," "," ","84,000","12","10","2021"," "," ","83.61","2","118","N"," ","11215"," ","광장동"
" ","광장현대9단지","1999"," "," "," ","85,500","6","10","2021"," "," ","59.97","1","576","N"," ","11215"," ","광장동"
" ","삼성로얄2","2002"," "," "," ","61,000","12","10","2021"," "," ","76.38","3","109-13","N"," ","11215"," ","중곡동"
" ","대영(68-6)","2002"," "," "," ","30,000","1","10","2021"," "," ","57.94","6","68-6","N"," ","11215"," ","중곡동"
" ","파크타운","2015"," "," "," ","76,500","10","10","2021"," "," ","59.26","4","665","N"," ","11215"," ","구의동"
" ","화양타워","1999"," "," "," ","8,000","18","10","2021"," "," ","15.18","2","110-37","N"," ","11215"," ","화양동"
" ","예다움","2004"," "," "," ","59,000","2","10","2021"," "," ","84.93","3","110-33","N"," ","11215"," ","중곡동"
" ","자양10차현대홈타운","2002"," "," "," ","158,000","6","10","2021"," "," ","111.88","11","792","N"," ","11215"," ","자양동"
" ","신원리브웰화양동주상복합","2019"," "," "," ","22,050","5","10","2021"," "," ","16.92","4","111-88","N"," ","11215"," ","화양동"
