"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","국제산장","1993"," "," "," ","60,000","28","2","2021"," "," ","84.15","2","1693","N"," ","11620"," ","신림동"
" ","대우디오슈페리움2단지","2007"," "," "," ","79,800","6","2","2021"," "," ","84.76","10","856-1","N"," ","11620"," ","봉천동"
" ","신림푸르지오","2005"," "," "," ","119,500","3","2","2021"," "," ","138.74","12","1730","N"," ","11620"," ","신림동"
" ","국제산장","1993"," "," "," ","55,000","7","2","2021"," "," ","84.15","15","1693","N"," ","11620"," ","신림동"
" ","관악드림(동아)","2003"," "," "," ","108,000","26","2","2021"," "," ","84.96","8","1712","N"," ","11620"," ","봉천동"
" ","관악산휴먼시아2단지","2008"," "," "," ","81,000","27","2","2021"," "," ","84.96","2","1735","N"," ","11620"," ","신림동"
" ","봉천동아","2000"," "," "," ","73,500","27","2","2021"," "," ","59.76","6","1703","N"," ","11620"," ","봉천동"
" ","낙성대현대홈타운","2002"," "," "," ","108,500","25","2","2021"," "," ","114.919","2","1713","N"," ","11620"," ","봉천동"
" ","벽산블루밍","2005"," "," "," ","107,500","26","2","2021"," "," ","84.99","19","1718","N"," ","11620"," ","봉천동"
" ","현대(관악)","1992"," "," "," ","88,000","22","2","2021"," "," ","68.8","6","1000","N"," ","11620"," ","봉천동"
" ","관악푸르지오","2004"," "," "," ","109,000","20","2","2021"," "," ","84.75","11","1717","N"," ","11620"," ","봉천동"
" ","해태보라매타워","1996"," "," "," ","71,900","28","2","2021"," "," ","84.04","8","729-32","N"," ","11620"," ","봉천동"
" ","현대","1991"," "," "," ","60,000","23","2","2021"," "," ","84.44","10","255-189","N"," ","11620"," ","신림동"
" ","관악푸르지오","2004"," "," "," ","109,000","27","2","2021"," "," ","84.75","18","1717","N"," ","11620"," ","봉천동"
" ","신림현대","1993"," "," "," ","49,000","20","2","2021"," "," ","34.86","10","1694","N"," ","11620"," ","신림동"
" ","신림현대","1993"," "," "," ","78,000","20","2","2021"," "," ","82.2","2","1694","N"," ","11620"," ","신림동"
" ","동아타운","1999"," "," "," ","93,000","23","2","2021"," "," ","114.12","12","1629-2","N"," ","11620"," ","봉천동"
" ","신림푸르지오","2005"," "," "," ","97,000","14","2","2021"," "," ","84.79","11","1730","N"," ","11620"," ","신림동"
" ","벽산블루밍3차","2004"," "," "," ","100,100","27","2","2021"," "," ","111.04","20","1720","N"," ","11620"," ","봉천동"
" ","에이스인헌","2009"," "," "," ","57,500","27","2","2021"," "," ","66.14","6","196-215","N"," ","11620"," ","봉천동"
" ","LIG5차","1995"," "," "," ","60,000","14","2","2021"," "," ","59.9","2","233-11","N"," ","11620"," ","신림동"
" ","현대(관악)","1992"," "," "," ","80,000","21","2","2021"," "," ","58.59","12","1000","N"," ","11620"," ","봉천동"
" ","관악드림(삼성)","2003"," "," "," ","86,000","18","2","2021"," "," ","59.85","23","1712","N"," ","11620"," ","봉천동"
" ","금호(1차)","1997"," "," "," ","53,000","25","2","2021"," "," ","84.96","8","1705","N"," ","11620"," ","신림동"
" ","신림푸르지오","2005"," "," "," ","98,500","14","2","2021"," "," ","84.87","7","1730","N"," ","11620"," ","신림동"
" ","대안그린","2005"," "," "," ","55,000","26","2","2021"," "," ","72.53","6","926-2","N"," ","11620"," ","봉천동"
" ","관악캠퍼스타워","1998"," "," "," ","22,000","21","2","2021"," "," ","35.76","15","875-1","N"," ","11620"," ","봉천동"
" ","봉천우성","2000"," "," "," ","79,000","6","2","2021"," "," ","59.76","10","1706","N"," ","11620"," ","봉천동"
" ","보라매삼성","1996"," "," "," ","82,000","16","2","2021"," "," ","84.78","13","1698-1","N"," ","11620"," ","봉천동"
" ","현대(관악)","1992"," ","21.05.14","O","98,000","10","2","2021"," "," ","84.74","12","1000","N"," ","11620"," ","봉천동"
" ","국제산장","1993"," "," "," ","47,400","10","2","2021"," "," ","59.94","15","1693","N"," ","11620"," ","신림동"
" ","신림동쌍용아파트","1998"," "," "," ","50,500","13","2","2021"," "," ","59.26","16","1686","N"," ","11620"," ","신림동"
" ","관악드림(삼성)","2003"," "," "," ","103,000","17","2","2021"," "," ","84.96","8","1712","N"," ","11620"," ","봉천동"
