"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","이편한세상보문","2013"," "," "," ","94,000","11","9","2021"," "," ","59.663","6","230","N"," ","11290"," ","보문동3가"
" ","동일하이빌뉴시티","2011"," "," "," ","141,000","21","9","2021"," "," ","126.6","26","230","N"," ","11290"," ","하월곡동"
" ","삼선푸르지오","2008"," "," "," ","121,000","11","9","2021"," "," ","114.65","6","425","N"," ","11290"," ","삼선동2가"
" ","한신","1998"," "," "," ","105,000","29","9","2021"," "," ","113.67","8","609-1","N"," ","11290"," ","돈암동"
" ","성북힐스테이트(101동)","2007"," "," "," ","97,000","27","9","2021"," "," ","101.97","15","88-64","N"," ","11290"," ","하월곡동"
" ","래미안포레카운티","2021"," "," "," ","124,000","27","9","2021"," "," ","84.98","9","322","N"," ","11290"," ","장위동"
" ","돈암동삼성","1999"," "," "," ","76,000","29","9","2021"," "," ","59.4","3","15-1","N"," ","11290"," ","돈암동"
" ","석관래미안","2009"," "," "," ","98,000","30","9","2021"," "," ","84.84","1","407","N"," ","11290"," ","석관동"
" ","동일하이빌뉴시티","2011"," ","21.12.03","O","141,000","21","9","2021"," "," ","126.6","26","230","N"," ","11290"," ","하월곡동"
" ","이편한세상보문","2013"," "," "," ","92,000","30","9","2021"," "," ","59.663","4","230","N"," ","11290"," ","보문동3가"
" ","동소문현대","1994"," "," "," ","71,000","27","9","2021"," "," ","84.72","13","630","N"," ","11290"," ","돈암동"
" ","길음뉴타운9단지(래미안)","2010"," "," "," ","97,900","23","9","2021"," "," ","59.96","4","1286","N"," ","11290"," ","길음동"
" ","한신플러스A","2004"," "," "," ","132,000","29","9","2021"," "," ","156.33","6","280","N"," ","11290"," ","동소문동4가"
" ","우남푸르미아","1994"," "," "," ","59,800","29","9","2021"," "," ","59.64","4","55-56","N"," ","11290"," ","상월곡동"
" ","정릉풍림아이원","2005"," "," "," ","70,000","25","9","2021"," "," ","60","13","239","N"," ","11290"," ","정릉동"
" ","범양","1998"," "," "," ","74,000","28","9","2021"," "," ","59.79","8","631","N"," ","11290"," ","돈암동"
" ","신동아파밀리에","2011"," "," "," ","91,000","30","9","2021"," "," ","84.92","9","408","N"," ","11290"," ","석관동"
" ","꿈의숲코오롱하늘채","2017"," "," "," ","128,500","25","9","2021"," "," ","84.71","3","319","N"," ","11290"," ","장위동"
" ","동일하이빌뉴시티","2011"," "," "," ","127,000","11","9","2021"," "," ","126.6","12","230","N"," ","11290"," ","하월곡동"
" ","롯데캐슬골든힐스","2019"," ","21.10.18","O","95,500","12","9","2021"," "," ","59.9284","9","1287-1","N"," ","11290"," ","길음동"
" ","한신","1998"," "," "," ","119,000","15","9","2021"," "," ","152.25","6","609-1","N"," ","11290"," ","돈암동"
" ","래미안월곡","2006"," "," "," ","89,000","19","9","2021"," "," ","59.754","5","225","N"," ","11290"," ","하월곡동"
" ","길음뉴타운경남아너스빌","1999"," "," "," ","70,300","16","9","2021"," "," ","59.59","10","1015","N"," ","11290"," ","정릉동"
" ","래미안장위퍼스트하이","2020"," "," "," ","107,000","18","9","2021"," "," ","59.99","22","320","N"," ","11290"," ","장위동"
" ","삼선현대힐스테이트","2009"," "," "," ","96,000","16","9","2021"," "," ","84.71","3","420","N"," ","11290"," ","삼선동2가"
" ","롯데캐슬골든힐스","2019"," "," "," ","95,500","12","9","2021"," "," ","59.9284","9","1287-1","N"," ","11290"," ","길음동"
" ","정릉힐스테이트3차","2008"," "," "," ","109,000","12","9","2021"," "," ","114.78","5","1031","N"," ","11290"," ","정릉동"
" ","돈암동 풍림아파트 101~105동","1999"," "," "," ","67,000","23","9","2021"," "," ","59.64","10","632","N"," ","11290"," ","돈암동"
" ","우방아파트","2001"," "," "," ","60,000","23","9","2021"," "," ","59.98","11","312","N"," ","11290"," ","장위동"
" ","정릉풍림아이원","2005"," "," "," ","67,800","15","9","2021"," "," ","59.88","15","239","N"," ","11290"," ","정릉동"
" ","래미안크리시엘","2004"," "," "," ","96,500","17","9","2021"," "," ","84.95","2","80","N"," ","11290"," ","종암동"
" ","돈암현대아파트","1991"," "," "," ","67,500","30","9","2021"," "," ","56.7","4","1","N"," ","11290"," ","돈암동"
" ","길음뉴타운1단지(래미안길음1차)","2003"," "," "," ","135,000","17","9","2021"," "," ","114.98","3","1279","N"," ","11290"," ","길음동"
" ","길음뉴타운9단지(래미안)","2010"," "," "," ","98,500","29","9","2021"," "," ","59.96","19","1286","N"," ","11290"," ","길음동"
" ","길음뉴타운5단지(래미안)","2006"," "," "," ","119,000","18","9","2021"," "," ","84.96","16","1282","N"," ","11290"," ","길음동"
" ","중앙하이츠빌2단지","2005"," "," "," ","68,000","24","9","2021"," "," ","59.99","14","435","N"," ","11290"," ","정릉동"
