"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","엘에이치서초4단지","2013"," "," "," ","115,000","8","3","2021"," "," ","59.93","3","788","N"," ","11650"," ","우면동"
" ","반포미도","1987"," "," "," ","220,000","27","3","2021"," "," ","84.96","13","60-4","N"," ","11650"," ","반포동"
" ","동아","2002"," "," "," ","189,000","20","3","2021"," "," ","59.8","10","157","N"," ","11650"," ","잠원동"
" ","신반포16","1983"," "," "," ","155,500","30","3","2021"," "," ","52.32","3","55-12","N"," ","11650"," ","잠원동"
" ","반포써밋","2018"," "," "," ","279,500","2","3","2021"," "," ","84.4182","22","1342","N"," ","11650"," ","반포동"
" ","신반포4","1979"," "," "," ","358,500","30","3","2021"," "," ","137.1","4","70","N"," ","11650"," ","잠원동"
" ","롯데캐슬아르떼","2013"," "," "," ","205,000","31","3","2021"," "," ","84.974","16","424-28","N"," ","11650"," ","방배동"
" ","한신트리플","2004"," "," "," ","70,000","30","3","2021"," "," ","61.16","6","816-1","N"," ","11650"," ","방배동"
" ","아크로리버파크","2016"," "," "," ","473,500","30","3","2021"," "," ","112.93","26","2-12","N"," ","11650"," ","반포동"
" ","서초한일유앤아이주상복합","2007"," "," "," ","124,900","29","3","2021"," "," ","96.65","7","1303-10","N"," ","11650"," ","서초동"
" ","신반포2","1978"," "," "," ","347,000","30","3","2021"," "," ","135.97","6","73","N"," ","11650"," ","잠원동"
" ","신반포8","1981"," "," "," ","190,000","31","3","2021"," "," ","54.8","8","60-3","N"," ","11650"," ","잠원동"
" ","반포미도","1987"," ","21.07.27","O","220,000","27","3","2021"," "," ","84.96","13","60-4","N"," ","11650"," ","반포동"
" ","아남","1989"," "," "," ","144,000","30","3","2021"," "," ","71.1","6","1641-13","N"," ","11650"," ","서초동"
" ","신원아침도시(1420)","2005"," "," "," ","150,000","27","3","2021"," "," ","84.34","8","1420-18","N"," ","11650"," ","서초동"
" ","대우아이빌","2001"," "," "," ","45,800","30","3","2021"," "," ","27.07","3","42-13","N"," ","11650"," ","잠원동"
" ","래미안퍼스티지","2009"," "," "," ","472,000","29","3","2021"," "," ","198.22","8","18-1","N"," ","11650"," ","반포동"
" ","서초래미안","2003"," "," "," ","240,000","25","3","2021"," "," ","111.32","11","1682","N"," ","11650"," ","서초동"
" ","서초포레스타5단지","2014"," "," "," ","184,500","24","3","2021"," "," ","84.41","15","579","N"," ","11650"," ","신원동"
" ","서초교대e편한세상","2010"," "," "," ","186,000","27","3","2021"," "," ","59.9","4","1686-9","N"," ","11650"," ","서초동"
" ","반포래미안아이파크","2018"," "," "," ","285,000","27","3","2021"," "," ","84.93","13","1341","N"," ","11650"," ","반포동"
" ","신동아아파트(1차)","1978"," "," "," ","224,500","31","3","2021"," "," ","101.6","5","1333","N"," ","11650"," ","서초동"
" ","신반포8","1981"," "," "," ","187,000","27","3","2021"," "," ","52.74","5","60-3","N"," ","11650"," ","잠원동"
" ","우성아파트","1998"," "," "," ","180,000","27","3","2021"," "," ","84.93","5","1326-17","N"," ","11650"," ","서초동"
" ","에이아이디차관주택","1974"," "," "," ","253,000","30","3","2021"," "," ","72.51","1","968","N"," ","11650"," ","반포동"
" ","UPPERHOUSE","2012"," "," "," ","285,000","29","3","2021"," "," ","233.44","3","12-1","N"," ","11650"," ","방배동"
" ","삼풍아파트","1988"," "," "," ","310,000","3","3","2021"," "," ","130.73","4","1685","N"," ","11650"," ","서초동"
" ","서초1차e-편한세상","2004"," "," "," ","190,000","28","3","2021"," "," ","130.53","6","1487-63","N"," ","11650"," ","서초동"
" ","디오수페리움2","2006"," "," "," ","136,700","29","3","2021"," "," ","84.94","7","3001-1","N"," ","11650"," ","방배동"
" ","서초아트자이","2009"," "," "," ","219,000","25","3","2021"," "," ","144.3141","15","1583-10","N"," ","11650"," ","서초동"
" ","방배아트자이","2018"," "," "," ","171,000","20","3","2021"," "," ","59.9938","6","3278","N"," ","11650"," ","방배동"
" ","부에나비스타","2004"," "," "," ","312,500","24","3","2021"," "," ","244.89","6","1-57","N"," ","11650"," ","방배동"
" ","방배신삼호","1983"," "," "," ","280,000","20","3","2021"," "," ","164.97","11","725","N"," ","11650"," ","방배동"
" ","방배대우유로카운티","2002"," "," "," ","288,000","28","3","2021"," "," ","202.4","4","847-34","N"," ","11650"," ","방배동"
" ","신반포자이","2018"," "," "," ","238,800","25","3","2021"," "," ","59.93","20","160","N"," ","11650"," ","잠원동"
" ","반포두산힐스빌","2001"," "," "," ","130,000","26","3","2021"," "," ","58.7","8","54-5","N"," ","11650"," ","반포동"
" ","신반포4","1979"," "," "," ","279,000","30","3","2021"," "," ","96.48","11","70","N"," ","11650"," ","잠원동"
" ","롯데캐슬헤론","2006"," "," "," ","182,500","22","3","2021"," "," ","174.89","3","754-1","N"," ","11650"," ","방배동"
" ","신구하이텍빌리지","1996"," "," "," ","180,500","17","3","2021"," "," ","204.69","2","865-24","N"," ","11650"," ","방배동"
" ","아크로리버파크","2016"," "," "," ","385,000","19","3","2021"," "," ","84.95","12","2-12","N"," ","11650"," ","반포동"
" ","동아","2002"," ","21.07.02","O","189,000","20","3","2021"," "," ","59.8","10","157","N"," ","11650"," ","잠원동"
" ","대우아이빌","2001"," "," "," ","49,000","20","3","2021"," "," ","27.07","3","42-13","N"," ","11650"," ","잠원동"
" ","한신타운","1989"," "," "," ","183,000","25","3","2021"," "," ","78.39","2","60-4","N"," ","11650"," ","잠원동"
" ","라인","1995"," "," "," ","157,000","28","3","2021"," "," ","84.89","10","70","N"," ","11650"," ","반포동"
" ","더샾오데움(104동)","2006"," "," "," ","155,000","22","3","2021"," "," ","110.52","3","1472-1","N"," ","11650"," ","서초동"
" ","신반포청구","1998"," "," "," ","167,000","23","3","2021"," "," ","59.91","3","63-2","N"," ","11650"," ","잠원동"
" ","래미안신반포팰리스","2016"," "," "," ","280,000","18","3","2021"," "," ","84.46","14","158","N"," ","11650"," ","잠원동"
" ","한신타운","1989"," "," "," ","182,000","17","3","2021"," "," ","78.39","10","60-4","N"," ","11650"," ","잠원동"
" ","아크로리버파크","2016"," "," "," ","310,000","17","3","2021"," "," ","84.97","1","2-12","N"," ","11650"," ","반포동"
" ","라인","1995"," "," "," ","128,000","18","3","2021"," "," ","59.97","5","70","N"," ","11650"," ","반포동"
" ","방배롯데캐슬OSCAR","2006"," "," "," ","325,000","17","3","2021"," "," ","270.6","1","1-21","N"," ","11650"," ","방배동"
" ","방배신삼호","1983"," "," "," ","229,000","19","3","2021"," "," ","105.04","8","725","N"," ","11650"," ","방배동"
" ","대림서초리시온","2003"," "," "," ","41,700","19","3","2021"," "," ","40.26","10","1671-5","N"," ","11650"," ","서초동"
" ","래미안서초유니빌","2003"," "," "," ","39,300","27","3","2021"," "," ","42","11","1445-4","N"," ","11650"," ","서초동"
" ","반포자이","2009"," "," "," ","287,000","19","3","2021"," "," ","84.943","25","20-43","N"," ","11650"," ","반포동"
" ","대성유니드","2004"," "," "," ","190,000","20","3","2021"," "," ","120.73","8","48-2","N"," ","11650"," ","반포동"
" ","우성아파트","1998"," "," "," ","153,000","21","3","2021"," "," ","59.93","21","1326-17","N"," ","11650"," ","서초동"
" ","신반포16","1983"," "," "," ","157,500","21","3","2021"," "," ","52.26","5","55-12","N"," ","11650"," ","잠원동"
" ","서초아트자이","2009"," "," "," ","236,000","20","3","2021"," "," ","165.5725","16","1583-10","N"," ","11650"," ","서초동"
" ","래미안서초유니빌","2003"," "," "," ","40,350","20","3","2021"," "," ","45.255","11","1445-4","N"," ","11650"," ","서초동"
" ","에이아이디차관주택","1974"," "," "," ","166,250","23","3","2021"," "," ","72.51","4","968","N"," ","11650"," ","반포동"
" ","방배대우디오빌","2005"," "," "," ","33,000","27","3","2021"," "," ","29.6","21","866-20","N"," ","11650"," ","방배동"
" ","신반포16","1983"," "," "," ","155,000","20","3","2021"," "," ","52.26","9","55-12","N"," ","11650"," ","잠원동"
" ","롯데캐슬아르떼","2013"," ","21.06.14","O","216,000","13","3","2021"," "," ","84.9145","15","424-28","N"," ","11650"," ","방배동"
" ","서초래미안","2003"," "," "," ","245,000","20","3","2021"," "," ","111.32","21","1682","N"," ","11650"," ","서초동"
" ","반포팰리스","2004"," "," "," ","97,500","12","3","2021"," "," ","100.41","2","728-7","N"," ","11650"," ","반포동"
" ","롯데캐슬클래식","2006"," "," "," ","229,800","27","3","2021"," "," ","84.98","3","1312-3","N"," ","11650"," ","서초동"
" ","현대슈퍼빌","2003"," "," "," ","267,000","23","3","2021"," "," ","214.92","31","1446-11","N"," ","11650"," ","서초동"
" ","아크로리버파크","2016"," "," "," ","310,000","12","3","2021"," "," ","84.97","4","2-12","N"," ","11650"," ","반포동"
" ","urbanplace","2014"," "," "," ","19,500","19","3","2021"," "," ","20.334","7","1337-3","N"," ","11650"," ","서초동"
" ","서리풀e편한세상","2010"," "," "," ","286,000","19","3","2021"," "," ","121.48","7","906-13","N"," ","11650"," ","방배동"
" ","방배아트자이","2018"," "," "," ","172,000","11","3","2021"," "," ","59.9775","9","3278","N"," ","11650"," ","방배동"
" ","신반포16","1983"," "," "," ","160,000","17","3","2021"," "," ","52.32","6","55-12","N"," ","11650"," ","잠원동"
" ","래미안서초스위트","2009"," "," "," ","238,000","20","3","2021"," "," ","84.9571","23","1301-6","N"," ","11650"," ","서초동"
" ","래미안서초스위트","2009"," "," "," ","250,000","20","3","2021"," "," ","95.7555","8","1301-6","N"," ","11650"," ","서초동"
" ","래미안서초유니빌","2003"," "," "," ","71,900","12","3","2021"," "," ","58.601","18","1445-4","N"," ","11650"," ","서초동"
" ","에이아이디차관주택","1974"," "," "," ","286,000","26","3","2021"," "," ","72.51","4","968","N"," ","11650"," ","반포동"
" ","신반포16","1983"," ","21.06.21","O","155,500","30","3","2021"," "," ","52.32","3","55-12","N"," ","11650"," ","잠원동"
" ","엘에이치서초4단지","2013"," "," "," ","126,000","20","3","2021"," "," ","59.93","14","788","N"," ","11650"," ","우면동"
" ","대우아이빌","2001"," "," "," ","62,700","20","3","2021"," "," ","34.72","7","42-13","N"," ","11650"," ","잠원동"
" ","서초동삼성쉐르빌2","2002"," "," "," ","32,500","23","3","2021"," "," ","35.22","13","1330","N"," ","11650"," ","서초동"
" ","방배대우디오빌","2005"," "," "," ","42,000","20","3","2021"," "," ","37.67","4","866-20","N"," ","11650"," ","방배동"
" ","롯데캐슬헤론","2006"," "," "," ","198,000","23","3","2021"," "," ","168.81","23","754-1","N"," ","11650"," ","방배동"
" ","방배대우디오빌","2005"," ","21.04.08","O","42,000","20","3","2021"," "," ","37.67","4","866-20","N"," ","11650"," ","방배동"
" ","빌라일두오모","2005"," "," "," ","310,000","9","3","2021"," "," ","199.83","5","800-1","N"," ","11650"," ","방배동"
" ","반포자이","2009"," "," "," ","427,000","17","3","2021"," "," ","194.515","9","20-43","N"," ","11650"," ","반포동"
" ","방배 서리풀 그랑블","2019"," "," "," ","170,000","17","3","2021"," "," ","84.9969","4","3279","N"," ","11650"," ","방배동"
" ","엘에이치서초4단지","2013"," "," "," ","123,000","10","3","2021"," "," ","59.93","8","788","N"," ","11650"," ","우면동"
" ","서초5차e편한세상","2005"," "," "," ","214,000","26","3","2021"," "," ","158.24","10","1467-62","N"," ","11650"," ","서초동"
" ","서초이오빌","2003"," "," "," ","57,500","8","3","2021"," "," ","58.48","11","1593-7","N"," ","11650"," ","서초동"
" ","킴스빌리지","1996"," "," "," ","81,900","20","3","2021"," "," ","30.18","7","71-12","N"," ","11650"," ","잠원동"
" ","방배승원아트빌","2003"," "," "," ","135,500","9","3","2021"," "," ","137.25","2","970-13","N"," ","11650"," ","방배동"
" ","대림서초리시온","2003"," "," "," ","41,300","24","3","2021"," "," ","40.26","10","1671-5","N"," ","11650"," ","서초동"
" ","대림서초리시온","2003"," "," "," ","48,500","17","3","2021"," "," ","49.92","7","1671-5","N"," ","11650"," ","서초동"
" ","윌턴빌","2002"," "," "," ","187,000","11","3","2021"," "," ","174.44","1","103-1","N"," ","11650"," ","반포동"
" ","리첸시아방배","2010"," "," "," ","168,000","9","3","2021"," "," ","150.03","6","755-14","N"," ","11650"," ","방배동"
" ","반포미도2차아파트","1989"," "," "," ","190,000","29","3","2021"," "," ","71.49","8","60-5","N"," ","11650"," ","반포동"
" ","아델스빌1","2007"," "," "," ","250,000","10","3","2021"," "," ","241.96","2","612-31","N"," ","11650"," ","반포동"
" ","유원서초","1993"," "," "," ","189,000","12","3","2021"," "," ","84.87","10","1687","N"," ","11650"," ","서초동"
" ","엠브이아파트","1994"," "," "," ","144,000","11","3","2021"," "," ","83.4","5","46","N"," ","11650"," ","반포동"
" ","방배아트자이","2018"," "," "," ","228,000","10","3","2021"," "," ","84.9152","10","3278","N"," ","11650"," ","방배동"
" ","대림서초리시온","2003"," "," "," ","54,500","10","3","2021"," "," ","49.79","13","1671-5","N"," ","11650"," ","서초동"
" ","신반포11","1981"," "," "," ","249,000","13","3","2021"," "," ","76.4","4","58-24","N"," ","11650"," ","잠원동"
" ","엠브이아파트","1994"," "," "," ","130,000","12","3","2021"," "," ","59.82","8","46","N"," ","11650"," ","반포동"
" ","서초대우아이빌","2003"," "," "," ","31,500","19","3","2021"," "," ","35.307","10","1675-11","N"," ","11650"," ","서초동"
" ","래미안서초유니빌","2003"," "," "," ","40,000","16","3","2021"," "," ","45.255","12","1445-4","N"," ","11650"," ","서초동"
" ","서초이오빌","2003"," "," "," ","36,100","6","3","2021"," "," ","45.96","6","1593-7","N"," ","11650"," ","서초동"
" ","대림서초리시온","2003"," "," "," ","41,000","10","3","2021"," "," ","35.02","14","1671-5","N"," ","11650"," ","서초동"
" ","반포힐스테이트","2012"," "," "," ","283,000","13","3","2021"," "," ","84.77","4","16-6","N"," ","11650"," ","반포동"
" ","서리풀e편한세상","2010"," "," "," ","178,000","29","3","2021"," "," ","59.97","8","906-13","N"," ","11650"," ","방배동"
" ","반포리체","2010"," "," "," ","370,000","12","3","2021"," "," ","138.257","16","30-26","N"," ","11650"," ","반포동"
" ","대림e-편한세상1","2003"," "," "," ","249,000","24","3","2021"," "," ","164.38","10","884-21","N"," ","11650"," ","방배동"
" ","래미안퍼스티지","2009"," "," "," ","290,000","23","3","2021"," "," ","84.93","21","18-1","N"," ","11650"," ","반포동"
" ","현대","1993"," "," "," ","200,000","23","3","2021"," "," ","84.87","12","53","N"," ","11650"," ","잠원동"
