"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","동산","2001"," "," "," ","19,000","27","2","2021"," "," ","46.53","3","432-579","N"," ","11140"," ","신당동"
" ","남산타운","2002"," "," "," ","83,300","27","2","2021"," "," ","59.94","12","844","N"," ","11140"," ","신당동"
" ","신당아르브","2014"," "," "," ","15,900","27","2","2021"," "," ","18.08","6","160-5","N"," ","11140"," ","신당동"
" ","황학아크로타워","2010"," "," "," ","110,000","24","2","2021"," "," ","84.962","9","2523","N"," ","11140"," ","황학동"
" ","남산타운","2002"," "," "," ","108,500","25","2","2021"," "," ","59.94","18","844","N"," ","11140"," ","신당동"
" ","덕수궁롯데캐슬","2016"," "," "," ","99,000","20","2","2021"," "," ","56.2897","5","217","N"," ","11140"," ","순화동"
" ","남산타운","2002"," "," "," ","157,500","23","2","2021"," "," ","114.88","9","844","N"," ","11140"," ","신당동"
" ","롯데캐슬","2008"," "," "," ","107,000","23","2","2021"," "," ","84.97","20","2545","N"," ","11140"," ","황학동"
" ","인현상가/신성아파트","1968"," "," "," ","22,500","25","2","2021"," "," ","40.13","10","192-30","N"," ","11140"," ","인현동2가"
" ","골드캐슬Ⅲ","2017"," "," "," ","29,800","19","2","2021"," "," ","33.47","9","1743","N"," ","11140"," ","황학동"
" ","충무로엘크루메크로시티2차","2016"," "," "," ","20,000","26","2","2021"," "," ","22.75","20","36-2","N"," ","11140"," ","충무로5가"
" ","남산타운","2002"," "," "," ","148,500","15","2","2021"," "," ","114.88","5","844","N"," ","11140"," ","신당동"
" ","약수하이츠","1999"," "," "," ","90,000","18","2","2021"," "," ","57.63","16","842","N"," ","11140"," ","신당동"
" ","남산센트럴자이","2009"," "," "," ","107,000","18","2","2021"," "," ","80.473","12","306","N"," ","11140"," ","충무로4가"
" ","남산센트럴자이","2009"," "," "," ","125,000","18","2","2021"," "," ","114.84","22","306","N"," ","11140"," ","충무로4가"
" ","진양상가","1970"," "," "," ","54,000","19","2","2021"," "," ","71.93","8","120-3","N"," ","11140"," ","충무로4가"
" ","진양상가","1970"," "," "," ","49,500","16","2","2021"," "," ","71.93","7","120-3","N"," ","11140"," ","충무로4가"
" ","남산롯데캐슬아이리스","2011"," "," "," ","165,000","23","2","2021"," "," ","133.98","16","208","N"," ","11140"," ","회현동1가"
" ","래미안하이베르","2011"," "," "," ","107,400","9","2","2021"," "," ","59.95","9","851","N"," ","11140"," ","신당동"
" ","약수하이츠","1999"," "," "," ","97,000","22","2","2021"," "," ","57.63","3","842","N"," ","11140"," ","신당동"
" ","충무로헤센스마트","2018"," "," "," ","40,000","10","2","2021"," "," ","40.65","2","90","N"," ","11140"," ","충무로5가"
" ","현대","1993"," "," "," ","88,000","8","2","2021"," "," ","66.6","3","840","N"," ","11140"," ","신당동"
" ","삼성","1999"," "," "," ","98,300","5","2","2021"," "," ","59.98","10","843","N"," ","11140"," ","신당동"
" ","청구e편한세상","2011"," "," "," ","164,000","8","2","2021"," "," ","118.31","1","852","N"," ","11140"," ","신당동"
" ","삼성","1999"," "," "," ","95,000","5","2","2021"," "," ","59.98","21","843","N"," ","11140"," ","신당동"
" ","남산타운","2002"," "," "," ","140,800","9","2","2021"," "," ","114.88","8","844","N"," ","11140"," ","신당동"
" ","약수하이츠","1999"," "," "," ","160,000","9","2","2021"," "," ","114.92","10","842","N"," ","11140"," ","신당동"
" ","남산타운","2002"," "," "," ","157,000","7","2","2021"," "," ","114.88","11","844","N"," ","11140"," ","신당동"
" ","도현블랑빌","2001"," "," "," ","40,000","20","2","2021"," "," ","61.99","5","432-2164","N"," ","11140"," ","신당동"
" ","남산롯데캐슬아이리스","2011"," "," "," ","83,000","7","2","2021"," "," ","44.99","10","208","N"," ","11140"," ","회현동1가"
" ","약수하이츠","1999"," "," "," ","122,000","2","2","2021"," "," ","84.88","16","842","N"," ","11140"," ","신당동"
" ","남산타운","2002"," "," "," ","139,800","6","2","2021"," "," ","84.88","10","844","N"," ","11140"," ","신당동"
" ","삼성사이버빌리지","2001"," "," "," ","114,000","8","2","2021"," "," ","59.7","14","200","N"," ","11140"," ","중림동"
" ","남산타운","2002"," "," "," ","109,000","6","2","2021"," "," ","59.94","6","844","N"," ","11140"," ","신당동"
" ","약수하이츠","1999"," "," "," ","95,000","5","2","2021"," "," ","57.63","8","842","N"," ","11140"," ","신당동"
" ","현대","1993"," "," "," ","93,000","1","2","2021"," "," ","79.11","11","840","N"," ","11140"," ","신당동"
" ","약수하이츠","1999"," "," "," ","140,000","3","2","2021"," "," ","114.92","8","842","N"," ","11140"," ","신당동"
" ","청계천두산위브더제니스","2014"," "," "," ","162,500","9","2","2021"," "," ","123.8073","15","13-1","N"," ","11140"," ","흥인동"
" ","남산타운","2002"," "," "," ","152,000","3","2","2021"," "," ","114.88","12","844","N"," ","11140"," ","신당동"
" ","오렌지카운티을지로","2020"," "," "," ","17,000","24","2","2021"," "," ","12.43","8","145-1","N"," ","11140"," ","오장동"
" ","남산타운","2002"," "," "," ","145,000","1","2","2021"," "," ","114.88","17","844","N"," ","11140"," ","신당동"
" ","롯데캐슬","2008"," "," "," ","85,000","1","2","2021"," "," ","59.94","22","2545","N"," ","11140"," ","황학동"
" ","수산타운(2차)","2001"," "," "," ","13,300","23","2","2021"," "," ","38.19","3","432-2006","N"," ","11140"," ","신당동"
" ","약수하이츠","1999"," "," "," ","125,000","6","2","2021"," "," ","84.88","18","842","N"," ","11140"," ","신당동"
" ","남산타운","2002"," "," "," ","162,000","6","2","2021"," "," ","114.88","9","844","N"," ","11140"," ","신당동"
" ","롯데캐슬","2008"," "," "," ","91,000","5","2","2021"," "," ","59.91","29","2545","N"," ","11140"," ","황학동"
" ","롯데캐슬","2008"," "," "," ","98,000","1","2","2021"," "," ","84.92","7","2545","N"," ","11140"," ","황학동"
" ","롯데캐슬","2008"," "," "," ","110,000","3","2","2021"," "," ","84.92","31","2545","N"," ","11140"," ","황학동"
" ","서울역디오빌","2005"," "," "," ","93,000","5","2","2021"," "," ","73.86","15","62-7","N"," ","11140"," ","만리동1가"
" ","롯데캐슬","2008"," "," "," ","109,500","1","2","2021"," "," ","84.92","26","2545","N"," ","11140"," ","황학동"
" ","남산센트럴자이","2009"," "," "," ","101,000","6","2","2021"," "," ","80.473","8","306","N"," ","11140"," ","충무로4가"
" ","장충","1981"," "," "," ","10,750","3","2","2021"," "," ","31.24","6","193-29","N"," ","11140"," ","장충동2가"
" ","롯데캐슬","2008"," "," "," ","106,000","5","2","2021"," "," ","84.92","20","2545","N"," ","11140"," ","황학동"
" ","충무로엘크루메크로시티2차","2016"," "," "," ","34,000","1","2","2021"," "," ","35.55","20","36-2","N"," ","11140"," ","충무로5가"
" ","오렌지카운티을지로","2020"," "," "," ","20,450","2","2","2021"," "," ","15.79","8","145-1","N"," ","11140"," ","오장동"
" ","오렌지카운티을지로","2020"," "," "," ","20,450","2","2","2021"," "," ","15.79","8","145-1","N"," ","11140"," ","오장동"
" ","오렌지카운티을지로","2020"," "," "," ","20,450","2","2","2021"," "," ","15.79","8","145-1","N"," ","11140"," ","오장동"
" ","오렌지카운티을지로","2020"," "," "," ","20,450","2","2","2021"," "," ","15.79","8","145-1","N"," ","11140"," ","오장동"
" ","오렌지카운티을지로","2020"," "," "," ","20,450","2","2","2021"," "," ","15.79","8","145-1","N"," ","11140"," ","오장동"
" ","오렌지카운티을지로","2020"," "," "," ","20,450","2","2","2021"," "," ","15.79","8","145-1","N"," ","11140"," ","오장동"
" ","오렌지카운티을지로","2020"," "," "," ","20,450","2","2","2021"," "," ","15.79","8","145-1","N"," ","11140"," ","오장동"
" ","오렌지카운티을지로","2020"," "," "," ","20,450","2","2","2021"," "," ","15.79","8","145-1","N"," ","11140"," ","오장동"
" ","오렌지카운티을지로","2020"," "," "," ","20,450","2","2","2021"," "," ","15.79","9","145-1","N"," ","11140"," ","오장동"
" ","오렌지카운티을지로","2020"," "," "," ","20,450","2","2","2021"," "," ","15.79","9","145-1","N"," ","11140"," ","오장동"
" ","오렌지카운티을지로","2020"," "," "," ","20,450","2","2","2021"," "," ","15.79","9","145-1","N"," ","11140"," ","오장동"
" ","오렌지카운티을지로","2020"," "," "," ","20,450","2","2","2021"," "," ","15.79","9","145-1","N"," ","11140"," ","오장동"
" ","오렌지카운티을지로","2020"," "," "," ","20,450","2","2","2021"," "," ","15.79","9","145-1","N"," ","11140"," ","오장동"
