"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","창동주공4단지","1991"," "," "," ","69,800","28","10","2021"," "," ","49.94","3","373","N"," ","11320"," ","창동"
" ","북한산아이파크5차","2004"," "," "," ","120,000","30","10","2021"," "," ","84.4516","19","825","N"," ","11320"," ","창동"
" ","미라보","1995"," "," "," ","70,000","30","10","2021"," "," ","84.97","6","160","N"," ","11320"," ","쌍문동"
" ","한신","1995"," "," "," ","55,000","20","10","2021"," "," ","84.94","5","30-1","N"," ","11320"," ","도봉동"
" ","신주아파트(A동)","2003"," "," "," ","23,500","30","10","2021"," "," ","56.82","3","695-10","N"," ","11320"," ","방학동"
" ","창동주공4단지","1991"," "," "," ","61,500","31","10","2021"," "," ","41.3","6","373","N"," ","11320"," ","창동"
" ","한양수자인","2010"," "," "," ","63,800","30","10","2021"," "," ","84.46","8","657","N"," ","11320"," ","도봉동"
" ","럭키","1992"," "," "," ","68,300","30","10","2021"," "," ","84.86","2","595","N"," ","11320"," ","도봉동"
" ","쌍문동삼성래미안","2002"," "," "," ","64,400","25","10","2021"," "," ","59.9899","1","725","N"," ","11320"," ","쌍문동"
" ","현대3","1995"," "," "," ","47,800","25","10","2021"," "," ","77.24","1","719","N"," ","11320"," ","쌍문동"
" ","한신","1995"," "," "," ","70,000","30","10","2021"," "," ","84.94","16","30-1","N"," ","11320"," ","도봉동"
" ","신동아아파트1","1986"," "," "," ","55,000","19","10","2021"," "," ","53.16","9","271-1","N"," ","11320"," ","방학동"
" ","서원","1996"," "," "," ","44,000","27","10","2021"," "," ","49.77","4","641","N"," ","11320"," ","도봉동"
" ","신동아아파트1","1986"," "," "," ","68,000","20","10","2021"," "," ","70.62","11","271-1","N"," ","11320"," ","방학동"
" ","신동아아파트1","1986"," ","21.12.30","O","54,500","18","10","2021"," "," ","53.16","12","271-1","N"," ","11320"," ","방학동"
" ","방학동삼성래미안1","2002"," "," "," ","98,000","28","10","2021"," "," ","118.381","1","720-18","N"," ","11320"," ","방학동"
" ","파라다이스빌","2004"," "," "," ","73,500","25","10","2021"," "," ","84.61","5","727","N"," ","11320"," ","쌍문동"
" ","한신","1995"," "," "," ","68,000","27","10","2021"," "," ","84.94","7","30-1","N"," ","11320"," ","도봉동"
" ","주공17단지","1989"," "," "," ","55,000","14","10","2021"," "," ","36.34","5","38","N"," ","11320"," ","창동"
" ","현대1","1990"," "," "," ","68,700","25","10","2021"," "," ","84.66","13","54","N"," ","11320"," ","쌍문동"
