"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","한양5","1991"," "," "," ","48,000","16","4","2021"," "," ","65.37","4","59-3","N"," ","11320"," ","쌍문동"
" ","창동주공18단지","1988"," "," "," ","74,000","15","4","2021"," "," ","59.39","1","30","N"," ","11320"," ","창동"
" ","한신","1995"," "," "," ","64,000","21","4","2021"," "," ","84.94","3","30-1","N"," ","11320"," ","도봉동"
" ","신동아아파트5","1998"," "," "," ","60,000","26","4","2021"," "," ","84.94","9","738","N"," ","11320"," ","방학동"
" ","퍼스티안","2013"," "," "," ","9,300","22","4","2021"," "," ","13.6794","8","705-17","N"," ","11320"," ","방학동"
" ","유원도봉","1990"," "," "," ","60,700","2","4","2021"," "," ","84.93","5","83","N"," ","11320"," ","도봉동"
" ","동아에코빌","2003"," "," "," ","69,300","29","4","2021"," "," ","84.967","5","654","N"," ","11320"," ","도봉동"
" ","삼환도봉","1987"," "," "," ","65,000","29","4","2021"," "," ","73.89","15","87","N"," ","11320"," ","도봉동"
" ","북한산아이파크5차","2004"," "," "," ","145,000","28","4","2021"," "," ","165.1717","8","825","N"," ","11320"," ","창동"
" ","도봉파크빌3","2002"," "," "," ","63,700","27","4","2021"," "," ","84.354","3","644","N"," ","11320"," ","도봉동"
" ","금호1","1990"," "," "," ","42,000","27","4","2021"," "," ","56.73","2","199-1","N"," ","11320"," ","쌍문동"
" ","한양2","1988"," "," "," ","39,000","28","4","2021"," "," ","48.96","11","59","N"," ","11320"," ","쌍문동"
" ","북한산코오롱하늘채","2014"," "," "," ","82,500","30","4","2021"," "," ","84.98","3","732","N"," ","11320"," ","쌍문동"
" ","신동아아파트4","1995"," "," "," ","28,000","23","4","2021"," "," ","84.9","8","732","N"," ","11320"," ","방학동"
" ","이에스에이아파트2","2003"," "," "," ","76,000","28","4","2021"," "," ","84.98","2","716-5","N"," ","11320"," ","방학동"
" ","창동주공4단지","1991"," "," "," ","61,500","16","4","2021"," "," ","49.94","10","373","N"," ","11320"," ","창동"
" ","한신","1995"," ","21.07.05","O","64,000","21","4","2021"," "," ","84.94","4","30-1","N"," ","11320"," ","도봉동"
" ","도봉파크빌2","2002"," "," "," ","69,500","24","4","2021"," "," ","84.354","3","647","N"," ","11320"," ","도봉동"
" ","미라보","1995"," "," "," ","43,700","20","4","2021"," "," ","59.96","10","160","N"," ","11320"," ","쌍문동"
" ","신동아아파트5","1998"," ","21.06.14","O","60,000","26","4","2021"," "," ","84.94","9","738","N"," ","11320"," ","방학동"
" ","창동주공4단지","1991"," "," "," ","53,000","28","4","2021"," "," ","41.3","9","373","N"," ","11320"," ","창동"
" ","서울가든","1987"," "," "," ","44,500","22","4","2021"," "," ","75.33","2","555","N"," ","11320"," ","도봉동"
" ","효성하이타운아파트","2002"," "," "," ","59,000","28","4","2021"," "," ","84.86","5","739","N"," ","11320"," ","방학동"
" ","서원","1996"," "," "," ","45,500","22","4","2021"," "," ","49.77","7","641","N"," ","11320"," ","도봉동"
" ","삼성브래뉴","2013"," "," "," ","30,000","27","4","2021"," "," ","57.18","2","443-1","N"," ","11320"," ","창동"
" ","우성아파트2","1993"," ","21.05.20","O","56,000","19","4","2021"," "," ","84.98","1","508","N"," ","11320"," ","방학동"
" ","주공19단지(창동리버타운)","1988"," "," "," ","90,500","26","4","2021"," "," ","59.39","11","27","N"," ","11320"," ","창동"
" ","신동아아파트2","1992"," "," "," ","59,900","30","4","2021"," "," ","84.86","5","531","N"," ","11320"," ","방학동"
" ","대상타운현대아파트","2001"," "," "," ","115,000","25","4","2021"," "," ","133.97","5","720-1","N"," ","11320"," ","방학동"
" ","신동아아파트1","1986"," "," "," ","53,500","23","4","2021"," "," ","70.62","6","271-1","N"," ","11320"," ","방학동"
" ","신동아아파트1","1986"," "," "," ","58,000","26","4","2021"," "," ","84.87","3","271-1","N"," ","11320"," ","방학동"
" ","창동주공2단지","1990"," "," "," ","56,000","27","4","2021"," "," ","36.16","12","316","N"," ","11320"," ","창동"
" ","창동주공4단지","1991"," "," "," ","51,700","24","4","2021"," "," ","41.3","11","373","N"," ","11320"," ","창동"
" ","신동아아파트1","1986"," "," "," ","55,000","21","4","2021"," "," ","70.62","5","271-1","N"," ","11320"," ","방학동"
" ","창동주공4단지","1991"," "," "," ","48,000","28","4","2021"," "," ","41.3","4","373","N"," ","11320"," ","창동"
" ","한솔","2002"," "," "," ","28,500","16","4","2021"," "," ","62.13","4","661-78","N"," ","11320"," ","창동"
" ","서원","1996"," "," "," ","41,700","26","4","2021"," "," ","49.77","14","641","N"," ","11320"," ","도봉동"
" ","한양1","1986"," "," "," ","57,500","28","4","2021"," "," ","50.58","5","388-33","N"," ","11320"," ","쌍문동"
" ","한양1","1986"," "," "," ","57,000","28","4","2021"," "," ","50.58","2","388-33","N"," ","11320"," ","쌍문동"
" ","주공17단지","1989"," "," "," ","47,500","19","4","2021"," "," ","36.16","7","38","N"," ","11320"," ","창동"
" ","방학동삼성래미안2","2002"," "," "," ","89,800","28","4","2021"," "," ","84.937","6","715-12","N"," ","11320"," ","방학동"
" ","주공17단지","1989"," "," "," ","44,000","29","4","2021"," "," ","36.34","4","38","N"," ","11320"," ","창동"
" ","삼환도봉","1987"," "," "," ","65,000","21","4","2021"," "," ","73.89","14","87","N"," ","11320"," ","도봉동"
" ","창동주공18단지","1988"," "," "," ","60,000","19","4","2021"," "," ","45.9","3","30","N"," ","11320"," ","창동"
" ","신동아아파트1","1986"," "," "," ","41,000","23","4","2021"," "," ","53.16","1","271-1","N"," ","11320"," ","방학동"
" ","기용","1988"," "," "," ","18,900","16","4","2021"," "," ","41.31","4","153","N"," ","11320"," ","쌍문동"
