"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","브라운스톤","2006"," "," "," ","66,000","31","5","2021"," "," ","58.24","10","21-2","N"," ","11215"," ","화양동"
" ","현대프라임","1997"," "," "," ","217,000","28","5","2021"," "," ","126.66","7","631-1","N"," ","11215"," ","구의동"
" ","로얄동아","1999"," "," "," ","92,000","27","5","2021"," "," ","59.91","14","644","N"," ","11215"," ","자양동"
" ","화양현대","1999"," "," "," ","94,500","31","5","2021"," "," ","84.77","1","234","N"," ","11215"," ","화양동"
" ","자양우성7","1998"," "," "," ","138,500","27","5","2021"," "," ","84.93","11","783-1","N"," ","11215"," ","자양동"
" ","로얄동아","1999"," "," "," ","120,000","26","5","2021"," "," ","84.83","18","644","N"," ","11215"," ","자양동"
" ","청구","1996"," "," "," ","151,000","29","5","2021"," "," ","84.86","19","566","N"," ","11215"," ","광장동"
" ","현대프라임","1997"," "," "," ","162,900","25","5","2021"," "," ","84.99","11","631-1","N"," ","11215"," ","구의동"
" ","한강우성","1993"," "," "," ","150,000","22","5","2021"," "," ","84.72","23","87-1","N"," ","11215"," ","자양동"
" ","구의현대2단지","1996"," "," "," ","160,000","25","5","2021"," "," ","84.91","7","611","N"," ","11215"," ","구의동"
" ","에스케이","1999"," "," "," ","82,700","27","5","2021"," "," ","84.6","6","292","N"," ","11215"," ","중곡동"
" ","현대프라임","1997"," "," "," ","130,000","28","5","2021"," "," ","59.82","30","631-1","N"," ","11215"," ","구의동"
" ","일성파크","1996"," "," "," ","94,000","27","5","2021"," "," ","84.96","20","99","N"," ","11215"," ","군자동"
" ","일성파크","1996"," "," "," ","74,500","21","5","2021"," "," ","59.96","12","99","N"," ","11215"," ","군자동"
" ","강변에스케이뷰","2017"," "," "," ","144,000","22","5","2021"," "," ","84.9","19","667","N"," ","11215"," ","구의동"
" ","더샵스타시티","2007"," "," "," ","172,000","18","5","2021"," "," ","119.41","2","227-7","N"," ","11215"," ","자양동"
" ","현대파크빌","2000"," "," "," ","138,000","22","5","2021"," "," ","59.55","24","577","N"," ","11215"," ","광장동"
" ","자양10차현대홈타운","2002"," "," "," ","145,500","18","5","2021"," "," ","84.46","6","792","N"," ","11215"," ","자양동"
" ","래미안파크스위트","2018"," "," "," ","148,000","15","5","2021"," "," ","84.98","21","668","N"," ","11215"," ","구의동"
" ","광장현대9단지","1999"," "," "," ","120,500","22","5","2021"," "," ","59.97","6","576","N"," ","11215"," ","광장동"
" ","현대8(803동)","1996"," "," "," ","122,000","26","5","2021"," "," ","59.94","9","569","N"," ","11215"," ","광장동"
" ","경남아너스빌","1997"," "," "," ","108,000","20","5","2021"," "," ","84.86","15","666-28","N"," ","11215"," ","자양동"
" ","한라아파트","1996"," "," "," ","99,000","28","5","2021"," "," ","59.96","18","762","N"," ","11215"," ","자양동"
" ","구의현대홈시티","2006"," "," "," ","119,000","20","5","2021"," "," ","114","4","779-8","N"," ","11215"," ","자양동"
" ","극동2","1989"," "," "," ","188,000","22","5","2021"," "," ","102.61","2","218-1","N"," ","11215"," ","광장동"
" ","광장현대9단지","1999"," "," "," ","125,600","14","5","2021"," "," ","59.97","18","576","N"," ","11215"," ","광장동"
" ","삼성광장2","1989"," "," "," ","125,000","20","5","2021"," "," ","69.06","11","453-1","N"," ","11215"," ","광장동"
" ","욱현(208-1)","2001"," "," "," ","44,800","25","5","2021"," "," ","68.09","3","208-1","N"," ","11215"," ","구의동"
" ","더샵스타시티","2007"," "," "," ","170,000","15","5","2021"," "," ","96.98","42","227-7","N"," ","11215"," ","자양동"
" ","현대프라임","1997"," "," "," ","163,000","10","5","2021"," "," ","84.99","28","631-1","N"," ","11215"," ","구의동"
