"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","동문골드빌A동","2002"," "," "," ","53,000","10","4","2021"," "," ","83.52","5","433","N"," ","11290"," ","보문동6가"
" ","동아에코빌","2003"," "," "," ","93,000","20","4","2021"," "," ","114.66","2","101","N"," ","11290"," ","상월곡동"
" ","동아에코빌","2003"," "," "," ","84,500","27","4","2021"," "," ","84.97","9","101","N"," ","11290"," ","상월곡동"
" ","코아루센타시아","2010"," "," "," ","74,000","30","4","2021"," "," ","84.46","5","121-6","N"," ","11290"," ","동선동1가"
" ","길음서희스타힐스","2011"," "," "," ","73,000","27","4","2021"," "," ","67.44","14","229","N"," ","11290"," ","하월곡동"
" ","베로니스","2020"," "," "," ","57,000","30","4","2021"," "," ","56.97","4","90-700","N"," ","11290"," ","하월곡동"
" ","대우","2001"," "," "," ","34,250","30","4","2021"," "," ","43.11","13","1021","N"," ","11290"," ","정릉동"
" ","우림카이저팰리스","2008"," "," "," ","80,000","30","4","2021"," "," ","84.98","21","132","N"," ","11290"," ","종암동"
" ","동일하이빌뉴시티","2011"," "," "," ","115,000","30","4","2021"," "," ","126.6","30","230","N"," ","11290"," ","하월곡동"
" ","정릉e-편한세상","2006"," "," "," ","68,000","28","4","2021"," "," ","59.77","10","1028","N"," ","11290"," ","정릉동"
" ","한진(609-1)","1998"," "," "," ","63,900","24","4","2021"," "," ","59.58","7","609-1","N"," ","11290"," ","돈암동"
" ","돈암현대아파트","1991"," "," "," ","71,000","30","4","2021"," "," ","68.76","9","1","N"," ","11290"," ","돈암동"
" ","월곡래미안루나밸리","2007"," "," "," ","116,000","10","4","2021"," "," ","114.93","2","226","N"," ","11290"," ","하월곡동"
" ","월곡두산위브","2003"," "," "," ","92,000","24","4","2021"," "," ","84.843","13","222","N"," ","11290"," ","하월곡동"
" ","월곡두산위브","2003"," "," "," ","74,500","29","4","2021"," "," ","59.855","1","222","N"," ","11290"," ","하월곡동"
" ","한신","1998"," "," "," ","73,000","26","4","2021"," "," ","68.13","7","609-1","N"," ","11290"," ","돈암동"
" ","동아에코빌","2003"," ","21.07.01","O","93,000","20","4","2021"," "," ","114.66","2","101","N"," ","11290"," ","상월곡동"
" ","우방아파트","2001"," "," "," ","53,000","24","4","2021"," "," ","59.98","10","312","N"," ","11290"," ","장위동"
" ","한신","1998"," "," "," ","70,800","27","4","2021"," "," ","68.13","12","609-1","N"," ","11290"," ","돈암동"
" ","월곡래미안루나밸리","2007"," "," "," ","105,000","24","4","2021"," "," ","84.88","13","226","N"," ","11290"," ","하월곡동"
" ","한진(609-1)","1998"," "," "," ","64,700","26","4","2021"," "," ","59.58","11","609-1","N"," ","11290"," ","돈암동"
" ","동부센트레빌","2003"," "," "," ","94,500","25","4","2021"," "," ","80.54","14","633","N"," ","11290"," ","돈암동"
" ","삼선에스케이뷰","2012"," "," "," ","144,000","26","4","2021"," "," ","116.86","11","116","N"," ","11290"," ","삼선동3가"
" ","삼선에스케이뷰","2012"," "," "," ","96,500","20","4","2021"," "," ","59.97","5","116","N"," ","11290"," ","삼선동3가"
" ","한신","1998"," "," "," ","91,000","29","4","2021"," "," ","84.87","13","609-1","N"," ","11290"," ","돈암동"
" ","구현대","1981"," "," "," ","40,000","20","4","2021"," "," ","51.47","3","624","N"," ","11290"," ","돈암동"
" ","길음서희스타힐스","2011"," ","21.06.01","O","73,000","27","4","2021"," "," ","67.44","14","229","N"," ","11290"," ","하월곡동"
" ","정릉풍림아이원","2005"," "," "," ","57,500","17","4","2021"," "," ","59.88","18","239","N"," ","11290"," ","정릉동"
" ","동아에코빌","2003"," ","21.07.01","O","84,500","27","4","2021"," "," ","84.97","9","101","N"," ","11290"," ","상월곡동"
" ","한진(609-1)","1998"," "," "," ","80,000","25","4","2021"," "," ","84.87","7","609-1","N"," ","11290"," ","돈암동"
" ","길음뉴타운경남아너스빌","1999"," "," "," ","79,500","24","4","2021"," "," ","84.88","7","1015","N"," ","11290"," ","정릉동"
" ","동아에코빌","2003"," "," "," ","65,500","25","4","2021"," "," ","59.95","15","101","N"," ","11290"," ","상월곡동"
" ","한진(609-1)","1998"," "," "," ","86,000","30","4","2021"," "," ","84.87","6","609-1","N"," ","11290"," ","돈암동"
" ","한진(609-1)","1998"," "," "," ","59,500","24","4","2021"," "," ","59.58","1","609-1","N"," ","11290"," ","돈암동"
" ","대우","2001"," "," "," ","51,500","17","4","2021"," "," ","59.98","7","1021","N"," ","11290"," ","정릉동"
" ","한신","1998"," "," "," ","85,000","26","4","2021"," "," ","84.87","7","609-1","N"," ","11290"," ","돈암동"
" ","돈암동삼성","1999"," "," "," ","94,800","27","4","2021"," "," ","114.66","14","15-1","N"," ","11290"," ","돈암동"
" ","베로니스","2020"," "," "," ","58,800","15","4","2021"," "," ","52.58","9","90-700","N"," ","11290"," ","하월곡동"
" ","길음뉴타운8단지(래미안)","2010"," "," "," ","96,000","24","4","2021"," "," ","59.99","8","1284","N"," ","11290"," ","길음동"
" ","한신","1998"," ","21.06.02","O","65,000","22","4","2021"," "," ","84.87","1","609-1","N"," ","11290"," ","돈암동"
" ","한진(609-1)","1998"," "," "," ","81,000","16","4","2021"," "," ","84.87","16","609-1","N"," ","11290"," ","돈암동"
" ","정릉스카이쌍용아파트","1999"," "," "," ","62,800","23","4","2021"," "," ","59.9","20","1014","N"," ","11290"," ","정릉동"
" ","월곡두산위브","2003"," "," "," ","77,500","21","4","2021"," "," ","59.855","11","222","N"," ","11290"," ","하월곡동"
" ","삼부컨비니언","1998"," "," "," ","65,000","21","4","2021"," "," ","59.94","13","1276","N"," ","11290"," ","길음동"
" ","한진(609-1)","1998"," "," "," ","56,279","27","4","2021"," "," ","59.58","17","609-1","N"," ","11290"," ","돈암동"
" ","길음서희스타힐스","2011"," "," "," ","73,000","17","4","2021"," "," ","66.61","21","229","N"," ","11290"," ","하월곡동"
" ","동일하이빌뉴시티","2011"," "," "," ","124,000","15","4","2021"," "," ","133.74","21","230","N"," ","11290"," ","하월곡동"
" ","돈암동삼성","1999"," "," "," ","89,800","28","4","2021"," "," ","84.59","10","15-1","N"," ","11290"," ","돈암동"
" ","길음뉴타운9단지(래미안)","2010"," "," "," ","122,000","29","4","2021"," "," ","84.95","2","1286","N"," ","11290"," ","길음동"
" ","정릉풍림아이원","2005"," "," "," ","78,500","17","4","2021"," "," ","114.75","8","239","N"," ","11290"," ","정릉동"
" ","두산","1998"," "," "," ","78,000","19","4","2021"," "," ","59.97","19","10","N"," ","11290"," ","석관동"
" ","돈암동삼성","1999"," "," "," ","98,000","28","4","2021"," "," ","114.66","22","15-1","N"," ","11290"," ","돈암동"
" ","한신","1998"," "," "," ","70,500","14","4","2021"," "," ","68.13","11","609-1","N"," ","11290"," ","돈암동"
" ","길음뉴타운7단지(두산위브)","2010"," "," "," ","90,700","28","4","2021"," "," ","59.98","4","1285","N"," ","11290"," ","길음동"
