"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","한라","1994"," "," "," ","130,000","30","7","2021"," "," ","59.98","5","67","N"," ","11650"," ","우면동"
" ","데뜨아르","2008"," "," "," ","175,000","27","7","2021"," "," ","84.94","9","67-1","N"," ","11650"," ","잠원동"
" ","현대","1993"," "," "," ","199,000","31","7","2021"," "," ","84.87","1","53","N"," ","11650"," ","잠원동"
" ","한화엘르빌","2001"," "," "," ","200,000","16","7","2021"," "," ","189.08","4","878-27","N"," ","11650"," ","방배동"
" ","서초이오빌","2003"," "," "," ","31,500","19","7","2021"," "," ","36.66","20","1593-7","N"," ","11650"," ","서초동"
" ","청광아트빌(14차)","2001"," "," "," ","240,000","28","7","2021"," "," ","244.84","11","482-4","N"," ","11650"," ","방배동"
" ","반포푸르지오","2000"," "," "," ","174,000","30","7","2021"," "," ","59.91","11","10","N"," ","11650"," ","반포동"
" ","서초네이처힐3단지","2013"," "," "," ","168,800","29","7","2021"," "," ","84.61","3","717","N"," ","11650"," ","우면동"
" ","신반포18(49-17)","1983"," "," "," ","174,000","31","7","2021"," "," ","50.64","9","49-17","N"," ","11650"," ","잠원동"
" ","반포자이","2009"," "," "," ","341,000","27","7","2021"," "," ","84.943","9","20-43","N"," ","11650"," ","반포동"
" ","유원서초","1993"," "," "," ","193,000","31","7","2021"," "," ","84.82","2","1687","N"," ","11650"," ","서초동"
" ","에이아이디차관주택","1974"," "," "," ","240,000","31","7","2021"," "," ","72.51","4","968","N"," ","11650"," ","반포동"
" ","아크로리버파크","2016"," "," "," ","361,000","29","7","2021"," "," ","84.95","2","2-12","N"," ","11650"," ","반포동"
" ","힐스테이트서초젠트리스","2014"," "," "," ","182,000","26","7","2021"," "," ","84.99","7","557","N"," ","11650"," ","신원동"
" ","롯데캐슬헤론","2006"," "," "," ","185,000","27","7","2021"," "," ","95.66","10","754-1","N"," ","11650"," ","방배동"
" ","데뜨아르","2008"," "," "," ","175,000","27","7","2021"," "," ","84.99","11","67-1","N"," ","11650"," ","잠원동"
" ","한라","1994"," ","21.09.28","O","130,000","30","7","2021"," "," ","59.98","5","67","N"," ","11650"," ","우면동"
" ","반포리체","2010"," "," "," ","300,000","31","7","2021"," "," ","84.967","32","30-26","N"," ","11650"," ","반포동"
" ","삼호3","1976"," "," "," ","230,000","27","7","2021"," "," ","181.6","10","757-3","N"," ","11650"," ","방배동"
" ","서초대우아이빌","2003"," "," "," ","31,000","25","7","2021"," "," ","35.307","8","1675-11","N"," ","11650"," ","서초동"
" ","서초블레스","2017"," "," "," ","104,000","29","7","2021"," "," ","81.22","2","1532-10","N"," ","11650"," ","서초동"
" ","반포센트럴자이","2020"," "," "," ","337,500","27","7","2021"," "," ","84.98","19","162","N"," ","11650"," ","잠원동"
" ","아크로리버파크","2016"," "," "," ","365,000","24","7","2021"," "," ","84.97","4","2-12","N"," ","11650"," ","반포동"
" ","반포두산힐스빌","2001"," "," "," ","128,000","27","7","2021"," "," ","47.7","3","54-5","N"," ","11650"," ","반포동"
" ","서리풀e편한세상","2010"," "," "," ","295,000","31","7","2021"," "," ","148.56","2","906-13","N"," ","11650"," ","방배동"
" ","벨루체팰리스","2007"," "," "," ","170,000","24","7","2021"," "," ","131.65","2","808-10","N"," ","11650"," ","방배동"
" ","신반포4","1979"," "," "," ","315,000","24","7","2021"," "," ","105.89","10","70","N"," ","11650"," ","잠원동"
" ","래미안퍼스티지","2009"," "," "," ","265,000","25","7","2021"," "," ","59.96","4","18-1","N"," ","11650"," ","반포동"
" ","래미안서초에스티지S","2018"," "," "," ","310,000","24","7","2021"," "," ","111.01","25","1754","N"," ","11650"," ","서초동"
" ","서초래미안","2003"," "," "," ","268,000","22","7","2021"," "," ","111.32","21","1682","N"," ","11650"," ","서초동"
" ","신반포20","1983"," "," "," ","307,000","31","7","2021"," "," ","143.95","10","60-78","N"," ","11650"," ","잠원동"
" ","데뜨아르","2008"," "," "," ","170,000","27","7","2021"," "," ","84.94","3","67-1","N"," ","11650"," ","잠원동"
" ","연우","2015"," "," "," ","125,000","28","7","2021"," "," ","89.35","4","1487-115","N"," ","11650"," ","서초동"
" ","서초힐스","2012"," "," "," ","170,000","31","7","2021"," "," ","84.95","8","773","N"," ","11650"," ","우면동"
" ","래미안퍼스티지","2009"," "," "," ","510,000","27","7","2021"," "," ","169.31","21","18-1","N"," ","11650"," ","반포동"
" ","서리풀래디앙아파트","2020"," "," "," ","160,000","17","7","2021"," "," ","73.72","7","805-14","N"," ","11650"," ","방배동"
" ","아크로리버파크","2016"," "," "," ","369,000","24","7","2021"," "," ","84.95","27","2-12","N"," ","11650"," ","반포동"
" ","삼익","1981"," "," "," ","190,000","20","7","2021"," "," ","91.47","13","1018-1","N"," ","11650"," ","방배동"
" ","엠브이아파트","1994"," "," "," ","130,000","22","7","2021"," "," ","59.82","12","46","N"," ","11650"," ","반포동"
