"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","묵동자이(1단지)","2010"," "," "," ","109,000","6","5","2021"," "," ","111.32","13","164-4","N"," ","11260"," ","묵동"
" ","경남","1989"," "," "," ","59,000","26","5","2021"," "," ","81.91","4","226","N"," ","11260"," ","망우동"
" ","중랑숲리가","2012"," "," "," ","76,300","22","5","2021"," "," ","84.964","2","583","N"," ","11260"," ","망우동"
" ","SM해그린","2006"," "," "," ","60,000","5","5","2021"," "," ","84.47","3","390","N"," ","11260"," ","묵동"
" ","주함해븐타워","2015"," "," "," ","10,000","17","5","2021"," "," ","14.4","17","115-61","N"," ","11260"," ","상봉동"
" ","상봉듀오트리스","2016"," "," "," ","220,000","4","5","2021"," "," ","257.26","41","501","N"," ","11260"," ","상봉동"
" ","한양수자인사가정파크","2019"," "," "," ","31,000","28","5","2021"," "," ","23.1074","1","1543","N"," ","11260"," ","면목동"
" ","신내6대주","1996"," "," "," ","69,500","27","5","2021"," "," ","59.76","9","650","N"," ","11260"," ","신내동"
" ","새한","1998"," "," "," ","75,000","29","5","2021"," "," ","115.84","10","795","N"," ","11260"," ","신내동"
" ","해동훼미리","2005"," "," "," ","44,000","8","5","2021"," "," ","84.72","4","210-2","N"," ","11260"," ","상봉동"
" ","경남아너스빌","2007"," "," "," ","75,000","28","5","2021"," "," ","84.98","4","804","N"," ","11260"," ","신내동"
" ","해오름101동","2005"," "," "," ","56,950","21","5","2021"," "," ","84.972","5","508-14","N"," ","11260"," ","망우동"
" ","우정아파트","2002"," "," "," ","84,500","24","5","2021"," "," ","81.783","11","496","N"," ","11260"," ","상봉동"
" ","브라운스톤태릉","2004"," "," "," ","88,800","27","5","2021"," "," ","84.7094","18","387","N"," ","11260"," ","묵동"
" ","건영2차","1996"," "," "," ","63,400","22","5","2021"," "," ","57.3","4","785","N"," ","11260"," ","신내동"
" ","그린캐슬APT","2005"," "," "," ","49,500","1","5","2021"," "," ","88.39","6","136-2","N"," ","11260"," ","면목동"
" ","화성.두산아파트","1995"," "," "," ","70,000","27","5","2021"," "," ","66.96","7","656","N"," ","11260"," ","신내동"
" ","동성아파트","1997"," "," "," ","58,000","31","5","2021"," "," ","59.4","21","591","N"," ","11260"," ","신내동"
" ","신내6대주","1996"," "," "," ","57,000","29","5","2021"," "," ","49.77","2","650","N"," ","11260"," ","신내동"
" ","면목한신","1987"," "," "," ","36,500","30","5","2021"," "," ","35.3","7","193-1","N"," ","11260"," ","면목동"
" ","이편한세상화랑대","2017"," "," "," ","91,000","26","5","2021"," "," ","59.953","13","396","N"," ","11260"," ","묵동"
" ","이편한세상화랑대","2017"," "," "," ","111,000","19","5","2021"," "," ","84.902","5","396","N"," ","11260"," ","묵동"
" ","그린캐슬APT","2005"," "," "," ","37,500","24","5","2021"," "," ","84.68","1","136-2","N"," ","11260"," ","면목동"
" ","엘지,쌍용아파트","1996"," "," "," ","61,700","27","5","2021"," "," ","68.12","4","484","N"," ","11260"," ","상봉동"
" ","용마한신","1990"," "," "," ","38,700","16","5","2021"," "," ","35.44","6","1077-1","N"," ","11260"," ","면목동"
" ","현대","1994"," "," "," ","78,500","22","5","2021"," "," ","84.81","17","1502","N"," ","11260"," ","면목동"
" ","세움삼익플라주","2020"," "," "," ","52,000","27","5","2021"," "," ","57.92","9","207-6","N"," ","11260"," ","망우동"
" ","신내두산아파트","1995"," "," "," ","110,000","31","5","2021"," "," ","126.28","11","20","N"," ","11260"," ","묵동"
" ","신내대림아파트","1995"," "," "," ","110,000","31","5","2021"," "," ","126.28","9","20","N"," ","11260"," ","묵동"
" ","신내6대주","1996"," "," "," ","66,800","29","5","2021"," "," ","59.76","6","650","N"," ","11260"," ","신내동"
" ","신내9진흥","1996"," "," "," ","43,500","29","5","2021"," "," ","39.84","14","657","N"," ","11260"," ","신내동"
" ","태영데시앙1","2003"," "," "," ","92,700","29","5","2021"," "," ","84.9353","22","497","N"," ","11260"," ","상봉동"
" ","신내11대명","1996"," "," "," ","56,000","26","5","2021"," "," ","59.76","7","661","N"," ","11260"," ","신내동"
