"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","선원가와인","2013"," "," "," ","73,600","18","5","2021"," "," ","80.434","11","4943","N"," ","11560"," ","신길동"
" ","동양","2000"," "," "," ","103,000","29","5","2021"," "," ","84.85","14","100","N"," ","11560"," ","양평동6가"
" ","당산삼성2차","1997"," "," "," ","97,000","31","5","2021"," "," ","59.76","4","94-1","N"," ","11560"," ","당산동4가"
" ","삼성래미안","2001"," "," "," ","92,900","31","5","2021"," "," ","84.91","4","4934","N"," ","11560"," ","신길동"
" ","문래미원","1996"," "," "," ","102,500","27","5","2021"," "," ","84.93","3","54","N"," ","11560"," ","문래동6가"
" ","성원","1993"," "," "," ","95,700","29","5","2021"," "," ","84.66","4","12","N"," ","11560"," ","양평동4가"
" ","삼호한숲","2000"," "," "," ","81,000","31","5","2021"," "," ","59.96","3","94","N"," ","11560"," ","양평동4가"
" ","당산효성1차","1999"," "," "," ","119,500","29","5","2021"," "," ","59.85","5","12","N"," ","11560"," ","당산동5가"
" ","삼성","1984"," "," "," ","92,600","24","5","2021"," "," ","73.98","6","4759","N"," ","11560"," ","신길동"
" ","삼성래미안","2001"," "," "," ","94,000","29","5","2021"," "," ","84.91","2","4934","N"," ","11560"," ","신길동"
" ","당산2가현대홈타운","1994"," "," "," ","115,000","26","5","2021"," "," ","82.77","11","164","N"," ","11560"," ","당산동2가"
" ","삼환","1997"," "," "," ","89,000","25","5","2021"," "," ","59.53","11","897-1","N"," ","11560"," ","신길동"
" ","코오롱","1998"," "," "," ","102,500","29","5","2021"," "," ","84.93","23","607-1","N"," ","11560"," ","대림동"
" ","여의휴젠느","2018"," "," "," ","48,500","21","5","2021"," "," ","35.42","16","94-99","N"," ","11560"," ","영등포동7가"
" ","당산효성1차","1999"," ","21.06.22","O","119,500","29","5","2021"," "," ","59.85","5","12","N"," ","11560"," ","당산동5가"
" ","아크로타워스퀘어","2017"," "," "," ","154,000","21","5","2021"," "," ","84.69","5","203","N"," ","11560"," ","영등포동7가"
" ","당산삼성래미안4차","2003"," "," "," ","195,000","24","5","2021"," "," ","115.78","16","42","N"," ","11560"," ","당산동5가"
" ","당산삼성래미안4차","2003"," "," "," ","166,000","28","5","2021"," "," ","84.94","10","42","N"," ","11560"," ","당산동5가"
" ","한강아파트","1999"," "," "," ","91,000","24","5","2021"," "," ","59.4","14","29","N"," ","11560"," ","당산동4가"
" ","롯데캐슬엠파이어","2005"," "," "," ","238,000","20","5","2021"," "," ","199.46","31","36","N"," ","11560"," ","여의도동"
" ","신길센트럴자이아파트","2021"," "," "," ","168,000","29","5","2021"," "," ","84.98","22","4964","N"," ","11560"," ","신길동"
" ","한강아파트","1999"," "," "," ","103,800","27","5","2021"," "," ","84.98","17","29","N"," ","11560"," ","당산동4가"
" ","래미안에스티움","2017"," "," "," ","176,000","22","5","2021"," "," ","118.03","6","4950","N"," ","11560"," ","신길동"
" ","성원","1993"," "," "," ","90,000","20","5","2021"," "," ","84.66","2","12","N"," ","11560"," ","양평동4가"
" ","영등포푸르지오","2002"," "," "," ","131,000","29","5","2021"," "," ","79.777","13","647","N"," ","11560"," ","영등포동"
" ","양평한신","1996"," "," "," ","124,000","29","5","2021"," "," ","84.87","14","76","N"," ","11560"," ","양평동5가"
" ","양평현대6차","2000"," "," "," ","100,000","26","5","2021"," "," ","84.94","3","101","N"," ","11560"," ","양평동3가"
