"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","에스엠해그린","2004"," "," "," ","80,500","5","7","2021"," "," ","84.58","9","357","N"," ","11740"," ","명일동"
" ","광남아파트101동","2004"," "," "," ","79,500","22","7","2021"," "," ","84.24","3","518-2","N"," ","11740"," ","둔촌동"
" ","현대프라자아파트","1990"," "," "," ","80,000","30","7","2021"," "," ","35.2","11","410-105","N"," ","11740"," ","천호동"
" ","신동아4","1999"," "," "," ","58,900","28","7","2021"," "," ","42.44","6","92","N"," ","11740"," ","길동"
" ","강동역신동아파밀리에","2015"," "," "," ","127,500","31","7","2021"," "," ","94.61","13","447-17","N"," ","11740"," ","천호동"
" ","메이저(474-21)","2002"," "," "," ","68,000","30","7","2021"," "," ","77.41","5","474-21","N"," ","11740"," ","암사동"
" ","강일리버파크9단지","2009"," "," "," ","117,000","28","7","2021"," "," ","84.53","13","699","N"," ","11740"," ","강일동"
" ","래미안힐스테이트고덕","2016"," "," "," ","165,000","31","7","2021"," "," ","84.94","9","688","N"," ","11740"," ","고덕동"
" ","명일지에스아파트","1999"," "," "," ","112,000","27","7","2021"," "," ","84.9","23","332","N"," ","11740"," ","명일동"
" ","신동아파밀리에","2002"," "," "," ","106,300","26","7","2021"," "," ","58.87","18","555","N"," ","11740"," ","둔촌동"
" ","집앤사비카","2020"," "," "," ","38,300","22","7","2021"," "," ","28.74","2","419","N"," ","11740"," ","성내동"
" ","래미안힐스테이트고덕","2016"," "," "," ","137,500","29","7","2021"," "," ","59.35","3","688","N"," ","11740"," ","고덕동"
" ","래미안힐스테이트고덕","2016"," "," "," ","167,000","31","7","2021"," "," ","84.9","2","688","N"," ","11740"," ","고덕동"
" ","두산위브센티움","2004"," "," "," ","16,000","21","7","2021"," "," ","31.37","5","414","N"," ","11740"," ","천호동"
" ","고덕센트럴IPARK","2019"," "," "," ","155,000","23","7","2021"," "," ","74.88","15","513","N"," ","11740"," ","상일동"
" ","경보그레이스힐","2002"," "," "," ","85,000","28","7","2021"," "," ","83.42","6","596","N"," ","11740"," ","성내동"
" ","고덕아르테온","2020"," "," "," ","138,000","31","7","2021"," "," ","59.98","7","519","N"," ","11740"," ","상일동"
" ","에스케이허브진","2004"," "," "," ","33,900","24","7","2021"," "," ","33.71","10","194","N"," ","11740"," ","성내동"
" ","삼화그린","2004"," "," "," ","70,000","8","7","2021"," "," ","99.97","6","454-10","N"," ","11740"," ","암사동"
" ","현진리버파크","2017"," "," "," ","29,000","23","7","2021"," "," ","24.77","4","467-11","N"," ","11740"," ","천호동"
" ","고덕리엔파크1단지","2011"," "," "," ","120,500","22","7","2021"," "," ","84.98","10","707","N"," ","11740"," ","강일동"
" ","동원베네스트","2002"," "," "," ","82,000","23","7","2021"," "," ","84.82","4","670","N"," ","11740"," ","암사동"
" ","도원빌","2003"," "," "," ","36,000","26","7","2021"," "," ","53.9","7","446-4","N"," ","11740"," ","둔촌동"
" ","고덕자이","2021"," "," "," ","166,500","28","7","2021"," "," ","84.9712","5","521","N"," ","11740"," ","상일동"
" ","대원","1998"," "," "," ","77,900","27","7","2021"," "," ","84.88","16","461","N"," ","11740"," ","암사동"
" ","래미안솔베뉴","2019"," "," "," ","143,000","30","7","2021"," "," ","59.11","11","359","N"," ","11740"," ","명일동"
" ","고덕그라시움","2019"," "," "," ","140,000","19","7","2021"," "," ","59.785","13","693","N"," ","11740"," ","고덕동"
" ","고덕자이","2021"," "," "," ","168,000","24","7","2021"," "," ","84.9712","28","521","N"," ","11740"," ","상일동"
" ","다성이즈빌아파트(388-4)","2004"," "," "," ","81,500","24","7","2021"," "," ","84.01","8","388-4","N"," ","11740"," ","길동"
" ","고덕숲아이파크","2018"," "," "," ","151,500","20","7","2021"," "," ","84.85","9","515","N"," ","11740"," ","상일동"
" ","신동아","1986"," "," "," ","154,500","22","7","2021"," "," ","81.07","6","44","N"," ","11740"," ","명일동"
" ","신성둔촌미소지움1","1998"," "," "," ","101,500","21","7","2021"," "," ","59.78","19","546","N"," ","11740"," ","둔촌동"
" ","선사현대아파트","2000"," "," "," ","109,800","26","7","2021"," "," ","59.64","8","509","N"," ","11740"," ","암사동"
" ","고덕 아이파크","2011"," "," "," ","161,000","28","7","2021"," "," ","84.98","3","499","N"," ","11740"," ","고덕동"
" ","고덕주공9","1985"," "," "," ","146,000","17","7","2021"," "," ","83.21","9","257","N"," ","11740"," ","명일동"
" ","고덕 아이파크","2011"," "," "," ","197,000","22","7","2021"," "," ","114.98","11","499","N"," ","11740"," ","고덕동"
" ","래미안힐스테이트고덕","2016"," "," "," ","141,000","16","7","2021"," "," ","59.35","11","688","N"," ","11740"," ","고덕동"
" ","고덕그라시움","2019"," "," "," ","139,700","24","7","2021"," "," ","59.052","10","693","N"," ","11740"," ","고덕동"
" ","고덕롯데캐슬베네루체","2019"," "," "," ","159,500","24","7","2021"," "," ","84.146","25","514","N"," ","11740"," ","상일동"
