"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","남산타운","2002"," "," "," ","150,000","19","5","2021"," "," ","114.88","11","844","N"," ","11140"," ","신당동"
" ","푸른마을(432-921)","2000"," "," "," ","21,000","18","5","2021"," "," ","59.61","3","432-921","N"," ","11140"," ","신당동"
" ","신신(1차)","2001"," "," "," ","14,900","17","5","2021"," "," ","38.93","1","432-1972","N"," ","11140"," ","신당동"
" ","남산타운","2002"," "," "," ","124,000","29","5","2021"," "," ","59.94","14","844","N"," ","11140"," ","신당동"
" ","롯데캐슬","2008"," "," "," ","89,500","30","5","2021"," "," ","59.94","14","2545","N"," ","11140"," ","황학동"
" ","남산타운","2002"," "," "," ","157,000","29","5","2021"," "," ","84.88","16","844","N"," ","11140"," ","신당동"
" ","묵정","1981"," "," "," ","42,000","26","5","2021"," "," ","52.46","7","11-67","N"," ","11140"," ","묵정동"
" ","약수하이츠","1999"," "," "," ","98,000","26","5","2021"," "," ","57.63","20","842","N"," ","11140"," ","신당동"
" ","청구드림","2002"," "," "," ","80,000","25","5","2021"," "," ","84.94","5","290-90","N"," ","11140"," ","신당동"
" ","남산타운","2002"," ","21.08.19","O","150,000","19","5","2021"," "," ","114.88","11","844","N"," ","11140"," ","신당동"
" ","남산타운","2002"," "," "," ","121,000","14","5","2021"," "," ","59.94","15","844","N"," ","11140"," ","신당동"
" ","약수하이츠","1999"," "," "," ","109,000","18","5","2021"," "," ","65.37","17","842","N"," ","11140"," ","신당동"
" ","약수역더시티","2021"," "," "," ","23,200","16","5","2021"," "," ","18.86","4","857","N"," ","11140"," ","신당동"
" ","롯데캐슬","2008"," "," "," ","111,000","20","5","2021"," "," ","84.89","20","2545","N"," ","11140"," ","황학동"
" ","약수하이츠","1999"," "," "," ","105,000","19","5","2021"," "," ","57.63","7","842","N"," ","11140"," ","신당동"
" ","황학동코아루","2010"," "," "," ","89,500","9","5","2021"," "," ","84.94","5","882","N"," ","11140"," ","황학동"
" ","묵정","1981"," "," "," ","41,700","28","5","2021"," "," ","52.46","2","11-67","N"," ","11140"," ","묵정동"
" ","롯데캐슬","2008"," "," "," ","90,000","13","5","2021"," "," ","59.91","9","2545","N"," ","11140"," ","황학동"
" ","삼성","1999"," "," "," ","101,500","12","5","2021"," "," ","59.98","6","843","N"," ","11140"," ","신당동"
" ","삼성","1999"," "," "," ","97,000","11","5","2021"," "," ","59.98","2","843","N"," ","11140"," ","신당동"
" ","동대문솔하임","2016"," ","21.06.03","O","24,000","26","5","2021"," "," ","19.6","14","8","N"," ","11140"," ","흥인동"
" ","약수하이츠","1999"," "," "," ","162,000","14","5","2021"," "," ","114.92","14","842","N"," ","11140"," ","신당동"
" ","진양상가","1970"," "," "," ","70,000","7","5","2021"," "," ","107.9","13","120-3","N"," ","11140"," ","충무로4가"
" ","묵정","1981"," "," "," ","38,000","3","5","2021"," "," ","52.46","1","11-67","N"," ","11140"," ","묵정동"
" ","삼성","1999"," "," "," ","134,500","12","5","2021"," "," ","114.91","18","843","N"," ","11140"," ","신당동"
