"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","동대문롯데캐슬노블레스","2018"," "," "," ","159,000","30","12","2021","중개거래","서울 동대문구","84.98","23","695","N"," ","11230"," ","전농동"
" ","전농SK","2000"," "," "," ","100,000","29","12","2021","직거래"," ","84.95","12","10","N"," ","11230"," ","전농동"
" ","장안삼성쉐르빌","2002"," "," "," ","89,000","28","12","2021","중개거래","서울 동대문구","119.05","10","371-1","N"," ","11230"," ","장안동"
" ","센시티16","2013"," "," "," ","10,500","28","12","2021","중개거래","서울 동대문구","14.244","14","488-18","N"," ","11230"," ","답십리동"
" ","청계한양아이클래스","2019"," "," "," ","18,100","31","12","2021","중개거래","서울 용산구","14.22","18","255-49","N"," ","11230"," ","용두동"
" ","장안현대홈타운(336)","2003"," "," "," ","116,500","27","12","2021","중개거래","서울 동대문구","112.78","23","336","N"," ","11230"," ","장안동"
" ","래미안장안2차","2007"," "," "," ","98,600","30","12","2021","중개거래","서울 동대문구","81.05","2","329-3","N"," ","11230"," ","장안동"
" ","베라체캠퍼스","2013"," "," "," ","22,300","30","12","2021","중개거래","서울 동대문구","24.319","4","346-18","N"," ","11230"," ","회기동"
" ","캠퍼스드림오피스텔","2020"," "," "," ","21,600","13","12","2021","직거래"," ","16.04","9","336-32","N"," ","11230"," ","휘경동"
" ","베라체캠퍼스","2013"," "," "," ","24,000","16","12","2021","중개거래","서울 동대문구","24.011","10","346-18","N"," ","11230"," ","회기동"
" ","래미안장안","2003"," "," "," ","81,000","21","12","2021","직거래"," ","84.774","5","354-2","N"," ","11230"," ","장안동"
" ","장안현대홈타운(336)","2003"," "," "," ","104,000","31","12","2021","중개거래","서울 동대문구","84.87","3","336","N"," ","11230"," ","장안동"
" ","신동아","1994"," "," "," ","86,300","21","12","2021","중개거래","서울 동대문구","71.01","11","779","N"," ","11230"," ","용두동"
" ","장안현대","1984"," "," "," ","88,000","8","12","2021","중개거래","서울 동대문구","95.4","9","95-1","N"," ","11230"," ","장안동"
" ","동답한신","1992"," "," "," ","50,000","13","12","2021","중개거래","서울 동대문구","35.45","11","42","N"," ","11230"," ","답십리동"
" ","어진재","2014"," "," "," ","17,000","13","12","2021","직거래"," ","15.61","4","1213","N"," ","11230"," ","제기동"
" ","동대문롯데캐슬노블레스","2018"," ","22.05.02","O","159,000","30","12","2021","중개거래","서울 동대문구","84.98","23","695","N"," ","11230"," ","전농동"
" ","답십리파크자이","2019"," "," "," ","117,000","6","12","2021","중개거래","서울 동대문구","59.91","7","1014","N"," ","11230"," ","답십리동"
" ","삼익","1997"," "," "," ","75,000","11","12","2021","중개거래","서울 동대문구","59.95","10","73","N"," ","11230"," ","이문동"
" ","래미안장안","2003"," "," "," ","105,000","21","12","2021","중개거래","서울 동대문구","84.774","7","354-2","N"," ","11230"," ","장안동"
" ","롯데","2000"," "," "," ","68,500","12","12","2021","중개거래","서울 동대문구","59.94","2","78","N"," ","11230"," ","휘경동"
" ","신부파스카(319-3)","2004"," "," "," ","49,000","11","12","2021","중개거래","서울 광진구 서울 동대문구","63.64","7","319-3","N"," ","11230"," ","장안동"
" ","장안푸르미에","2013"," "," "," ","12,500","30","12","2021","중개거래","서울 도봉구","12.6512","8","466-5","N"," ","11230"," ","장안동"
" ","래미안크레시티","2014"," "," "," ","135,200","20","12","2021","중개거래","서울 동대문구","59.99","11","690","N"," ","11230"," ","전농동"
" ","이문삼성래미안아파트","2001"," ","22.01.26","O","114,000","4","12","2021","중개거래","서울 동대문구","114.988","11","425","N"," ","11230"," ","이문동"
" ","장안푸르미에","2013"," "," "," ","12,500","22","12","2021","직거래"," ","12.6512","3","466-5","N"," ","11230"," ","장안동"
" ","장안삼성쉐르빌","2002"," "," "," ","85,000","15","12","2021","중개거래","서울 동대문구","127.75","14","371-1","N"," ","11230"," ","장안동"
" ","미주","1978"," "," "," ","153,000","6","12","2021","중개거래","서울 동대문구","137.46","9","235-1","N"," ","11230"," ","청량리동"
" ","동대문푸르지오시티(도시형생활주택)","2016"," "," "," ","40,000","7","12","2021","중개거래","서울 동대문구","30.11","5","104-3","N"," ","11230"," ","용두동"
" ","청계지웰에스테이트","2012"," "," "," ","13,300","4","12","2021","중개거래","서울 동대문구","18.585","11","498-7","N"," ","11230"," ","답십리동"
" ","대림e-편한세상","2003"," "," "," ","82,000","8","12","2021","중개거래","서울 동대문구","59.958","17","225","N"," ","11230"," ","이문동"
" ","답십리파크자이","2019"," "," "," ","120,000","4","12","2021","중개거래","서울 동대문구","59.91","14","1014","N"," ","11230"," ","답십리동"
" ","현대썬앤빌청계","2016"," "," "," ","13,200","23","12","2021","중개거래","서울 성동구","14.82","13","530-15","N"," ","11230"," ","답십리동"
" ","청계푸르지오시티","2015"," "," "," ","14,700","14","12","2021","중개거래","서울 동대문구","18.92","20","497-23","N"," ","11230"," ","답십리동"
" ","캠퍼스드림오피스텔","2020"," "," "," ","20,800","3","12","2021","중개거래"," ","16.04","14","336-32","N"," ","11230"," ","휘경동"
" ","현대썬앤빌청계","2016"," "," "," ","15,000","20","12","2021","중개거래","서울 성동구","18.27","13","530-15","N"," ","11230"," ","답십리동"
" ","베라체캠퍼스","2013"," "," "," ","24,800","20","12","2021","중개거래","서울 동대문구","24.011","4","346-18","N"," ","11230"," ","회기동"
