"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","남산타운","2002"," "," "," ","131,000","15","7","2021"," "," ","84.88","2","844","N"," ","11140"," ","신당동"
" ","덕수궁롯데캐슬","2016"," ","22.02.10","O","130,000","24","7","2021"," "," ","69.5135","8","217","N"," ","11140"," ","순화동"
" ","삼성","1999"," "," "," ","131,500","28","7","2021"," "," ","114.91","2","843","N"," ","11140"," ","신당동"
" ","약수하이츠","1999"," "," "," ","138,000","31","7","2021"," "," ","84.88","12","842","N"," ","11140"," ","신당동"
" ","현대","1993"," "," "," ","93,000","27","7","2021"," "," ","79.11","1","840","N"," ","11140"," ","신당동"
" ","바비엥3","2006"," "," "," ","58,000","16","7","2021"," "," ","63.64","16","215","N"," ","11140"," ","순화동"
" ","장충","1981"," "," "," ","19,000","23","7","2021"," "," ","62.48","1","193-29","N"," ","11140"," ","장충동2가"
" ","미주","1976"," "," "," ","119,500","20","7","2021"," "," ","152.31","1","62-16","N"," ","11140"," ","필동3가"
" ","약수하이츠","1999"," "," "," ","140,000","31","7","2021"," "," ","84.88","20","842","N"," ","11140"," ","신당동"
" ","청구e편한세상","2011"," "," "," ","149,500","31","7","2021"," "," ","84.95","9","852","N"," ","11140"," ","신당동"
" ","충무로헤센스마트","2018"," "," "," ","36,500","21","7","2021"," "," ","31.02","6","90","N"," ","11140"," ","충무로5가"
" ","묵정","1981"," "," "," ","44,700","14","7","2021"," "," ","52.46","10","11-67","N"," ","11140"," ","묵정동"
" ","덕수궁롯데캐슬","2016"," "," "," ","154,000","12","7","2021"," "," ","82.3212","9","217","N"," ","11140"," ","순화동"
" ","삼성","1999"," "," "," ","112,700","24","7","2021"," "," ","84.96","1","843","N"," ","11140"," ","신당동"
" ","푸른마을(B)","2001"," "," "," ","21,300","19","7","2021"," "," ","59.42","4","432-922","N"," ","11140"," ","신당동"
" ","삼성","1999"," "," "," ","127,500","17","7","2021"," "," ","84.96","5","843","N"," ","11140"," ","신당동"
" ","덕수궁롯데캐슬","2016"," "," "," ","123,000","10","7","2021"," "," ","69.5135","10","217","N"," ","11140"," ","순화동"
" ","약수하이츠","1999"," "," "," ","149,800","28","7","2021"," "," ","114.92","5","842","N"," ","11140"," ","신당동"
" ","삼성","1999"," "," "," ","128,000","20","7","2021"," "," ","84.96","3","843","N"," ","11140"," ","신당동"
" ","신당푸르지오","2005"," "," "," ","109,500","27","7","2021"," "," ","59.85","12","850","N"," ","11140"," ","신당동"
" ","삼성","1999"," "," "," ","105,000","16","7","2021"," "," ","59.97","17","843","N"," ","11140"," ","신당동"
" ","삼성","1999"," "," "," ","94,000","23","7","2021"," "," ","59.97","1","843","N"," ","11140"," ","신당동"
" ","남산롯데캐슬아이리스","2011"," "," "," ","68,000","12","7","2021"," "," ","33.81","17","208","N"," ","11140"," ","회현동1가"
" ","하이1(113-5)","2000"," "," "," ","59,500","9","7","2021"," "," ","84.24","2","113-5","N"," ","11140"," ","신당동"
" ","신당KCC스위첸","2019"," "," "," ","122,000","17","7","2021"," "," ","59.4458","9","856","N"," ","11140"," ","신당동"
" ","남산센트럴자이","2009"," "," "," ","159,000","26","7","2021"," "," ","128.952","13","306","N"," ","11140"," ","충무로4가"
" ","남산타운","2002"," "," "," ","139,500","7","7","2021"," "," ","84.88","17","844","N"," ","11140"," ","신당동"
" ","남산롯데캐슬아이리스","2011"," "," "," ","178,900","13","7","2021"," "," ","133.98","22","208","N"," ","11140"," ","회현동1가"
" ","황학아크로타워","2010"," "," "," ","123,000","19","7","2021"," "," ","111.224","17","2523","N"," ","11140"," ","황학동"
" ","현대","1993"," "," "," ","88,500","19","7","2021"," "," ","66.6","9","840","N"," ","11140"," ","신당동"
" ","약수하이츠","1999"," "," "," ","100,000","7","7","2021"," "," ","57.63","19","842","N"," ","11140"," ","신당동"
" ","신당KCC스위첸","2019"," "," "," ","122,500","10","7","2021"," "," ","59.7807","13","856","N"," ","11140"," ","신당동"
" ","덕수궁롯데캐슬","2016"," "," "," ","76,800","22","7","2021"," "," ","42.3686","5","217","N"," ","11140"," ","순화동"
" ","신당푸르지오","2005"," "," "," ","109,500","22","7","2021"," "," ","59.85","20","850","N"," ","11140"," ","신당동"
" ","신당KCC스위첸","2019"," "," "," ","120,000","17","7","2021"," "," ","59.4458","9","856","N"," ","11140"," ","신당동"
" ","한진해모로","2001"," "," "," ","99,000","4","7","2021"," "," ","84.96","8","845","N"," ","11140"," ","신당동"
" ","한진해모로","2001"," "," "," ","89,000","8","7","2021"," "," ","59.76","4","845","N"," ","11140"," ","신당동"
" ","삼성","1999"," "," "," ","104,800","9","7","2021"," "," ","59.98","4","843","N"," ","11140"," ","신당동"
" ","롯데캐슬","2008"," "," "," ","116,700","15","7","2021"," "," ","84.92","18","2545","N"," ","11140"," ","황학동"
" ","삼성","1999"," "," "," ","103,300","2","7","2021"," "," ","59.97","6","843","N"," ","11140"," ","신당동"
" ","남산타운","2002"," ","21.09.16","O","131,000","15","7","2021"," "," ","84.88","2","844","N"," ","11140"," ","신당동"
" ","삼성","1999"," "," "," ","104,000","10","7","2021"," "," ","59.97","13","843","N"," ","11140"," ","신당동"
" ","청구e편한세상","2011"," "," "," ","135,000","10","7","2021"," "," ","59.88","9","852","N"," ","11140"," ","신당동"
" ","약수역더시티","2021"," "," "," ","26,000","26","7","2021"," "," ","20.73","9","857","N"," ","11140"," ","신당동"
" ","롯데캐슬","2008"," "," "," ","92,000","19","7","2021"," "," ","59.94","15","2545","N"," ","11140"," ","황학동"
" ","삼성","1999"," "," "," ","127,000","13","7","2021"," "," ","84.96","21","843","N"," ","11140"," ","신당동"
" ","남산롯데캐슬아이리스","2011"," "," "," ","170,000","9","7","2021"," "," ","133.98","10","208","N"," ","11140"," ","회현동1가"
" ","한진해모로","2001"," "," "," ","97,000","10","7","2021"," "," ","84.96","2","845","N"," ","11140"," ","신당동"
" ","약수역더시티","2021"," "," "," ","25,000","10","7","2021"," "," ","18.86","10","857","N"," ","11140"," ","신당동"
" ","롯데캐슬","2008"," "," "," ","86,700","3","7","2021"," "," ","59.94","33","2545","N"," ","11140"," ","황학동"
" ","현대","1993"," "," "," ","93,000","1","7","2021"," "," ","79.11","9","840","N"," ","11140"," ","신당동"
" ","남산타운","2002"," "," "," ","130,000","2","7","2021"," "," ","84.88","3","844","N"," ","11140"," ","신당동"
" ","현대","1993"," "," "," ","90,000","1","7","2021"," "," ","66.6","13","840","N"," ","11140"," ","신당동"
" ","남산롯데캐슬아이리스","2011"," "," "," ","170,000","9","7","2021"," "," ","133.98","10","208","N"," ","11140"," ","회현동1가"
" ","신당푸르지오","2005"," "," "," ","148,000","5","7","2021"," "," ","114.48","17","850","N"," ","11140"," ","신당동"
" ","약수하이츠","1999"," "," "," ","156,000","10","7","2021"," "," ","114.92","11","842","N"," ","11140"," ","신당동"
" ","약수하이츠","1999"," "," "," ","132,000","13","7","2021"," "," ","84.88","6","842","N"," ","11140"," ","신당동"
" ","동대문와이즈캐슬","2014"," "," "," ","14,000","10","7","2021"," "," ","15.55","10","119","N"," ","11140"," ","흥인동"
