"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","전농동삼성래미안","2000"," "," "," ","86,700","1","9","2021"," "," ","59.93","16","155","N"," ","11230"," ","전농동"
" ","주공2","2001"," "," "," ","55,500","30","9","2021"," "," ","39.97","23","57","N"," ","11230"," ","휘경동"
" ","신현대","1989"," "," "," ","92,000","29","9","2021"," "," ","84.96","8","65","N"," ","11230"," ","회기동"
" ","래미안 허브리츠","2011"," "," "," ","140,000","26","9","2021"," "," ","84.97","10","792","N"," ","11230"," ","용두동"
" ","래미안이문2차","2004"," "," "," ","89,500","28","9","2021"," "," ","59.79","2","311","N"," ","11230"," ","이문동"
" ","래미안크레시티","2014"," "," "," ","170,000","27","9","2021"," "," ","121.93","16","690","N"," ","11230"," ","전농동"
" ","캠퍼스드림오피스텔","2020"," "," "," ","20,250","28","9","2021"," "," ","16.04","11","336-32","N"," ","11230"," ","휘경동"
" ","휘경SK뷰","2019"," "," "," ","135,000","23","9","2021"," "," ","84.31","8","372","N"," ","11230"," ","휘경동"
" ","래미안장안2차","2007"," "," "," ","115,000","25","9","2021"," "," ","81.05","22","329-3","N"," ","11230"," ","장안동"
" ","한신아파트","2004"," "," "," ","115,000","29","9","2021"," "," ","114.885","15","1212","N"," ","11230"," ","제기동"
" ","장안힐스테이트","2007"," "," "," ","123,000","24","9","2021"," "," ","84.897","23","329-2","N"," ","11230"," ","장안동"
" ","베라체캠퍼스","2013"," "," "," ","22,200","28","9","2021"," "," ","24.319","13","346-18","N"," ","11230"," ","회기동"
" ","은하수드림필","2006"," "," "," ","71,800","24","9","2021"," "," ","84.98","5","572","N"," ","11230"," ","장안동"
" ","두산","2000"," "," "," ","83,500","24","9","2021"," "," ","59.96","13","990","N"," ","11230"," ","답십리동"
" ","래미안아름숲","2012"," "," "," ","122,000","24","9","2021"," "," ","84.92","6","688","N"," ","11230"," ","전농동"
" ","답십리청솔우성","2000"," "," "," ","83,900","24","9","2021"," "," ","59.74","24","80","N"," ","11230"," ","답십리동"
" ","동아","2001"," "," "," ","95,000","30","9","2021"," "," ","101.94","17","10","N"," ","11230"," ","답십리동"
" ","래미안 허브리츠","2011"," "," "," ","133,800","11","9","2021"," "," ","84.97","9","792","N"," ","11230"," ","용두동"
" ","회기힐스테이트","2011"," "," "," ","106,000","30","9","2021"," "," ","84.99","6","351","N"," ","11230"," ","회기동"
" ","미주","1978"," "," "," ","140,500","28","9","2021"," "," ","159.5","1","235-1","N"," ","11230"," ","청량리동"
" ","래미안위브","2014"," "," "," ","126,000","27","9","2021"," "," ","59.99","5","1003","N"," ","11230"," ","답십리동"
" ","장안위더스빌","2011"," "," "," ","87,000","17","9","2021"," "," ","84.89","11","580","N"," ","11230"," ","장안동"
" ","래미안 허브리츠","2011"," "," "," ","130,000","13","9","2021"," "," ","84.97","2","792","N"," ","11230"," ","용두동"
" ","회기힐스테이트","2011"," "," "," ","105,000","27","9","2021"," "," ","84.99","11","351","N"," ","11230"," ","회기동"
" ","래미안 허브리츠","2011"," "," "," ","120,000","5","9","2021"," "," ","59.98","6","792","N"," ","11230"," ","용두동"
" ","현대코아","1997"," "," "," ","90,000","17","9","2021"," "," ","69.3","6","738","N"," ","11230"," ","청량리동"
" ","답십리파크자이","2019"," "," "," ","98,000","25","9","2021"," "," ","49.54","10","1014","N"," ","11230"," ","답십리동"
" ","현대썬앤빌601","2015"," "," "," ","11,000","16","9","2021"," "," ","18.35","12","373-3","N"," ","11230"," ","장안동"
" ","장안삼성쉐르빌","2002"," "," "," ","70,000","23","9","2021"," "," ","119.05","26","371-1","N"," ","11230"," ","장안동"
" ","휘경베스트빌현대","2000"," "," "," ","89,700","14","9","2021"," "," ","114.88","13","52","N"," ","11230"," ","휘경동"
" ","쌍용","2000"," "," "," ","77,800","27","9","2021"," "," ","59.99","5","64","N"," ","11230"," ","이문동"
