"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","홍제센트럴IPARK","2020"," "," "," ","142,500","25","8","2021"," "," ","84.9728","12","473","N"," ","11410"," ","홍제동"
" ","인왕산현대","2000"," "," "," ","85,500","11","8","2021"," "," ","59.93","12","460","N"," ","11410"," ","홍제동"
" ","두산","1999"," "," "," ","93,500","31","8","2021"," "," ","59.96","7","1009","N"," ","11410"," ","북아현동"
" ","남가좌동현대","1999"," "," "," ","83,000","27","8","2021"," "," ","59.4","2","376","N"," ","11410"," ","남가좌동"
" ","두산","1999"," "," "," ","92,000","31","8","2021"," "," ","59.96","18","1009","N"," ","11410"," ","북아현동"
" ","홍은센트레빌","2009"," "," "," ","116,000","28","8","2021"," "," ","114.83","12","461","N"," ","11410"," ","홍은동"
" ","DMC센트레빌","2009"," "," "," ","94,500","28","8","2021"," "," ","59.95","9","381","N"," ","11410"," ","남가좌동"
" ","e편한세상신촌3단지","2018"," "," "," ","178,000","28","8","2021"," "," ","84.93","10","1013","N"," ","11410"," ","북아현동"
" ","인왕","1968"," "," "," ","58,000","27","8","2021"," "," ","70.68","4","104-1","N"," ","11410"," ","홍제동"
" ","남가좌동현대","1999"," "," "," ","82,000","30","8","2021"," "," ","59.4","3","376","N"," ","11410"," ","남가좌동"
" ","동부센트레빌","2002"," "," "," ","83,000","26","8","2021"," "," ","59.86","2","260","N"," ","11410"," ","냉천동"
" ","남양","1999"," "," "," ","84,800","30","8","2021"," "," ","114.99","7","457","N"," ","11410"," ","홍제동"
" ","DMC래미안클라시스","2000"," "," "," ","102,500","26","8","2021"," "," ","84.9","2","377","N"," ","11410"," ","남가좌동"
" ","홍제센트럴IPARK","2020"," "," "," ","134,000","28","8","2021"," "," ","84.9728","9","473","N"," ","11410"," ","홍제동"
" ","홍은미성","1985"," "," "," ","59,000","24","8","2021"," "," ","65.43","2","186-1","N"," ","11410"," ","홍은동"
" ","돈의문센트레빌","2011"," "," "," ","141,000","24","8","2021"," "," ","84.99","15","261","N"," ","11410"," ","냉천동"
" ","독립문삼호","1995"," "," "," ","107,164","18","8","2021"," "," ","114.63","14","100","N"," ","11410"," ","영천동"
" ","e편한세상신촌2단지","2018"," "," "," ","175,000","21","8","2021"," "," ","84.93","9","1013","N"," ","11410"," ","북아현동"
" ","홍은센트레빌","2009"," "," "," ","111,000","21","8","2021"," "," ","114.83","6","461","N"," ","11410"," ","홍은동"
" ","DMC래미안e편한세상","2012"," "," "," ","135,000","19","8","2021"," "," ","84.93","25","481","N"," ","11410"," ","북가좌동"
" ","DMC센트레빌","2009"," "," "," ","99,500","25","8","2021"," "," ","59.95","12","381","N"," ","11410"," ","남가좌동"
" ","홍제원현대(459-0)","2000"," "," "," ","84,500","23","8","2021"," "," ","59.93","5","459","N"," ","11410"," ","홍제동"
" ","DMC래미안클라시스","2000"," "," "," ","120,000","30","8","2021"," "," ","114.93","18","377","N"," ","11410"," ","남가좌동"
" ","신촌푸르지오","2015"," "," "," ","145,000","28","8","2021"," "," ","59.8802","7","1011","N"," ","11410"," ","북아현동"
" ","DMC래미안e편한세상","2012"," "," "," ","163,500","23","8","2021"," "," ","120.93","3","481","N"," ","11410"," ","북가좌동"
" ","남가좌동현대","1999"," "," "," ","84,800","20","8","2021"," "," ","59.4","7","376","N"," ","11410"," ","남가좌동"
" ","홍은미성","1985"," "," "," ","64,500","19","8","2021"," "," ","83.61","6","186-1","N"," ","11410"," ","홍은동"
" ","신촌푸르지오","2015"," "," "," ","165,000","28","8","2021"," "," ","84.9572","12","1011","N"," ","11410"," ","북아현동"
" ","홍제한양","1993"," "," "," ","73,000","21","8","2021"," "," ","60.06","1","82","N"," ","11410"," ","홍제동"
" ","홍제한양","1993"," "," "," ","79,500","28","8","2021"," "," ","60.06","10","82","N"," ","11410"," ","홍제동"
" ","DMC센트럴아이파크","2018"," "," "," ","140,000","15","8","2021"," "," ","84.9","18","388","N"," ","11410"," ","남가좌동"
" ","두산","1999"," "," "," ","82,500","16","8","2021"," "," ","59.96","2","1009","N"," ","11410"," ","북아현동"
" ","홍은동벽산","1997"," "," "," ","84,500","16","8","2021"," "," ","84.78","14","455","N"," ","11410"," ","홍은동"
" ","두산","1999"," "," "," ","93,000","21","8","2021"," "," ","59.96","15","1009","N"," ","11410"," ","북아현동"
" ","신일해피트리","2005"," "," "," ","89,500","14","8","2021"," "," ","84.98","12","455","N"," ","11410"," ","북가좌동"
" ","홍제센트럴IPARK","2020"," "," "," ","137,700","20","8","2021"," "," ","84.9728","6","473","N"," ","11410"," ","홍제동"
" ","e편한세상신촌2단지","2018"," "," "," ","168,000","21","8","2021"," "," ","84.98","10","1013","N"," ","11410"," ","북아현동"
" ","남가좌동현대","1999"," "," "," ","119,500","21","8","2021"," "," ","114.9","5","376","N"," ","11410"," ","남가좌동"
" ","디엠씨엘가","2017"," "," "," ","41,000","23","8","2021"," "," ","41.23","5","387","N"," ","11410"," ","남가좌동"
" ","독립문파크빌","2000"," "," "," ","66,000","18","8","2021"," "," ","59.4","15","1019","N"," ","11410"," ","현저동"
" ","유원하나","1996"," "," "," ","65,000","17","8","2021"," "," ","82.35","4","454","N"," ","11410"," ","홍제동"
" ","G패밀리움","2011"," "," "," ","55,800","31","8","2021"," "," ","66.63","8","437-2","N"," ","11410"," ","홍은동"
" ","경남(2차)","1999"," "," "," ","160,000","29","8","2021"," "," ","122.91","7","118-9","N"," ","11410"," ","북아현동"
" ","독립문극동(200-0)","1998"," "," "," ","96,500","22","8","2021"," "," ","59.58","3","200","N"," ","11410"," ","현저동"
" ","유원하나","1996"," "," "," ","66,000","21","8","2021"," "," ","72.34","6","454","N"," ","11410"," ","홍제동"
" ","DMC센트럴아이파크","2018"," "," "," ","112,000","27","8","2021"," "," ","59.8","21","388","N"," ","11410"," ","남가좌동"
" ","홍제한양","1993"," "," "," ","73,500","23","8","2021"," "," ","60.06","2","82","N"," ","11410"," ","홍제동"
" ","유원하나","1996"," "," "," ","60,000","25","8","2021"," "," ","58.77","2","454","N"," ","11410"," ","홍제동"
" ","DMC래미안e편한세상","2012"," "," "," ","134,500","25","8","2021"," "," ","84.95","7","481","N"," ","11410"," ","북가좌동"
" ","홍은동벽산","1997"," "," "," ","69,000","26","8","2021"," "," ","58.64","9","455","N"," ","11410"," ","홍은동"
" ","독립문파크빌","2000"," "," "," ","67,800","22","8","2021"," "," ","59.4","3","1019","N"," ","11410"," ","현저동"
" ","성원쌍떼빌팰리스","2005"," "," "," ","127,500","19","8","2021"," "," ","142.65","1","742","N"," ","11410"," ","연희동"
" ","성원","1998"," "," "," ","65,500","30","8","2021"," "," ","55.35","4","456","N"," ","11410"," ","홍제동"
" ","홍은동아더프라임","2014"," "," "," ","68,000","12","8","2021"," "," ","59.8736","16","439-1","N"," ","11410"," ","홍은동"
" ","DMC센트레빌","2009"," "," "," ","95,000","30","8","2021"," "," ","59.95","2","381","N"," ","11410"," ","남가좌동"
" ","홍제센트럴IPARK","2020"," "," "," ","131,000","14","8","2021"," "," ","84.9206","3","473","N"," ","11410"," ","홍제동"
" ","현대(1,2차)","1988"," "," "," ","86,500","28","8","2021"," "," ","84.77","8","202-5","N"," ","11410"," ","홍은동"
" ","유원하나","1996"," "," "," ","58,000","24","8","2021"," "," ","58.77","7","454","N"," ","11410"," ","홍제동"
" ","문화촌현대","2002"," "," "," ","85,000","27","8","2021"," "," ","84.99","15","463","N"," ","11410"," ","홍제동"
" ","홍제현대","1992"," "," "," ","94,000","25","8","2021"," "," ","75.15","8","331","N"," ","11410"," ","홍제동"
" ","문화촌현대","2002"," "," "," ","73,000","16","8","2021"," "," ","59.94","3","463","N"," ","11410"," ","홍제동"
" ","홍제센트럴IPARK","2020"," "," "," ","143,000","18","8","2021"," "," ","84.9644","15","473","N"," ","11410"," ","홍제동"
" ","서대문노블루체","2018"," "," "," ","26,600","31","8","2021"," "," ","27.59","8","274-32","N"," ","11410"," ","홍은동"
" ","인왕산한신휴플러스","2009"," "," "," ","102,500","17","8","2021"," "," ","108.806","4","469","N"," ","11410"," ","홍제동"
" ","e편한세상신촌4단지","2018"," "," "," ","175,000","31","8","2021"," "," ","84.82","6","1013","N"," ","11410"," ","북아현동"
" ","대림","1993"," "," "," ","69,500","9","8","2021"," "," ","84.74","1","700","N"," ","11410"," ","연희동"
" ","e편한세상신촌1단지","2018"," "," "," ","145,500","7","8","2021"," "," ","59.85","12","1013","N"," ","11410"," ","북아현동"
" ","DMC현대아파트","2000"," "," "," ","73,000","16","8","2021"," "," ","59.91","6","453","N"," ","11410"," ","북가좌동"
" ","천연뜨란채","2006"," "," "," ","81,500","12","8","2021"," "," ","56.08","2","145","N"," ","11410"," ","천연동"
" ","경향빌라트","1995"," "," "," ","149,000","18","8","2021"," "," ","151.36","4","87-33","N"," ","11410"," ","연희동"
" ","북한산더샵","2017"," "," "," ","131,000","22","8","2021"," "," ","84.956","20","464","N"," ","11410"," ","홍은동"
" ","천연뜨란채","2006"," "," "," ","91,500","21","8","2021"," "," ","55.82","15","145","N"," ","11410"," ","천연동"
" ","독립문삼호","1995"," "," "," ","116,000","10","8","2021"," "," ","84.78","13","100","N"," ","11410"," ","영천동"
" ","DMC래미안e편한세상","2012"," "," "," ","130,000","7","8","2021"," "," ","84.95","12","481","N"," ","11410"," ","북가좌동"
" ","현대(1,2차)","1988"," "," "," ","74,000","16","8","2021"," "," ","59.96","6","202-5","N"," ","11410"," ","홍은동"
" ","독립문삼호","1995"," "," "," ","120,000","29","8","2021"," "," ","114.63","8","100","N"," ","11410"," ","영천동"
" ","홍은동벽산","1997"," "," "," ","78,000","21","8","2021"," "," ","84.78","1","455","N"," ","11410"," ","홍은동"
" ","DMC파크뷰자이2단지","2015"," "," "," ","138,500","20","8","2021"," "," ","84.909","22","385","N"," ","11410"," ","남가좌동"
" ","홍은동벽산","1997"," "," "," ","85,500","15","8","2021"," "," ","84.78","14","455","N"," ","11410"," ","홍은동"
" ","홍제삼성래미안","2001"," "," "," ","54,500","21","8","2021"," "," ","32.76","12","461","N"," ","11410"," ","홍제동"
" ","DMC센트레빌","2009"," "," "," ","75,000","30","8","2021"," "," ","59.95","10","381","N"," ","11410"," ","남가좌동"
" ","홍제센트럴IPARK","2020"," "," "," ","138,500","5","8","2021"," "," ","84.9644","9","473","N"," ","11410"," ","홍제동"
" ","남가좌동현대","1999"," "," "," ","105,000","15","8","2021"," "," ","84.78","14","376","N"," ","11410"," ","남가좌동"
" ","DMC파크뷰자이3단지","2015"," "," "," ","134,500","12","8","2021"," "," ","84.909","6","385","N"," ","11410"," ","남가좌동"
" ","유원하나","1996"," "," "," ","63,300","24","8","2021"," "," ","82.35","1","454","N"," ","11410"," ","홍제동"
" ","인왕산현대","2000"," "," "," ","85,500","11","8","2021"," "," ","59.93","12","460","N"," ","11410"," ","홍제동"
" ","남가좌동현대","1999"," "," "," ","81,000","7","8","2021"," "," ","59.4","14","376","N"," ","11410"," ","남가좌동"
" ","DMC래미안클라시스","2000"," "," "," ","118,000","25","8","2021"," "," ","114.88","3","377","N"," ","11410"," ","남가좌동"
" ","독립문파크빌","2000"," "," "," ","70,000","16","8","2021"," "," ","59.4","8","1019","N"," ","11410"," ","현저동"
" ","홍제원현대(459-0)","2000"," "," "," ","86,500","16","8","2021"," "," ","59.93","12","459","N"," ","11410"," ","홍제동"
" ","미동","1969"," "," "," ","38,000","5","8","2021"," "," ","52.463","8","189-8","N"," ","11410"," ","충정로3가"
" ","유원","1987"," "," "," ","56,000","14","8","2021"," "," ","64.26","1","22","N"," ","11410"," ","홍은동"
" ","문화촌현대","2002"," "," "," ","75,000","4","8","2021"," "," ","59.94","15","463","N"," ","11410"," ","홍제동"
" ","홍제현대","1992"," "," "," ","120,000","3","8","2021"," "," ","119.32","14","331","N"," ","11410"," ","홍제동"
" ","대우푸르지오","2002"," "," "," ","91,000","18","8","2021"," "," ","59.584","19","739","N"," ","11410"," ","연희동"
" ","신촌럭키","1999"," "," "," ","88,000","11","8","2021"," "," ","59.7","13","144","N"," ","11410"," ","대현동"
" ","홍제삼성래미안","2001"," "," "," ","55,800","17","8","2021"," "," ","32.76","3","461","N"," ","11410"," ","홍제동"
" ","독립문극동(200-0)","1998"," "," "," ","126,900","20","8","2021"," "," ","84.87","22","200","N"," ","11410"," ","현저동"
" ","홍제센트럴IPARK","2020"," "," "," ","141,500","21","8","2021"," "," ","84.9728","5","473","N"," ","11410"," ","홍제동"
" ","청구1차","1994"," "," "," ","105,000","21","8","2021"," "," ","84.78","3","453","N"," ","11410"," ","홍제동"
" ","3RU-City","2013"," "," "," ","17,000","27","8","2021"," "," ","17.19","12","510-2","N"," ","11410"," ","창천동"
" ","두산","1999"," "," "," ","91,400","11","8","2021"," "," ","59.96","11","1009","N"," ","11410"," ","북아현동"
" ","DMC파크뷰자이2단지","2015"," "," "," ","145,000","8","8","2021"," "," ","84.968","18","385","N"," ","11410"," ","남가좌동"
" ","북한산더샵","2017"," "," "," ","130,000","10","8","2021"," "," ","84.85","6","464","N"," ","11410"," ","홍은동"
" ","월드컵현대","1998"," "," "," ","81,000","2","8","2021"," "," ","59.76","10","371-1","N"," ","11410"," ","북가좌동"
