"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","금호어울림","2003"," "," "," ","98,750","18","8","2021"," "," ","101.97","16","386","N"," ","11260"," ","묵동"
" ","성원상떼빌","1997"," "," "," ","86,800","28","8","2021"," "," ","114.75","2","1515","N"," ","11260"," ","면목동"
" ","태영데시앙2(1411동)","2003"," "," "," ","87,000","20","8","2021"," "," ","84.6","10","498","N"," ","11260"," ","상봉동"
" ","용마금호타운","1992"," "," "," ","75,000","13","8","2021"," "," ","84.9","6","494","N"," ","11260"," ","면목동"
" ","태능에셈빌","2005"," "," "," ","49,000","24","8","2021"," "," ","84.843","11","314-1","N"," ","11260"," ","중화동"
" ","이편한세상화랑대","2017"," "," "," ","121,000","30","8","2021"," "," ","84.902","12","396","N"," ","11260"," ","묵동"
" ","이편한세상화랑대","2017"," "," "," ","116,500","6","8","2021"," "," ","84.902","11","396","N"," ","11260"," ","묵동"
" ","경남","1989"," "," "," ","64,000","16","8","2021"," "," ","81.91","2","226","N"," ","11260"," ","망우동"
" ","금호어울림(580)","2006"," "," "," ","62,500","13","8","2021"," "," ","59.96","3","580","N"," ","11260"," ","망우동"
" ","이편한세상화랑대","2017"," "," "," ","95,000","21","8","2021"," "," ","59.953","5","396","N"," ","11260"," ","묵동"
" ","늘푸른동아","2002"," "," "," ","73,000","28","8","2021"," "," ","59.65","17","715","N"," ","11260"," ","면목동"
" ","한진해모로","2007"," "," "," ","74,000","12","8","2021"," "," ","84.97","8","578","N"," ","11260"," ","망우동"
" ","신내6대주","1996"," "," "," ","64,900","28","8","2021"," "," ","49.77","8","650","N"," ","11260"," ","신내동"
" ","신내대림아파트","1995"," "," "," ","127,000","23","8","2021"," "," ","126.28","11","20","N"," ","11260"," ","묵동"
" ","예성그린캐슬2차","2004"," "," "," ","56,000","21","8","2021"," "," ","84.81","7","401-21","N"," ","11260"," ","망우동"
" ","성원","1994"," "," "," ","72,600","7","8","2021"," "," ","84.32","18","783","N"," ","11260"," ","신내동"
" ","프레미어스엠코","2013"," "," "," ","136,000","27","8","2021"," "," ","107.12","42","500","N"," ","11260"," ","상봉동"
" ","브라운스톤태릉","2004"," "," "," ","79,000","30","8","2021"," "," ","59.4364","11","387","N"," ","11260"," ","묵동"
" ","월드메르디앙","2009"," "," "," ","87,500","31","8","2021"," "," ","83.51","8","392","N"," ","11260"," ","묵동"
" ","한신아파트상가동유치원동(102~102)","1998"," "," "," ","88,000","21","8","2021"," "," ","84.03","3","450","N"," ","11260"," ","중화동"
