"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","청암두산위브센티움","2005"," "," "," ","75,700","18","6","2021"," "," ","83.64","11","86-3","N"," ","11620"," ","신림동"
" ","신림푸르지오","2005"," "," "," ","100,000","27","6","2021"," "," ","84.79","23","1730","N"," ","11620"," ","신림동"
" ","관악드림(동아)","2003"," "," "," ","91,500","28","6","2021"," "," ","60","9","1712","N"," ","11620"," ","봉천동"
" ","다청림라인씨티","2016"," "," "," ","39,500","30","6","2021"," "," ","30.67","11","602-17","N"," ","11620"," ","남현동"
" ","동아타운","1999"," "," "," ","85,500","28","6","2021"," "," ","84.42","13","1629-2","N"," ","11620"," ","봉천동"
" ","e편한세상서울대입구1단지","2019"," "," "," ","140,000","26","6","2021"," "," ","84.95","4","1730","N"," ","11620"," ","봉천동"
" ","남현동한일유앤아이","2005"," "," "," ","65,300","29","6","2021"," "," ","59.91","1","1136","N"," ","11620"," ","남현동"
" ","두산","2000"," "," "," ","88,900","21","6","2021"," "," ","59.92","1","1708","N"," ","11620"," ","봉천동"
" ","마에스트로캠퍼스타운","2012"," "," "," ","12,900","28","6","2021"," "," ","13.15","5","893-12","N"," ","11620"," ","봉천동"
" ","네스코수피아","2021"," "," "," ","49,000","24","6","2021"," "," ","34.3","12","602-27","N"," ","11620"," ","남현동"
" ","관악푸르지오","2004"," "," "," ","113,500","30","6","2021"," "," ","84.2","17","1717","N"," ","11620"," ","봉천동"
" ","관악산휴먼시아2단지","2008"," "," "," ","71,000","26","6","2021"," "," ","59.96","16","1735","N"," ","11620"," ","신림동"
" ","낙성대현대(296)","1998"," "," "," ","79,500","21","6","2021"," "," ","59.78","12","296","N"," ","11620"," ","봉천동"
" ","프라비다1","2012"," "," "," ","16,500","27","6","2021"," "," ","14.38","17","869-3","N"," ","11620"," ","봉천동"
