"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","효성쥬얼리시티","2006"," "," "," ","105,000","25","6","2021"," "," ","106.81","8","48-2","N"," ","11110"," ","인의동"
" ","르트랑시망","2008"," "," "," ","100,000","25","6","2021"," "," ","140.49","1","102","N"," ","11110"," ","평창동"
" ","종로센트레빌","2008"," "," "," ","98,000","19","6","2021"," "," ","59.92","2","2-1","N"," ","11110"," ","숭인동"
" ","MID그린(6동)","2002"," "," "," ","56,500","19","6","2021"," "," ","59.04","6","601-7","N"," ","11110"," ","창신동"
" ","현대","2000"," "," "," ","98,950","19","6","2021"," "," ","60","5","82","N"," ","11110"," ","무악동"
" ","현대","2000"," "," "," ","94,490","25","6","2021"," "," ","60","6","82","N"," ","11110"," ","무악동"
" ","창신쌍용2","1993"," "," "," ","67,000","25","6","2021"," "," ","54.7","4","703","N"," ","11110"," ","창신동"
" ","창신쌍용2","1993"," "," "," ","67,800","19","6","2021"," "," ","54.7","6","703","N"," ","11110"," ","창신동"
" ","신현(101동)","2002"," ","21.08.17","O","80,000","15","6","2021"," "," ","84.82","1","6-13","N"," ","11110"," ","신교동"
" ","삼전솔하임2차","2012"," "," "," ","11,700","16","6","2021"," "," ","16.67","10","296-19","N"," ","11110"," ","숭인동"
" ","창신쌍용2","1993"," "," "," ","69,900","19","6","2021"," "," ","64.66","7","703","N"," ","11110"," ","창신동"
" ","창신쌍용2","1993"," "," "," ","64,400","18","6","2021"," "," ","54.7","3","703","N"," ","11110"," ","창신동"
" ","두산","1999"," "," "," ","83,000","24","6","2021"," "," ","59.95","20","232","N"," ","11110"," ","창신동"
" ","종로중흥S클래스","2013"," "," "," ","12,900","15","6","2021"," "," ","17.811","14","202-3","N"," ","11110"," ","숭인동"
" ","종로청계힐스테이트","2009"," "," "," ","108,500","28","6","2021"," "," ","84.9478","16","766","N"," ","11110"," ","숭인동"
" ","덕산","1999"," "," "," ","53,000","6","6","2021"," "," ","59.28","5","639-50","N"," ","11110"," ","창신동"
" ","현대","2000"," "," "," ","149,000","6","6","2021"," "," ","114.9","9","82","N"," ","11110"," ","무악동"
" ","부암스카이뷰","2004"," "," "," ","58,400","19","6","2021"," "," ","81","4","218-1","N"," ","11110"," ","부암동"
" ","인왕산아이파크","2008"," "," "," ","145,000","23","6","2021"," "," ","84.858","12","60","N"," ","11110"," ","무악동"
" ","대아파크빌","1998"," "," "," ","39,000","21","6","2021"," "," ","59.22","4","254","N"," ","11110"," ","신영동"
" ","효성쥬얼리시티","2006"," "," "," ","95,000","13","6","2021"," "," ","92.81","15","48-2","N"," ","11110"," ","인의동"
" ","경희궁자이(2단지)","2017"," "," "," ","194,500","2","6","2021"," "," ","84.614","18","199","N"," ","11110"," ","홍파동"
" ","창신쌍용1","1992"," "," "," ","74,500","12","6","2021"," "," ","54.7","9","702","N"," ","11110"," ","창신동"
" ","창신쌍용1","1992"," "," "," ","86,000","19","6","2021"," "," ","79.87","8","702","N"," ","11110"," ","창신동"
" ","종로동광모닝스카이","2013"," "," "," ","10,800","19","6","2021"," "," ","15.855","11","1421-1","N"," ","11110"," ","숭인동"
" ","종로유케이201","2013"," "," "," ","11,000","10","6","2021"," "," ","12.09","9","201-11","N"," ","11110"," ","숭인동"
" ","킹스매너","2004"," "," "," ","175,000","14","6","2021"," "," ","201.82","3","110-15","N"," ","11110"," ","내수동"
