"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","인왕산아이파크","2008"," "," "," ","137,500","29","8","2021"," "," ","114.931","2","60","N"," ","11110"," ","무악동"
" ","경희궁자이(2단지)","2017"," "," "," ","250,000","28","8","2021"," "," ","116.986","8","199","N"," ","11110"," ","홍파동"
" ","동아","1995"," "," "," ","83,500","28","8","2021"," "," ","59.98","8","101","N"," ","11110"," ","교북동"
" ","경희궁자이(2단지)","2017"," "," "," ","195,000","27","8","2021"," "," ","84.907","12","199","N"," ","11110"," ","홍파동"
" ","인왕산아이파크","2008"," "," "," ","164,500","22","8","2021"," "," ","114.931","9","60","N"," ","11110"," ","무악동"
" ","인왕산아이파크","2008"," "," "," ","133,000","21","8","2021"," "," ","84.858","14","60","N"," ","11110"," ","무악동"
" ","창신쌍용2","1993"," "," "," ","69,700","27","8","2021"," "," ","54.7","9","703","N"," ","11110"," ","창신동"
" ","경희궁자이(2단지)","2017"," "," "," ","245,000","30","8","2021"," "," ","116.938","2","199","N"," ","11110"," ","홍파동"
" ","경희궁자이(2단지)","2017"," "," "," ","234,500","25","8","2021"," "," ","101.991","4","199","N"," ","11110"," ","홍파동"
" ","롯데캐슬천지인","2004"," "," "," ","112,000","17","8","2021"," "," ","84.95","26","76","N"," ","11110"," ","숭인동"
" ","광화문스페이스본(101동~105동)","2008"," "," "," ","165,000","21","8","2021"," "," ","136.4","8","9","N"," ","11110"," ","사직동"
" ","삼성","1998"," "," "," ","64,000","21","8","2021"," "," ","59.97","2","596","N"," ","11110"," ","평창동"
" ","현대","2000"," "," "," ","128,960","19","8","2021"," "," ","84.92","4","82","N"," ","11110"," ","무악동"
" ","창신쌍용2","1993"," "," "," ","67,700","12","8","2021"," "," ","54.7","3","703","N"," ","11110"," ","창신동"
" ","현대","2000"," "," "," ","137,900","28","8","2021"," "," ","84.92","6","82","N"," ","11110"," ","무악동"
" ","이화에수풀","2014"," "," "," ","20,000","29","8","2021"," "," ","16.98","12","195-10","N"," ","11110"," ","연건동"
" ","종로중흥S클래스","2013"," "," "," ","12,650","16","8","2021"," "," ","17.811","7","202-3","N"," ","11110"," ","숭인동"
" ","경희궁자이(3단지)","2017"," "," "," ","205,000","20","8","2021"," "," ","84.8359","8","233","N"," ","11110"," ","평동"
" ","브라운스톤창신","2006"," "," "," ","84,500","10","8","2021"," "," ","84.67","12","23-76","N"," ","11110"," ","창신동"
" ","인왕산아이파크","2008"," "," "," ","169,500","6","8","2021"," "," ","114.931","16","60","N"," ","11110"," ","무악동"
" ","대성스카이렉스","2008"," "," "," ","96,000","4","8","2021"," "," ","116.03","5","110","N"," ","11110"," ","견지동"
" ","종로중흥S클래스","2013"," "," "," ","12,500","7","8","2021"," "," ","17.811","6","202-3","N"," ","11110"," ","숭인동"
" ","갑을아파트","1997"," "," "," ","33,000","24","8","2021"," "," ","64.88","11","595","N"," ","11110"," ","평창동"
" ","광화문스페이스본(106동)","2008"," "," "," ","209,000","5","8","2021"," "," ","163.33","13","9-1","N"," ","11110"," ","사직동"
" ","신현(101동)","2002"," "," "," ","80,000","16","8","2021"," "," ","84.82","1","6-13","N"," ","11110"," ","신교동"
" ","종로중흥S클래스","2013"," "," "," ","13,000","6","8","2021"," "," ","17.811","5","202-3","N"," ","11110"," ","숭인동"
" ","인왕산아이파크","2008"," "," "," ","126,500","14","8","2021"," "," ","84.858","3","60","N"," ","11110"," ","무악동"
" ","경희궁자이(3단지)","2017"," "," "," ","197,000","2","8","2021"," "," ","84.614","5","233","N"," ","11110"," ","평동"
" ","대성아파트","1971"," "," "," ","20,000","13","8","2021"," "," ","30.28","6","41-1","N"," ","11110"," ","행촌동"
" ","프라임캐슬(케이빌라트)","2002"," "," "," ","49,000","6","8","2021"," "," ","88.89","1","265-10","N"," ","11110"," ","부암동"
" ","경희궁자이(3단지)","2017"," "," "," ","199,500","5","8","2021"," "," ","84.836","14","233","N"," ","11110"," ","평동"
" ","삼전솔하임2차","2012"," "," "," ","11,600","6","8","2021"," "," ","15","7","296-19","N"," ","11110"," ","숭인동"
" ","현대뜨레비앙","2003"," "," "," ","32,000","14","8","2021"," "," ","48.54","7","55","N"," ","11110"," ","익선동"
" ","롯데캐슬천지인","2004"," "," "," ","127,500","3","8","2021"," "," ","111.73","17","76","N"," ","11110"," ","숭인동"
" ","광화문스페이스본(101동~105동)","2008"," "," "," ","160,000","10","8","2021"," "," ","158.99","4","9","N"," ","11110"," ","사직동"
" ","아남1","1995"," "," "," ","120,000","2","8","2021"," "," ","84.9","7","4","N"," ","11110"," ","명륜2가"
" ","이화에수풀","2014"," "," "," ","19,700","2","8","2021"," "," ","16.98","4","195-10","N"," ","11110"," ","연건동"
