"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","한양5","1979"," "," "," ","437,000","10","2","2021"," "," ","153.59","12","513","N"," ","11680"," ","압구정동"
" ","한양2","1978"," "," "," ","410,000","2","2","2021"," "," ","147.41","12","493","N"," ","11680"," ","압구정동"
" ","한양2","1978"," ","21.05.17","O","410,000","2","2","2021"," "," ","147.41","12","493","N"," ","11680"," ","압구정동"
" ","한양2","1978"," ","21.05.17","O","410,000","2","2","2021"," "," ","147.41","12","493","N"," ","11680"," ","압구정동"
" ","우정에쉐르멤버스","2004"," "," "," ","49,500","20","2","2021"," "," ","36.19","10","708-31","N"," ","11680"," ","역삼동"
" ","한양2","1978"," "," "," ","425,000","24","2","2021"," "," ","147.41","11","493","N"," ","11680"," ","압구정동"
" ","한양1차(영동한양)","1977"," "," "," ","190,000","25","2","2021"," "," ","49.98","5","490","N"," ","11680"," ","압구정동"
" ","한보미도맨션2","1985"," "," "," ","259,000","16","2","2021"," "," ","84.96","6","511","N"," ","11680"," ","대치동"
" ","현대7차(73~77,82,85동)","1979"," "," "," ","500,000","9","2","2021"," "," ","157.36","11","456","N"," ","11680"," ","압구정동"
" ","가람","1993"," "," "," ","220,000","3","2","2021"," "," ","84.95","2","735","N"," ","11680"," ","일원동"
" ","현대6차(78~81,83,84,86,87동)","1978"," "," "," ","429,000","27","2","2021"," "," ","144.7","4","456","N"," ","11680"," ","압구정동"
" ","신현대9차","1982"," "," "," ","300,000","18","2","2021"," "," ","111.38","1","426","N"," ","11680"," ","압구정동"
" ","논현아이파크","2020"," "," "," ","130,000","27","2","2021"," "," ","47.46","3","225-6","N"," ","11680"," ","논현동"
" ","삼성월드타워","1997"," "," "," ","121,930","26","2","2021"," "," ","84.202","6","3-1","N"," ","11680"," ","삼성동"
" ","아카데미스위트1","2004"," "," "," ","183,000","26","2","2021"," "," ","128.74","28","467-7","N"," ","11680"," ","도곡동"
" ","중명하니빌","1997"," "," "," ","41,000","25","2","2021"," "," ","37.18","7","965","N"," ","11680"," ","도곡동"
" ","현대힐스테이트2단지","2008"," "," "," ","260,000","4","2","2021"," "," ","84.236","19","50","N"," ","11680"," ","삼성동"
" ","아카데미스위트1","2004"," "," "," ","182,000","24","2","2021"," "," ","128.74","14","467-7","N"," ","11680"," ","도곡동"
" ","삼성월드타워","1997"," "," "," ","127,170","26","2","2021"," "," ","84.202","9","3-1","N"," ","11680"," ","삼성동"
" ","강남엘에이치1단지","2013"," "," "," ","144,000","24","2","2021"," "," ","59.86","12","579","N"," ","11680"," ","세곡동"
" ","매봉삼성","1999"," "," "," ","150,000","28","2","2021"," "," ","59.82","2","966","N"," ","11680"," ","도곡동"
" ","한양5","1979"," "," "," ","289,000","26","2","2021"," "," ","100.5","10","513","N"," ","11680"," ","압구정동"
" ","우림루미아트2","2003"," "," "," ","19,200","26","2","2021"," "," ","24","6","706-10","N"," ","11680"," ","역삼동"
" ","우성7","1987"," "," "," ","210,000","22","2","2021"," "," ","84.06","2","615","N"," ","11680"," ","일원동"
" ","삼성월드타워","1997"," "," "," ","84,190","26","2","2021"," "," ","58.776","4","3-1","N"," ","11680"," ","삼성동"
" ","대림아크로빌","1999"," "," "," ","215,000","26","2","2021"," "," ","146.754","18","467-6","N"," ","11680"," ","도곡동"
" ","신현대12차","1982"," "," "," ","349,000","23","2","2021"," "," ","108.32","6","434","N"," ","11680"," ","압구정동"
