"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","광산","1973"," "," "," ","34,450","25","3","2021"," "," ","70.64","6","157-68","N"," ","11410"," ","홍제동"
" ","신촌럭키","1999"," "," "," ","87,700","20","3","2021"," "," ","59.7","9","144","N"," ","11410"," ","대현동"
" ","비버리힐","2005"," "," "," ","73,000","28","3","2021"," "," ","110.9","2","1-422","N"," ","11410"," ","북아현동"
" ","대성","2002"," "," "," ","34,700","27","3","2021"," "," ","82.84","1","3-71","N"," ","11410"," ","북가좌동"
" ","독립문삼호","1995"," "," "," ","106,000","30","3","2021"," "," ","84.78","5","100","N"," ","11410"," ","영천동"
" ","남가좌동현대","1999"," "," "," ","95,500","30","3","2021"," "," ","73.65","19","376","N"," ","11410"," ","남가좌동"
" ","풍림1차","1988"," "," "," ","56,800","27","3","2021"," "," ","56.61","11","440-3","N"," ","11410"," ","홍은동"
" ","인왕산현대","2000"," "," "," ","75,000","22","3","2021"," "," ","59.93","1","460","N"," ","11410"," ","홍제동"
" ","e편한세상신촌1단지","2018"," "," "," ","152,500","27","3","2021"," "," ","84.93","10","1013","N"," ","11410"," ","북아현동"
" ","대경아르체","2018"," "," "," ","31,500","28","3","2021"," "," ","28.36","6","488","N"," ","11410"," ","북가좌동"
" ","홍제삼성래미안","2001"," "," "," ","48,000","22","3","2021"," "," ","32.76","1","461","N"," ","11410"," ","홍제동"
" ","극동","1995"," "," "," ","56,000","28","3","2021"," "," ","84.92","4","454","N"," ","11410"," ","홍은동"
" ","북가좌삼호","1996"," "," "," ","88,000","21","3","2021"," "," ","84.57","9","449","N"," ","11410"," ","북가좌동"
" ","홍은동아더프라임","2014"," "," "," ","65,800","23","3","2021"," "," ","59.8736","13","439-1","N"," ","11410"," ","홍은동"
