"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","북한산두산위브","2020"," "," "," ","105,000","30","10","2021"," "," ","84.98","3","467","N"," ","11410"," ","홍은동"
" ","e편한세상신촌3단지","2018"," "," "," ","149,500","28","10","2021"," "," ","59.85","20","1013","N"," ","11410"," ","북아현동"
" ","북가좌삼호","1996"," "," "," ","94,000","31","10","2021"," "," ","84.57","15","449","N"," ","11410"," ","북가좌동"
" ","DMC에코자이","2019"," "," "," ","131,000","30","10","2021"," "," ","72.845","20","389","N"," ","11410"," ","남가좌동"
" ","두산","1999"," "," "," ","92,500","29","10","2021"," "," ","59.96","14","1009","N"," ","11410"," ","북아현동"
" ","시민","1978"," "," "," ","22,000","14","10","2021"," "," ","61.19","3","188-41","N"," ","11410"," ","연희동"
" ","청구2차","1997"," "," "," ","79,500","23","10","2021"," "," ","59.89","2","453-1","N"," ","11410"," ","홍제동"
" ","인왕산현대","2000"," "," "," ","104,500","23","10","2021"," "," ","84.9","12","460","N"," ","11410"," ","홍제동"
" ","디엠씨엘가","2017"," "," "," ","34,000","31","10","2021"," "," ","30.36","9","387","N"," ","11410"," ","남가좌동"
" ","디엠씨엘가","2017"," "," "," ","36,000","25","10","2021"," "," ","30.36","15","387","N"," ","11410"," ","남가좌동"
" ","DMC래미안e편한세상","2012"," "," "," ","136,000","20","10","2021"," "," ","84.95","16","481","N"," ","11410"," ","북가좌동"
" ","홍제한양","1993"," "," "," ","96,000","22","10","2021"," "," ","84.77","7","82","N"," ","11410"," ","홍제동"
" ","금호어울림","2016"," "," "," ","80,000","20","10","2021"," "," ","59.18","7","471","N"," ","11410"," ","홍제동"
" ","DMC파크뷰자이2단지","2015"," "," "," ","146,000","30","10","2021"," "," ","84.968","15","385","N"," ","11410"," ","남가좌동"
" ","신촌푸르지오","2015"," "," "," ","170,500","20","10","2021"," "," ","84.9572","16","1011","N"," ","11410"," ","북아현동"
" ","초원","1988"," "," "," ","28,000","28","10","2021"," "," ","49.26","3","8-26","N"," ","11410"," ","홍은동"
" ","문화촌현대","2002"," "," "," ","82,500","13","10","2021"," "," ","84.99","15","463","N"," ","11410"," ","홍제동"
" ","연희파크푸르지오","2018"," "," "," ","128,000","19","10","2021"," "," ","84.4317","14","747","N"," ","11410"," ","연희동"
" ","신촌푸르지오","2015"," "," "," ","165,000","11","10","2021"," "," ","84.9892","6","1011","N"," ","11410"," ","북아현동"
" ","홍제센트럴IPARK","2020"," "," "," ","120,000","15","10","2021"," "," ","59.9837","13","473","N"," ","11410"," ","홍제동"
" ","두산","1997"," "," "," ","64,700","16","10","2021"," "," ","59.96","11","456","N"," ","11410"," ","홍은동"
" ","금호어울림","2016"," "," "," ","105,500","16","10","2021"," "," ","84.4965","12","471","N"," ","11410"," ","홍제동"
" ","DMC두산위브","2007"," "," "," ","100,000","23","10","2021"," "," ","84.9623","1","459","N"," ","11410"," ","북가좌동"
" ","홍은동아더프라임","2014"," "," "," ","81,000","30","10","2021"," "," ","74.8918","11","439-1","N"," ","11410"," ","홍은동"
" ","충정리시온","2004"," "," "," ","50,900","8","10","2021"," "," ","41.48","14","465","N"," ","11410"," ","충정로3가"
" ","DMC에코자이","2019"," "," "," ","107,500","18","10","2021"," "," ","59.79","11","389","N"," ","11410"," ","남가좌동"
" ","북한산더샵","2017"," "," "," ","98,300","26","10","2021"," "," ","59.899","4","464","N"," ","11410"," ","홍은동"
" ","인왕산어울림","2006"," "," "," ","130,000","30","10","2021"," "," ","133.9","14","467","N"," ","11410"," ","홍제동"
" ","신일해피트리","2005"," "," "," ","95,000","30","10","2021"," "," ","84.98","7","455","N"," ","11410"," ","북가좌동"
" ","e편한세상신촌4단지","2018"," "," "," ","180,000","23","10","2021"," "," ","84.82","8","1013","N"," ","11410"," ","북아현동"
" ","HDX휴팰리스","2018"," "," "," ","72,500","16","10","2021"," "," ","59.1032","6","465","N"," ","11410"," ","홍은동"
