"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","성원상떼빌","1990"," "," "," ","54,000","23","7","2021"," "," ","84.98","3","1","N"," ","11305"," ","우이동"
" ","수유역두산위브2","2009"," "," "," ","84,500","18","7","2021"," "," ","84.9909","20","411","N"," ","11305"," ","번동"
" ","한솔솔파크","2005"," "," "," ","73,000","12","7","2021"," "," ","84.88","4","138","N"," ","11305"," ","번동"
" ","수유벽산1차","1993"," "," "," ","61,750","30","7","2021"," "," ","63.78","9","205","N"," ","11305"," ","수유동"
" ","극동","1992"," "," "," ","59,500","29","7","2021"," "," ","84.99","11","553-61","N"," ","11305"," ","수유동"
" ","두원프라자","1996"," "," "," ","55,100","26","7","2021"," "," ","98.22","8","1351","N"," ","11305"," ","미아동"
" ","삼성래미안트리베라2단지","2010"," "," "," ","80,000","26","7","2021"," "," ","59.38","1","812","N"," ","11305"," ","미아동"
" ","벽산라이브파크","2004"," "," "," ","76,000","31","7","2021"," "," ","84.89","9","1354","N"," ","11305"," ","미아동"
" ","두산위브트레지움","2011"," "," "," ","95,000","29","7","2021"," "," ","84.99","20","811","N"," ","11305"," ","미아동"
" ","번동금호어울림","1998"," "," "," ","57,000","31","7","2021"," "," ","59.43","4","656","N"," ","11305"," ","번동"
" ","삼각산아이원","2003"," "," "," ","84,700","30","7","2021"," "," ","84.705","18","1357","N"," ","11305"," ","미아동"
" ","훼밀리힐","1996"," "," "," ","42,700","27","7","2021"," "," ","78.84","8","148-490","N"," ","11305"," ","번동"
" ","삼성래미안트리베라2단지","2010"," "," "," ","89,000","21","7","2021"," "," ","59.38","18","812","N"," ","11305"," ","미아동"
" ","삼각산아이원","2003"," "," "," ","99,800","30","7","2021"," "," ","114.88","18","1357","N"," ","11305"," ","미아동"
" ","에스케이북한산시티","2004"," "," "," ","80,000","30","7","2021"," "," ","84.86","12","1353","N"," ","11305"," ","미아동"
" ","수유현대","2000"," "," "," ","46,000","29","7","2021"," "," ","59.67","5","729","N"," ","11305"," ","수유동"
" ","에스케이북한산시티","2004"," "," "," ","80,000","31","7","2021"," "," ","84.92","21","1353","N"," ","11305"," ","미아동"
" ","백운","2006"," "," "," ","40,000","28","7","2021"," "," ","69.87","5","461-1","N"," ","11305"," ","번동"
" ","두산위브트레지움","2011"," "," "," ","83,500","26","7","2021"," "," ","59.82","6","811","N"," ","11305"," ","미아동"
" ","주공1단지","1991"," "," "," ","87,300","29","7","2021"," "," ","84.41","1","242","N"," ","11305"," ","번동"
" ","주공1단지","1991"," "," "," ","70,000","29","7","2021"," "," ","62.17","1","242","N"," ","11305"," ","번동"
" ","삼각산아이원","2003"," "," "," ","85,000","24","7","2021"," "," ","84.705","22","1357","N"," ","11305"," ","미아동"
" ","에스케이북한산시티","2004"," "," "," ","70,000","23","7","2021"," "," ","59.98","15","1353","N"," ","11305"," ","미아동"
" ","수유역두산위브2","2009"," ","21.09.14","O","84,500","18","7","2021"," "," ","84.9909","20","411","N"," ","11305"," ","번동"
