"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","센트라스","2016"," "," "," ","135,000","19","6","2021"," "," ","59.99","14","1070","N"," ","11200"," ","하왕십리동"
" ","왕십리풍림아이원","2004"," "," "," ","122,000","8","6","2021"," "," ","84.417","13","1061","N"," ","11200"," ","하왕십리동"
" ","신동아","1995"," "," "," ","110,000","15","6","2021"," "," ","84.96","6","344","N"," ","11200"," ","행당동"
" ","왕십리풍림아이원","2004"," "," "," ","128,500","23","6","2021"," "," ","114.928","7","1061","N"," ","11200"," ","하왕십리동"
" ","신동아","1995"," "," "," ","114,000","25","6","2021"," "," ","84.96","15","344","N"," ","11200"," ","행당동"
" ","삼성","1996"," "," "," ","89,900","30","6","2021"," "," ","59.76","14","817","N"," ","11200"," ","마장동"
" ","세림","1986"," "," "," ","84,500","29","6","2021"," "," ","40.86","8","784","N"," ","11200"," ","마장동"
" ","금호삼성래미안","2001"," "," "," ","134,000","26","6","2021"," "," ","84.45","7","1500","N"," ","11200"," ","금호동1가"
" ","극동","1986"," "," "," ","137,000","27","6","2021"," "," ","68.58","15","428","N"," ","11200"," ","옥수동"
" ","대성유니드","2004"," "," "," ","114,400","30","6","2021"," "," ","84.71","4","825","N"," ","11200"," ","마장동"
" ","한신무학","1989"," "," "," ","91,000","26","6","2021"," "," ","62.41","8","990","N"," ","11200"," ","하왕십리동"
" ","서울숲 한신 더 휴","2003"," "," "," ","117,700","26","6","2021"," "," ","59.94","23","349","N"," ","11200"," ","행당동"
" ","현대I-PARK","2003"," "," "," ","160,900","28","6","2021"," "," ","84.98","12","834","N"," ","11200"," ","성수동2가"
" ","극동그린","1997"," "," "," ","147,000","25","6","2021"," "," ","114.32","5","436","N"," ","11200"," ","옥수동"
" ","서울숲 한신 더 휴","2003"," "," "," ","118,000","29","6","2021"," "," ","59.91","14","349","N"," ","11200"," ","행당동"
" ","중앙하이츠","1995"," "," "," ","77,500","29","6","2021"," "," ","84.545","2","15","N"," ","11200"," ","용답동"
" ","벽산","1996"," "," "," ","105,500","28","6","2021"," "," ","71.33","12","258","N"," ","11200"," ","하왕십리동"
" ","삼성","1996"," "," "," ","92,500","26","6","2021"," "," ","59.76","1","817","N"," ","11200"," ","마장동"
" ","대림e-편한세상","2000"," "," "," ","105,500","24","6","2021"," "," ","59.96","5","347","N"," ","11200"," ","행당동"
" ","동아","1983"," "," "," ","172,500","27","6","2021"," "," ","97.02","6","656-320","N"," ","11200"," ","성수동1가"
" ","한신무학","1989"," "," "," ","92,000","27","6","2021"," "," ","62.41","7","990","N"," ","11200"," ","하왕십리동"
" ","옥수파크힐스101동~116동","2016"," "," "," ","184,000","23","6","2021"," "," ","84.3","9","528","N"," ","11200"," ","옥수동"
" ","현대","1998"," "," "," ","96,000","28","6","2021"," "," ","59.91","27","818","N"," ","11200"," ","마장동"
" ","행당두산위브","2009"," "," "," ","149,500","23","6","2021"," "," ","84.99","15","375","N"," ","11200"," ","행당동"
" ","트리마제","2017"," "," "," ","350,000","20","6","2021"," "," ","84.8213","38","718","N"," ","11200"," ","성수동1가"
" ","두산","1997"," "," "," ","95,000","23","6","2021"," "," ","59.94","18","345","N"," ","11200"," ","행당동"
" ","삼성쉐르빌","2006"," "," "," ","109,500","19","6","2021"," "," ","84.93","21","69","N"," ","11200"," ","도선동"
" ","벽산","2001"," "," "," ","118,000","26","6","2021"," "," ","59.9","18","633","N"," ","11200"," ","금호동1가"
" ","서울숲 한신 더 휴","2003"," "," "," ","154,500","23","6","2021"," "," ","114.97","4","349","N"," ","11200"," ","행당동"
" ","갤러리아포레","2011"," "," "," ","650,000","23","6","2021"," "," ","241.63","8","685-696","N"," ","11200"," ","성수동1가"
" ","한남하이츠","1982"," "," "," ","320,000","16","6","2021"," "," ","177.12","8","220-1","N"," ","11200"," ","옥수동"
