"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","세양청마루","2005"," "," "," ","76,750","27","2","2021"," "," ","84.98","18","997","N"," ","11230"," ","답십리동"
" ","동서울한양","1989"," "," "," ","69,500","20","2","2021"," "," ","76.41","11","41","N"," ","11230"," ","답십리동"
" ","래미안장안2차","2007"," "," "," ","99,800","16","2","2021"," "," ","81.05","12","329-3","N"," ","11230"," ","장안동"
" ","래미안이문2차","2004"," "," "," ","97,000","10","2","2021"," "," ","84.61","20","311","N"," ","11230"," ","이문동"
" ","동재(A동)","2005"," "," "," ","54,500","25","2","2021"," "," ","84.8","2","241-13","N"," ","11230"," ","장안동"
" ","태솔타운(1차)","2012"," "," "," ","30,000","27","2","2021"," "," ","49.77","8","344-8","N"," ","11230"," ","장안동"
" ","현대","1992"," "," "," ","62,500","24","2","2021"," "," ","84.94","4","363","N"," ","11230"," ","휘경동"
" ","동일스위트리버","2007"," "," "," ","79,500","27","2","2021"," "," ","59.732","12","366","N"," ","11230"," ","휘경동"
" ","동아","1997"," "," "," ","84,500","27","2","2021"," "," ","57.9","17","645-2","N"," ","11230"," ","전농동"
" ","힐스테이트청계","2018"," "," "," ","130,800","17","2","2021"," "," ","59.86","3","1009","N"," ","11230"," ","답십리동"
" ","래미안이문2차","2004"," "," "," ","85,800","27","2","2021"," "," ","59.79","19","311","N"," ","11230"," ","이문동"
" ","태솔아파트1차","2016"," "," "," ","43,700","23","2","2021"," "," ","58.71","14","382-5","N"," ","11230"," ","장안동"
" ","대림e-편한세상","2003"," "," "," ","85,000","18","2","2021"," "," ","79.35","9","225","N"," ","11230"," ","이문동"
" ","동대문더퍼스트데시앙","2019"," "," "," ","84,000","18","2","2021"," "," ","59.8074","12","587","N"," ","11230"," ","장안동"
" ","한신아파트","2004"," "," "," ","80,000","28","2","2021"," "," ","59.84","19","1212","N"," ","11230"," ","제기동"
" ","주공1","2001"," "," "," ","98,000","24","2","2021"," "," ","114.46","13","57","N"," ","11230"," ","휘경동"
" ","에스아이팰리스장안센텀","2020"," "," "," ","78,000","23","2","2021"," "," ","47.201","19","416-1","N"," ","11230"," ","장안동"
" ","전농동삼성래미안","2000"," "," "," ","79,500","27","2","2021"," "," ","59.93","9","155","N"," ","11230"," ","전농동"
