"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","삼환","1995"," "," "," ","62,000","23","6","2021"," "," ","59.4","19","470","N"," ","11530"," ","개봉동"
" ","SKVIEW","2006"," "," "," ","122,500","26","6","2021"," "," ","84.98","25","432-1","N"," ","11530"," ","신도림동"
" ","길훈","1986"," ","21.10.05","O","40,000","17","6","2021"," "," ","53.94","2","150-42","N"," ","11530"," ","오류동"
" ","주공2","1987"," "," "," ","69,500","28","6","2021"," "," ","41.3","4","685-223","N"," ","11530"," ","구로동"
" ","고척LIG리가2차","2009"," "," "," ","95,500","3","6","2021"," "," ","84.91","9","340-1","N"," ","11530"," ","고척동"
" ","한마을","1999"," "," "," ","105,000","30","6","2021"," "," ","149.97","20","476","N"," ","11530"," ","개봉동"
" ","구로현대","1992"," "," "," ","81,700","30","6","2021"," "," ","84.57","8","1256","N"," ","11530"," ","구로동"
" ","주공2","1987"," ","21.08.31","O","69,500","28","6","2021"," "," ","41.3","4","685-223","N"," ","11530"," ","구로동"
" ","(807-30)","1996"," "," "," ","28,500","29","6","2021"," "," ","53.33","2","807-30","N"," ","11530"," ","구로동"
" ","대우","1999"," ","21.09.13","O","77,000","27","6","2021"," "," ","84.99","18","296","N"," ","11530"," ","고척동"
" ","새솔금호","1996"," "," "," ","65,000","26","6","2021"," "," ","84.89","12","108-2","N"," ","11530"," ","구로동"
" ","SKVIEW","2006"," ","21.10.07","O","122,500","26","6","2021"," "," ","84.98","25","432-1","N"," ","11530"," ","신도림동"
" ","(742-57)","1995"," "," "," ","12,000","23","6","2021"," "," ","21.6","5","742-57","N"," ","11530"," ","구로동"
" ","(742-57)","1995"," "," "," ","22,000","23","6","2021"," "," ","39.84","5","742-57","N"," ","11530"," ","구로동"
" ","신성미소지움","2003"," "," "," ","76,500","22","6","2021"," "," ","84.23","13","1274","N"," ","11530"," ","구로동"
" ","금강","1996"," "," "," ","40,200","23","6","2021"," "," ","59.28","8","335","N"," ","11530"," ","오류동"
" ","온수동","2001"," "," "," ","30,000","29","6","2021"," "," ","80.47","2","83","N"," ","11530"," ","온수동"
" ","대림1","1999"," "," "," ","145,500","26","6","2021"," "," ","134.99","12","642","N"," ","11530"," ","신도림동"
" ","주공2","1987"," ","21.07.26","O","69,500","28","6","2021"," "," ","41.3","4","685-223","N"," ","11530"," ","구로동"
" ","진로","2000"," "," "," ","36,500","26","6","2021"," "," ","59.82","7","479","N"," ","11530"," ","개봉동"
" ","동선","2004"," "," "," ","50,000","30","6","2021"," "," ","58.2159","7","345","N"," ","11530"," ","오류동"
" ","현대홈타운","2001"," "," "," ","68,000","29","6","2021"," "," ","59.49","4","480","N"," ","11530"," ","개봉동"
" ","대림2","2001"," "," "," ","126,600","29","6","2021"," "," ","84.95","17","642","N"," ","11530"," ","신도림동"
" ","삼천리","1998"," "," "," ","85,200","21","6","2021"," "," ","134.64","6","340","N"," ","11530"," ","오류동"
" ","라인","1995"," "," "," ","57,300","26","6","2021"," "," ","113.25","22","334","N"," ","11530"," ","오류동"
" ","온수힐스테이트","2010"," "," "," ","115,000","21","6","2021"," "," ","162.03","7","155","N"," ","11530"," ","온수동"
" ","하나세인스톤3차","2011"," "," "," ","13,500","25","6","2021"," "," ","19.99","20","46-4","N"," ","11530"," ","구로동"
" ","동부골든","1998"," "," "," ","71,000","22","6","2021"," "," ","113.43","6","338","N"," ","11530"," ","오류동"
" ","썬앤빌","2014"," "," "," ","9,000","25","6","2021"," "," ","14.064","13","34-13","N"," ","11530"," ","오류동"
" ","SKVIEW","2006"," "," "," ","116,000","24","6","2021"," "," ","84.96","23","432-1","N"," ","11530"," ","신도림동"
" ","영풍마드레빌","2002"," "," "," ","75,800","28","6","2021"," "," ","84.741","10","342","N"," ","11530"," ","오류동"
" ","대림1","1999"," "," "," ","97,500","22","6","2021"," "," ","59.9","24","642","N"," ","11530"," ","신도림동"
" ","온수힐스테이트","2010"," "," "," ","83,500","29","6","2021"," "," ","84.97","3","155","N"," ","11530"," ","온수동"
" ","비즈트위트오렌지","2013"," "," "," ","13,500","18","6","2021"," "," ","15.6","5","44-8","N"," ","11530"," ","구로동"
" ","삼성래미안","2004"," "," "," ","94,500","26","6","2021"," "," ","78.665","17","256-1","N"," ","11530"," ","구로동"
" ","신도림 아르디에","2018"," "," "," ","18,200","28","6","2021"," "," ","18.95","6","695","N"," ","11530"," ","신도림동"
" ","삼성래미안","2004"," "," "," ","77,000","26","6","2021"," "," ","56.036","18","256-1","N"," ","11530"," ","구로동"
" ","구로두산위브","2006"," "," "," ","53,900","26","6","2021"," "," ","36.88","5","1278","N"," ","11530"," ","구로동"
" ","삼천리","1998"," ","21.07.19","O","85,200","21","6","2021"," "," ","134.64","6","340","N"," ","11530"," ","오류동"
" ","오류동푸르지오","2004"," "," "," ","75,000","26","6","2021"," "," ","84.936","1","346","N"," ","11530"," ","오류동"
" ","청솔우성","2000"," "," "," ","56,700","30","6","2021"," "," ","59.27","9","329","N"," ","11530"," ","고척동"
" ","하버라인3단지","2019"," "," "," ","77,000","29","6","2021"," "," ","59.86","4","242","N"," ","11530"," ","항동"
" ","산업인","1976"," "," "," ","43,000","17","6","2021"," "," ","47.23","4","57-9","N"," ","11530"," ","고척동"
" ","신구로자이","2007"," "," "," ","118,000","16","6","2021"," "," ","133.78","23","501","N"," ","11530"," ","구로동"
" ","월드","1998"," "," "," ","63,000","18","6","2021"," "," ","59.92","15","1262","N"," ","11530"," ","구로동"
" ","현대","2001"," "," "," ","75,200","28","6","2021"," "," ","59.94","2","481","N"," ","11530"," ","개봉동"
" ","온수힐스테이트","2010"," "," "," ","74,000","30","6","2021"," "," ","59.98","6","155","N"," ","11530"," ","온수동"
" ","우성5","1994"," "," "," ","100,800","15","6","2021"," "," ","79.56","9","638","N"," ","11530"," ","신도림동"
" ","현대연예인","1989"," "," "," ","64,000","26","6","2021"," "," ","54.86","15","685-70","N"," ","11530"," ","구로동"
" ","온수힐스테이트","2010"," "," "," ","100,000","16","6","2021"," "," ","102.6","12","155","N"," ","11530"," ","온수동"
" ","더메디치","2008"," "," "," ","66,000","25","6","2021"," "," ","106.4191","6","350","N"," ","11530"," ","오류동"
" ","온수힐스테이트","2010"," "," "," ","72,500","13","6","2021"," "," ","59.96","5","155","N"," ","11530"," ","온수동"
" ","현대","2001"," "," "," ","83,500","24","6","2021"," "," ","84.99","2","481","N"," ","11530"," ","개봉동"
" ","구로현대","1992"," "," "," ","79,000","26","6","2021"," "," ","84.57","3","1256","N"," ","11530"," ","구로동"
" ","우성5","1994"," "," "," ","99,000","14","6","2021"," "," ","79.56","9","638","N"," ","11530"," ","신도림동"
" ","신도림태영타운","2000"," "," "," ","119,500","11","6","2021"," "," ","84.87","21","1267","N"," ","11530"," ","구로동"
" ","로제리움2차","2014"," "," "," ","11,000","17","6","2021"," "," ","14.91","14","97","N"," ","11530"," ","구로동"
" ","구로두산위브","2006"," "," "," ","54,000","19","6","2021"," "," ","36.88","9","1278","N"," ","11530"," ","구로동"
" ","구로두산","1998"," "," "," ","55,800","21","6","2021"," "," ","44.64","16","1265","N"," ","11530"," ","구로동"
