"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","한솔솔파크","2005"," ","22.05.31","O","78,000","23","12","2021","중개거래","서울 강북구 서울 성북구","84.88","13","138","N"," ","11305"," ","번동"
" ","에스케이북한산시티","2004"," "," "," ","74,500","23","12","2021","중개거래","서울 강북구","59.98","6","1353","N"," ","11305"," ","미아동"
" ","푸르지오시티","2014"," "," "," ","12,500","10","12","2021","중개거래","서울 강북구","18.6479","10","160-3","N"," ","11305"," ","미아동"
" ","이너스내안에","2013"," "," "," ","60,000","15","12","2021","중개거래","서울 강북구","84.96","1","1361","N"," ","11305"," ","미아동"
" ","번동솔그린","1999"," "," "," ","57,000","23","12","2021","중개거래","서울 강북구","59.82","10","136","N"," ","11305"," ","번동"
" ","삼성","1998"," "," "," ","70,000","22","12","2021","중개거래","서울 강북구","84.96","16","470-1","N"," ","11305"," ","번동"
" ","푸르지오시티","2014"," "," "," ","28,500","21","12","2021","중개거래","서울 강북구","37.4389","18","160-3","N"," ","11305"," ","미아동"
" ","수유역하이씨티","2014"," "," "," ","9,000","24","12","2021","중개거래","서울 강북구","12.33","11","733","N"," ","11305"," ","수유동"
" ","형인휴아름","2013"," "," "," ","59,800","4","12","2021","중개거래","서울 강북구 서울 도봉구","73.3","7","732","N"," ","11305"," ","수유동"
" ","성원상떼빌","1990"," "," "," ","45,500","14","12","2021","중개거래","서울 강북구","71.78","2","1","N"," ","11305"," ","우이동"
" ","두원프라자","1996"," "," "," ","63,000","21","12","2021","중개거래","서울 강북구","98.22","8","1351","N"," ","11305"," ","미아동"
" ","번동한양아파트","1992"," "," "," ","65,000","3","12","2021","중개거래","서울 강북구","84.67","9","133-1","N"," ","11305"," ","번동"
" ","진명","2004"," "," "," ","35,700","3","12","2021","중개거래","서울 강북구","87.78","2","180-31","N"," ","11305"," ","수유동"
