"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","대림(169-8)","1990"," "," "," ","107,000","13","4","2021"," "," ","59.67","3","169-8","N"," ","11590"," ","사당동"
" ","e편한세상상도노빌리티","2018"," "," "," ","137,700","10","4","2021"," "," ","59.7827","21","903","N"," ","11590"," ","상도동"
" ","신호리치빌","2003"," "," "," ","69,000","30","4","2021"," "," ","84.74","1","383-17","N"," ","11590"," ","대방동"
" ","우성1차","1988"," "," "," ","122,200","28","4","2021"," "," ","84.99","13","565","N"," ","11590"," ","신대방동"
" ","대방동현대","1994"," "," "," ","91,700","29","4","2021"," "," ","59.84","22","502","N"," ","11590"," ","대방동"
" ","디어파크(파크빌리지)","2004"," "," "," ","54,900","26","4","2021"," "," ","92.05","2","375-37","N"," ","11590"," ","대방동"
" ","명수대현대","1988"," "," "," ","187,000","30","4","2021"," "," ","124.95","9","10","N"," ","11590"," ","흑석동"
" ","아크로리버하임","2019"," "," "," ","215,000","28","4","2021"," "," ","84.7536","21","341","N"," ","11590"," ","흑석동"
" ","삼익그린뷰","2003"," "," "," ","68,700","24","4","2021"," "," ","59.1605","5","1150","N"," ","11590"," ","사당동"
" ","힐스테이트 상도 프레스티지","2013"," "," "," ","147,000","29","4","2021"," "," ","84.951","11","533","N"," ","11590"," ","상도동"
" ","대림(169-8)","1990"," "," "," ","133,000","29","4","2021"," "," ","84.91","2","169-8","N"," ","11590"," ","사당동"
" ","사당자이","1999"," "," "," ","88,800","25","4","2021"," "," ","60","9","1139","N"," ","11590"," ","사당동"
" ","흑석동양아파트","2003"," "," "," ","103,000","30","4","2021"," "," ","59.511","16","328","N"," ","11590"," ","흑석동"
" ","건영","1997"," "," "," ","112,000","24","4","2021"," "," ","114.96","17","414","N"," ","11590"," ","상도동"
" ","건영(103동-106동)","1997"," "," "," ","104,500","24","4","2021"," "," ","84.94","12","324","N"," ","11590"," ","노량진동"
" ","삼성래미안","2003"," "," "," ","125,000","23","4","2021"," "," ","84.967","19","1133","N"," ","11590"," ","사당동"
" ","극동강변","1992"," "," "," ","88,800","24","4","2021"," "," ","84.73","3","148-2","N"," ","11590"," ","본동"
" ","두산위브트레지움2차","2016"," "," "," ","130,000","29","4","2021"," "," ","59.7852","14","535","N"," ","11590"," ","상도동"
" ","동작상떼빌","2006"," "," "," ","100,000","21","4","2021"," "," ","84.98","25","719","N"," ","11590"," ","신대방동"
" ","대림아파트","1993"," "," "," ","155,000","29","4","2021"," "," ","134.25","2","501","N"," ","11590"," ","대방동"
" ","롯데캐슬에듀포레","2018"," "," "," ","174,000","27","4","2021"," "," ","84.9732","15","340","N"," ","11590"," ","흑석동"
" ","삼호그린","1999"," "," "," ","75,000","28","4","2021"," "," ","59.96","3","1138","N"," ","11590"," ","사당동"
