"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","두산","1998"," "," "," ","110,000","24","11","2021","중개거래","서울 금천구","134.95","20","769","N"," ","11545"," ","가산동"
" ","한신아파트","1991"," "," "," ","89,800","19","11","2021","중개거래","경기 광명시","129.66","1","1093-4","N"," ","11545"," ","독산동"
" ","가산지웰에스테이트","2013"," ","21.12.16","O","14,800","30","11","2021","직거래"," ","15.95","10","140-9","N"," ","11545"," ","가산동"
" ","두산","1998"," "," "," ","84,500","23","11","2021","중개거래","서울 금천구","84.9","12","769","N"," ","11545"," ","가산동"
" ","독산현대","1999"," "," "," ","62,800","5","11","2021","중개거래","서울 금천구","58.72","8","293-10","N"," ","11545"," ","독산동"
" ","관악산벽산타운5","2004"," "," "," ","85,300","9","11","2021","중개거래","서울 금천구","114.84","18","1013","N"," ","11545"," ","시흥동"
" ","가산지웰에스테이트","2013"," "," "," ","15,900","29","11","2021","직거래"," ","12.13","11","140-9","N"," ","11545"," ","가산동"
" ","동은노보빌(887-1)","2003"," "," "," ","51,800","5","11","2021","중개거래","서울 금천구","84.6","5","887-1","N"," ","11545"," ","독산동"
" ","두산","1998"," "," "," ","70,000","5","11","2021","중개거래","서울 금천구","59.84","3","769","N"," ","11545"," ","가산동"
" ","와이즈플레이스","2012"," "," "," ","9,450","19","11","2021","중개거래","서울 금천구","14.22","15","882-61","N"," ","11545"," ","시흥동"
" ","현대(209)","1996"," ","21.12.14","O","40,900","23","11","2021","중개거래","서울 금천구","59.91","4","209","N"," ","11545"," ","시흥동"
" ","관악산벽산타운5","2004"," "," "," ","69,800","8","11","2021","중개거래","서울 금천구","84.97","5","1013","N"," ","11545"," ","시흥동"
" ","남서울건영2","1989"," "," "," ","72,500","23","11","2021","중개거래","서울 금천구","84.82","10","384-12","N"," ","11545"," ","시흥동"
" ","금천롯데캐슬골드파크3차","2018"," "," "," ","103,000","5","11","2021","중개거래","서울 금천구","59.968","37","1155","N"," ","11545"," ","독산동"
" ","태영아파트","2001"," "," "," ","49,550","5","11","2021","중개거래","서울 금천구","59.86","5","1003-21","N"," ","11545"," ","독산동"
" ","삼환아파트","1998"," "," "," ","60,000","1","11","2021","중개거래","서울 금천구","84.76","4","1006-132","N"," ","11545"," ","독산동"
" ","삼환아파트","1998"," "," "," ","50,300","1","11","2021","중개거래","서울 금천구","59.94","6","1006-132","N"," ","11545"," ","독산동"
" ","경남아파트","1998"," "," "," ","49,800","6","11","2021","중개거래","서울 금천구","59.97","4","820-12","N"," ","11545"," ","시흥동"
" ","가산양우내안에애플","2013"," "," "," ","10,000","18","11","2021","중개거래","서울 동작구","12.04","13","141-2","N"," ","11545"," ","가산동"
" ","와이즈플레이스","2012"," "," "," ","9,000","6","11","2021","중개거래","서울 금천구","14.22","18","882-61","N"," ","11545"," ","시흥동"
" ","명도힐스티지","2019"," "," "," ","29,000","2","11","2021","중개거래","서울 금천구","29.63","15","962-32","N"," ","11545"," ","독산동"
" ","남서울건영2","1989"," "," "," ","60,000","6","11","2021","중개거래","서울 금천구","61.14","10","384-12","N"," ","11545"," ","시흥동"
" ","대광아파트","2001"," "," "," ","48,000","6","11","2021","중개거래","서울 금천구","84.6","5","990-3","N"," ","11545"," ","독산동"
" ","가산지웰에스테이트","2013"," "," "," ","14,700","11","11","2021","직거래"," ","15.96","10","140-9","N"," ","11545"," ","가산동"
" ","관악산벽산타운5","2004"," "," "," ","68,000","11","11","2021","중개거래","서울 금천구 서울 성동구","84.97","13","1013","N"," ","11545"," ","시흥동"
" ","비즈트위트바이올렛5차","2014"," "," "," ","12,000","9","11","2021","직거래"," ","12.19","10","140-36","N"," ","11545"," ","가산동"
" ","가산양우내안에애플","2013"," "," "," ","11,500","1","11","2021","중개거래","서울 금천구","12.04","10","141-2","N"," ","11545"," ","가산동"
