"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","마곡엠밸리9단지","2021"," "," "," ","110,000","26","6","2021"," "," ","84.65","12","744","N"," ","11500"," ","마곡동"
" ","동성","1993"," "," "," ","71,000","12","6","2021"," "," ","64.65","13","817","N"," ","11500"," ","방화동"
" ","염창2차보람","2005"," "," "," ","78,500","22","6","2021"," "," ","59.87","11","271-4","N"," ","11500"," ","염창동"
" ","삼성꽃마을","1997"," "," "," ","70,000","30","6","2021"," "," ","84.92","6","858","N"," ","11500"," ","방화동"
" ","한울에이치밸리움B동","2019"," "," "," ","25,000","26","6","2021"," "," ","22.81","6","1065-2","N"," ","11500"," ","화곡동"
" ","동아3","1999"," "," "," ","98,000","30","6","2021"," "," ","59.83","17","258-1","N"," ","11500"," ","염창동"
" ","청솔숲속마을101동","2006"," "," "," ","65,000","26","6","2021"," "," ","84.82","2","673-11","N"," ","11500"," ","내발산동"
" ","방화4단지","1994"," "," "," ","104,000","30","6","2021"," "," ","100.35","7","831","N"," ","11500"," ","방화동"
" ","등촌7,8단지주공아파트","1994"," "," "," ","65,000","30","6","2021"," "," ","41.85","14","707","N"," ","11500"," ","등촌동"
" ","마곡13단지힐스테이트마스터","2017"," "," "," ","98,200","26","6","2021"," "," ","84.9881","5","748","N"," ","11500"," ","마곡동"
" ","등촌라인(조합)","1997"," "," "," ","88,000","30","6","2021"," "," ","84.78","2","628-15","N"," ","11500"," ","등촌동"
" ","주공10","1995"," "," "," ","65,000","28","6","2021"," "," ","37.67","5","702","N"," ","11500"," ","등촌동"
" ","강변","1992"," "," "," ","82,000","29","6","2021"," "," ","49.5","6","1475","N"," ","11500"," ","가양동"
" ","가양2단지(성지)","1992"," "," "," ","63,800","26","6","2021"," "," ","39.6","4","1461","N"," ","11500"," ","가양동"
" ","가양6단지","1992"," "," "," ","71,000","26","6","2021"," "," ","39.6","7","1485","N"," ","11500"," ","가양동"
" ","마곡중앙하이츠아파트","1994"," "," "," ","63,250","28","6","2021"," "," ","51.03","5","852","N"," ","11500"," ","방화동"
" ","마곡13단지힐스테이트마스터","2017"," "," "," ","121,000","29","6","2021"," "," ","59.9825","10","748","N"," ","11500"," ","마곡동"
" ","마곡13단지힐스테이트마스터","2017"," "," "," ","117,000","26","6","2021"," "," ","59.9855","5","748","N"," ","11500"," ","마곡동"
" ","등촌라인(조합)","1997"," "," "," ","70,700","26","6","2021"," "," ","59.91","1","628-15","N"," ","11500"," ","등촌동"
" ","마곡삼성아파트","1998"," "," "," ","70,000","27","6","2021"," "," ","59.95","2","1478","N"," ","11500"," ","마곡동"
" ","마곡13단지힐스테이트마스터","2017"," "," "," ","145,000","26","6","2021"," "," ","84.9805","10","748","N"," ","11500"," ","마곡동"
" ","마곡수명산파크5단지","2008"," "," "," ","85,000","26","6","2021"," "," ","59.84","1","749","N"," ","11500"," ","내발산동"
" ","롯데캐슬","2005"," "," "," ","158,700","26","6","2021"," "," ","134.5767","6","272-11","N"," ","11500"," ","염창동"
" ","근상프리즘(957-1)","2003"," "," "," ","42,800","29","6","2021"," "," ","82.92","4","957-1","N"," ","11500"," ","화곡동"
" ","마곡수명산파크5단지","2008"," "," "," ","92,000","26","6","2021"," "," ","59.84","5","749","N"," ","11500"," ","내발산동"
" ","가양2단지(성지)","1992"," "," "," ","64,800","23","6","2021"," "," ","39.6","9","1461","N"," ","11500"," ","가양동"
" ","가양도시개발9-2단지","1993"," "," "," ","82,900","24","6","2021"," "," ","49.5","10","1490","N"," ","11500"," ","가양동"
" ","양용아네스","2003"," "," "," ","29,000","28","6","2021"," "," ","72.14","3","472-13","N"," ","11500"," ","화곡동"
" ","해태골든팰리스","2009"," "," "," ","65,000","21","6","2021"," "," ","84.55","3","510-7","N"," ","11500"," ","등촌동"
" ","한숲마을대림","1999"," "," "," ","72,200","27","6","2021"," "," ","84.97","8","862","N"," ","11500"," ","방화동"
" ","제일(코오롱)","1999"," "," "," ","63,490","25","6","2021"," "," ","59.99","9","642","N"," ","11500"," ","등촌동"
" ","대림","1999"," "," "," ","83,500","26","6","2021"," "," ","59.94","7","262-2","N"," ","11500"," ","염창동"
" ","신동아","1995"," "," "," ","63,000","10","6","2021"," "," ","59.4","8","796","N"," ","11500"," ","방화동"
" ","가양2단지(성지)","1992"," "," "," ","60,000","28","6","2021"," "," ","34.44","11","1461","N"," ","11500"," ","가양동"
" ","마곡엠밸리10단지","2016"," "," "," ","137,000","26","6","2021"," "," ","84.89","8","747","N"," ","11500"," ","마곡동"
" ","주공10","1995"," "," "," ","78,500","20","6","2021"," "," ","58.14","15","702","N"," ","11500"," ","등촌동"
" ","청성(877-0)","2004"," "," "," ","55,000","29","6","2021"," "," ","67.876","6","877","N"," ","11500"," ","방화동"
" ","벽산늘푸른","1998"," "," "," ","83,000","26","6","2021"," "," ","84.94","4","290","N"," ","11500"," ","염창동"
" ","우장산힐스테이트","2005"," "," "," ","110,000","26","6","2021"," "," ","59.98","16","657","N"," ","11500"," ","내발산동"
" ","동부센트레빌","2003"," "," "," ","74,500","25","6","2021"," "," ","84.96","4","870","N"," ","11500"," ","방화동"
" ","개화","1994"," "," "," ","86,000","26","6","2021"," "," ","101.86","7","819","N"," ","11500"," ","방화동"
" ","주공3","1995"," "," "," ","88,800","30","6","2021"," "," ","58.14","10","688","N"," ","11500"," ","등촌동"
" ","마곡보타닉경남아너스빌","2005"," "," "," ","86,500","26","6","2021"," "," ","84.9941","3","1252","N"," ","11500"," ","마곡동"
" ","주상복합태진가람","1995"," "," "," ","54,500","28","6","2021"," "," ","58.86","9","263-2","N"," ","11500"," ","염창동"
" ","중앙화곡하이츠","1988"," "," "," ","47,000","24","6","2021"," "," ","56.88","10","351-89","N"," ","11500"," ","화곡동"
" ","노블레스2(267-4)","2007"," "," "," ","63,000","23","6","2021"," "," ","83.29","3","267-4","N"," ","11500"," ","염창동"
" ","가양6단지","1992"," "," "," ","68,800","22","6","2021"," "," ","39.6","14","1485","N"," ","11500"," ","가양동"
" ","가양2단지(성지)","1992"," "," "," ","84,500","26","6","2021"," "," ","49.56","10","1461","N"," ","11500"," ","가양동"
" ","방화4단지","1994"," "," "," ","95,000","23","6","2021"," "," ","100.35","6","831","N"," ","11500"," ","방화동"
" ","일성스카이빌","2001"," "," "," ","49,000","22","6","2021"," "," ","76.32","11","914-3","N"," ","11500"," ","화곡동"
" ","염창2차한화꿈에그린","2006"," "," "," ","112,500","24","6","2021"," "," ","84.99","7","302","N"," ","11500"," ","염창동"
" ","방화그린","1993"," "," "," ","58,800","24","6","2021"," "," ","49.77","7","839","N"," ","11500"," ","방화동"
" ","가양우성","1990"," "," "," ","95,500","16","6","2021"," "," ","84.85","8","14-3","N"," ","11500"," ","가양동"
" ","방화메이빌","2017"," "," "," ","53,500","25","6","2021"," "," ","51.8976","8","902","N"," ","11500"," ","방화동"
" ","주공5","1995"," "," "," ","62,000","18","6","2021"," "," ","37.67","13","695","N"," ","11500"," ","등촌동"
" ","동아","1998"," "," "," ","77,300","30","6","2021"," "," ","59.97","5","292","N"," ","11500"," ","염창동"
" ","우장산롯데캐슬","2003"," "," "," ","143,000","16","6","2021"," "," ","134.99","13","1145","N"," ","11500"," ","화곡동"
" ","대림아르빌아파트","2002"," "," "," ","76,000","28","6","2021"," "," ","84.71","8","637-22","N"," ","11500"," ","등촌동"
