"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","항동중흥에스클래스베르데카운티","2019"," "," "," ","160,000","17","11","2021","중개거래","경기 부천시 서울 구로구","116.9785","16","236","N"," ","11530"," ","항동"
" ","우성(23)","1985"," "," "," ","98,500","17","11","2021","중개거래","서울 구로구","64.4","9","23","N"," ","11530"," ","구로동"
" ","신도림태영타운","2000"," "," "," ","97,000","23","11","2021","중개거래","서울 구로구","59.88","20","1267","N"," ","11530"," ","구로동"
" ","비즈트위트오렌지","2013"," "," "," ","11,800","23","11","2021","중개거래","서울 영등포구","15.6","4","44-8","N"," ","11530"," ","구로동"
" ","개봉푸르지오","2014"," "," "," ","101,500","30","11","2021","중개거래","서울 구로구 서울 양천구","71.86","23","492","N"," ","11530"," ","개봉동"
" ","주공1","1986"," "," "," ","112,000","30","11","2021","직거래"," ","83.805","6","685-222","N"," ","11530"," ","구로동"
" ","개봉동현대아이파크","2006"," "," "," ","110,000","25","11","2021","중개거래","서울 구로구","84.98","14","489","N"," ","11530"," ","개봉동"
" ","거성푸르뫼","1993"," "," "," ","46,000","28","11","2021","중개거래","서울 구로구","59.89","5","60-101","N"," ","11530"," ","개봉동"
" ","대림2","2001"," "," "," ","120,000","28","11","2021","중개거래","서울 구로구","84.95","11","642","N"," ","11530"," ","신도림동"
" ","동아2","2000"," "," "," ","103,700","24","11","2021","중개거래","서울 구로구","59.595","12","644","N"," ","11530"," ","신도림동"
" ","삼성래미안","2004"," "," "," ","104,300","30","11","2021","중개거래","서울 구로구","78.665","20","256-1","N"," ","11530"," ","구로동"
" ","신도림태영타운","2000"," ","22.01.22","O","117,500","23","11","2021","중개거래","서울 구로구","84.87","12","1267","N"," ","11530"," ","구로동"
" ","한마을","1999"," "," "," ","121,000","25","11","2021","중개거래","서울 구로구","149.97","9","476","N"," ","11530"," ","개봉동"
" ","거성","1988"," "," "," ","31,000","19","11","2021","중개거래","서울 구로구","47.52","3","270-80","N"," ","11530"," ","개봉동"
" ","구로두산","1998"," "," "," ","60,900","27","11","2021","중개거래","서울 구로구","44.64","7","1265","N"," ","11530"," ","구로동"
" ","한신휴플러스(1280-0)","2007"," "," "," ","70,000","23","11","2021","중개거래","서울 구로구","50.17","17","1280","N"," ","11530"," ","구로동"
" ","신도림태영타운","2000"," ","22.01.03","O","97,000","23","11","2021","중개거래","서울 구로구","59.88","20","1267","N"," ","11530"," ","구로동"
" ","신도림2차푸르지오","2008"," "," "," ","143,000","25","11","2021","중개거래","서울 구로구","84.62","11","338","N"," ","11530"," ","신도림동"
" ","중앙하이츠","1987"," "," "," ","72,700","30","11","2021","중개거래","서울 구로구","70.52","1","685-124","N"," ","11530"," ","구로동"
" ","삼환로즈빌","2004"," "," "," ","108,000","21","11","2021","중개거래","서울 구로구","84.994","19","336","N"," ","11530"," ","고척동"
" ","신도림롯데아파트","1999"," "," "," ","78,800","25","11","2021","중개거래","서울 구로구","59.96","1","1263","N"," ","11530"," ","구로동"
" ","신도림2차푸르지오","2008"," ","21.12.15","O","143,000","25","11","2021","중개거래","서울 구로구","84.62","11","338","N"," ","11530"," ","신도림동"
" ","영화참마음","2001"," "," "," ","87,000","19","11","2021","중개거래","서울 구로구","84.63","6","1268","N"," ","11530"," ","구로동"
" ","극동","1984"," "," "," ","70,000","20","11","2021","중개거래","서울 구로구","90.98","6","314","N"," ","11530"," ","구로동"
" ","한진","2000"," "," "," ","74,500","28","11","2021","중개거래","서울 구로구","84.96","8","478","N"," ","11530"," ","개봉동"
" ","(779-13)","1997"," "," "," ","12,000","18","11","2021","직거래"," ","27.69","4","779-13","N"," ","11530"," ","구로동"
" ","영화참마음","2001"," "," "," ","90,000","25","11","2021","중개거래","서울 구로구","84.63","10","1268","N"," ","11530"," ","구로동"
" ","(751-3)","1999"," "," "," ","23,500","16","11","2021","직거래"," ","35.04","1","751-3","N"," ","11530"," ","구로동"
" ","동아1","1999"," "," "," ","109,900","19","11","2021","중개거래","서울 구로구","59.978","9","643","N"," ","11530"," ","신도림동"
" ","(781-26)","1998"," "," "," ","27,600","26","11","2021","중개거래","서울 구로구","50.55","5","781-26","N"," ","11530"," ","구로동"
" ","오류동삼전솔하임","2020"," "," "," ","24,500","17","11","2021","중개거래","서울 구로구","30.894","8","9-231","N"," ","11530"," ","오류동"
" ","우리유앤미","2004"," "," "," ","65,000","22","11","2021","중개거래","서울 구로구","84.71","16","1277","N"," ","11530"," ","구로동"
" ","대림역포스큐","2015"," "," "," ","11,000","18","11","2021","중개거래","서울 구로구","14.579","14","106-2","N"," ","11530"," ","구로동"
" ","우성(23)","1985"," ","22.01.19","O","98,500","17","11","2021","중개거래","서울 구로구","64.4","9","23","N"," ","11530"," ","구로동"
" ","한일유앤아이","2005"," "," "," ","78,000","13","11","2021","중개거래","서울 구로구","84.98","16","337","N"," ","11530"," ","고척동"
" ","우성(1058)","1995"," "," "," ","70,000","20","11","2021","중개거래","서울 구로구","59.34","13","1058","N"," ","11530"," ","구로동"
" ","오류그린","2001"," "," "," ","21,000","12","11","2021","중개거래","서울 구로구","60.6","4","1-7","N"," ","11530"," ","오류동"
" ","중앙하이츠","1987"," "," "," ","77,700","16","11","2021","중개거래","서울 구로구","70.52","12","685-124","N"," ","11530"," ","구로동"
" ","(749-46)","1996"," "," "," ","22,800","23","11","2021","중개거래","서울 구로구","38.43","4","749-46","N"," ","11530"," ","구로동"
" ","하버라인4단지","2019"," "," "," ","76,000","13","11","2021","중개거래","서울 구로구","59.86","10","가-238","N"," ","11530"," ","항동"
" ","성락","1988"," "," "," ","48,000","10","11","2021","중개거래","서울 구로구","57.33","4","145-23","N"," ","11530"," ","구로동"
" ","(749-46)","1996"," ","21.12.06","O","22,800","23","11","2021","중개거래","서울 구로구","38.43","4","749-46","N"," ","11530"," ","구로동"
" ","구로현대","1992"," "," "," ","63,200","16","11","2021","중개거래","서울 구로구","56.49","5","1256","N"," ","11530"," ","구로동"
" ","산업인","1976"," "," "," ","44,000","20","11","2021","중개거래","서울 구로구","47.26","2","57-9","N"," ","11530"," ","고척동"
" ","온수동","2001"," "," "," ","33,700","21","11","2021","중개거래","서울 구로구","84.98","4","83","N"," ","11530"," ","온수동"
" ","M센트럴뷰","2020"," "," "," ","50,000","19","11","2021","직거래"," ","53.03","6","487-24","N"," ","11530"," ","구로동"
" ","대명그린(아)","2013"," "," "," ","33,500","18","11","2021","중개거래","서울 구로구","53.44","4","190-121","N"," ","11530"," ","궁동"
" ","(748-48)","1996"," "," "," ","29,000","3","11","2021","중개거래","서울 구로구","59.8","3","748-48","N"," ","11530"," ","구로동"
" ","동아3","2000"," "," "," ","170,000","11","11","2021","중개거래","서울 구로구 서울 양천구","164.82","17","645","N"," ","11530"," ","신도림동"
" ","신도림롯데아파트","1999"," "," "," ","83,000","12","11","2021","중개거래","서울 영등포구","59.68","5","1263","N"," ","11530"," ","구로동"
" ","동아3","2000"," "," "," ","162,000","9","11","2021","중개거래","서울 구로구 서울 양천구","138.412","10","645","N"," ","11530"," ","신도림동"
" ","현대홈타운","2001"," "," "," ","74,000","3","11","2021","중개거래","서울 구로구","59.49","1","480","N"," ","11530"," ","개봉동"
" ","삼익(1단지)","2001"," "," "," ","61,500","12","11","2021","중개거래","서울 구로구","84.96","9","330","N"," ","11530"," ","고척동"
" ","정창빌라","1996"," "," "," ","28,000","1","11","2021","직거래"," ","48.48","5","748-43","N"," ","11530"," ","구로동"
" ","하나세인스톤2차","2011"," "," "," ","13,450","21","11","2021","중개거래","서울 구로구","19.33","15","97-4","N"," ","11530"," ","구로동"
" ","비즈트위트그린","2012"," "," "," ","10,000","27","11","2021","중개거래","서울 구로구","15.11","15","98-10","N"," ","11530"," ","구로동"
" ","비즈트위트그린","2012"," "," "," ","10,400","27","11","2021","중개거래","서울 구로구","15.11","15","98-10","N"," ","11530"," ","구로동"
" ","(745-60)","1996"," "," "," ","20,900","27","11","2021","중개거래","서울 구로구","43.42","1","745-60","N"," ","11530"," ","구로동"
" ","대림1","1999"," "," "," ","92,500","20","11","2021","중개거래","서울 구로구","59.88","17","642","N"," ","11530"," ","신도림동"
" ","한진","2000"," "," "," ","76,000","16","11","2021","중개거래","서울 구로구","84.96","13","478","N"," ","11530"," ","개봉동"
" ","대명그린(아)","2013"," "," "," ","34,800","18","11","2021","중개거래","서울 구로구","55.82","5","190-121","N"," ","11530"," ","궁동"
" ","신구로자이","2007"," "," "," ","95,000","10","11","2021","중개거래","경기 화성시 서울 구로구","84.98","29","501","N"," ","11530"," ","구로동"
" ","라인","1995"," "," "," ","40,000","26","11","2021","직거래"," ","84.36","10","334","N"," ","11530"," ","오류동"
" ","구일우성","1998"," "," "," ","65,400","13","11","2021","중개거래","서울 구로구","59.44","4","1259","N"," ","11530"," ","구로동"
" ","(770-52)","1996"," "," "," ","24,000","19","11","2021","중개거래","서울 구로구","38.92","3","770-52","N"," ","11530"," ","구로동"
" ","항동중흥에스클래스베르데카운티","2019"," "," "," ","117,000","5","11","2021","중개거래","서울 구로구","84.9416","13","236","N"," ","11530"," ","항동"
" ","구일우성","1998"," "," "," ","109,000","5","11","2021","중개거래","서울 구로구","114.47","5","1259","N"," ","11530"," ","구로동"
" ","한효","1985"," "," "," ","61,000","5","11","2021","직거래"," ","82.48","4","52-332","N"," ","11530"," ","고척동"
" ","우창굿모닝","2004"," "," "," ","40,000","10","11","2021","중개거래","서울 구로구","84.94","3","292-10","N"," ","11530"," ","오류동"
" ","(792-78)","1996"," "," "," ","24,800","20","11","2021","중개거래","서울 구로구","45.69","5","792-78","N"," ","11530"," ","구로동"
" ","동도센트리움(70-12)","2002"," "," "," ","60,500","4","11","2021","중개거래","서울 구로구","83.052","13","70-12","N"," ","11530"," ","개봉동"
" ","그린플러스구로해담채2","2013"," "," "," ","10,500","24","11","2021","직거래"," ","13.23","13","104-6","N"," ","11530"," ","구로동"
" ","동아1","1999"," "," "," ","115,000","8","11","2021","중개거래","서울 구로구","59.978","17","643","N"," ","11530"," ","신도림동"
" ","(780-31)","1997"," ","21.11.29","O","22,200","19","11","2021","중개거래","서울 구로구","36.48","5","780-31","N"," ","11530"," ","구로동"
" ","대림e-편한세상7","2004"," "," "," ","141,500","19","11","2021","중개거래","서울 구로구","84.928","7","649","N"," ","11530"," ","신도림동"
" ","고척파크푸르지오","2009"," "," "," ","132,000","6","11","2021","중개거래","서울 구로구","114.99","6","339","N"," ","11530"," ","고척동"
" ","고척파크푸르지오","2009"," "," "," ","103,000","6","11","2021","중개거래","서울 구로구","59.89","2","339","N"," ","11530"," ","고척동"
" ","현대","1988"," "," "," ","62,300","1","11","2021","중개거래","서울 구로구","56.49","7","74-30","N"," ","11530"," ","구로동"
" ","한양아이클래스구로","2018"," "," "," ","44,000","9","11","2021","중개거래","인천 연수구","48.24","6","493","N"," ","11530"," ","개봉동"
" ","온수힐스테이트","2010"," "," "," ","92,000","13","11","2021","중개거래","서울 구로구","84.97","6","155","N"," ","11530"," ","온수동"
" ","해담채3","2014"," "," "," ","10,000","15","11","2021","직거래"," ","13.39","12","104-3","N"," ","11530"," ","구로동"
" ","파인마루오피스텔","2016"," "," "," ","14,000","16","11","2021","직거래"," ","15.75","11","98-12","N"," ","11530"," ","구로동"
" ","이좋은집","2005"," "," "," ","20,700","17","11","2021","중개거래","서울 구로구","36.69","5","46-1","N"," ","11530"," ","오류동"
" ","대림e-편한세상4","2003"," "," "," ","178,000","9","11","2021","중개거래","서울 구로구","117.74","8","646","N"," ","11530"," ","신도림동"
" ","대림2","2001"," "," "," ","95,000","2","11","2021","중개거래","서울 구로구","59.9","16","642","N"," ","11530"," ","신도림동"
" ","순영웰라이빌2차","2005"," "," "," ","61,000","7","11","2021","중개거래","서울 구로구","65.54","17","97-2","N"," ","11530"," ","구로동"
" ","대우","1999"," "," "," ","75,000","12","11","2021","중개거래","서울 구로구","84.98","12","296","N"," ","11530"," ","고척동"
" ","서울가든","1989"," "," "," ","68,000","3","11","2021","중개거래","서울 구로구","64.39","3","141-1","N"," ","11530"," ","고척동"
" ","한양수자인에듀힐즈","2019"," "," "," ","101,500","11","11","2021","중개거래","서울 구로구","76.88","7","241","N"," ","11530"," ","항동"
" ","성호메이플라워멤버스빌","2002"," "," "," ","15,000","8","11","2021","중개거래","서울 구로구","31.76","14","104-9","N"," ","11530"," ","구로동"
" ","성호메이플라워멤버스빌","2002"," "," "," ","17,200","4","11","2021","직거래"," ","36.98","17","104-9","N"," ","11530"," ","구로동"
" ","이좋은집","2005"," "," "," ","19,300","1","11","2021","중개거래","서울 구로구","36.69","14","46-1","N"," ","11530"," ","오류동"
