"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","자양삼성","1999"," "," "," ","150,000","5","11","2021","중개거래","서울 광진구","84.96","22","787","N"," ","11215"," ","자양동"
" ","신동아파밀리에","2007"," "," "," ","151,000","27","11","2021","중개거래","서울 광진구","84.78","2","250","N"," ","11215"," ","광장동"
" ","더샵스타시티","2007"," "," "," ","144,450","18","11","2021","직거래"," ","119.41","26","227-7","N"," ","11215"," ","자양동"
" ","구의현대6단지","1994"," "," "," ","148,000","24","11","2021","중개거래","서울 광진구","84.84","23","610","N"," ","11215"," ","구의동"
" ","우성1","1988"," "," "," ","98,500","22","11","2021","중개거래","서울 광진구","51.57","5","579","N"," ","11215"," ","자양동"
" ","현대프라임","1997"," "," "," ","125,000","20","11","2021","중개거래","서울 광진구","59.82","13","631-1","N"," ","11215"," ","구의동"
" ","현대5","1989"," "," "," ","148,500","16","11","2021","중개거래","서울 광진구","59.67","7","554-7","N"," ","11215"," ","광장동"
" ","우성6","1992"," "," "," ","130,000","12","11","2021","중개거래","서울 광진구","84.72","2","515-1","N"," ","11215"," ","자양동"
" ","한강현대","1993"," "," "," ","150,000","2","11","2021","중개거래","서울 광진구","83.45","21","829","N"," ","11215"," ","자양동"
" ","한영해시안아파트","2017"," "," "," ","49,500","27","11","2021","중개거래","서울 광진구","58.1","5","238-6","N"," ","11215"," ","중곡동"
" ","중곡1단지","1976"," "," "," ","60,000","10","11","2021","중개거래","서울 광진구","58.74","3","191-77","N"," ","11215"," ","중곡동"
" ","구의현대7단지현대홈타운","1997"," "," "," ","107,500","2","11","2021","중개거래","서울 광진구","59.97","3","587-54","N"," ","11215"," ","구의동"
" ","주성힐스톤","2014"," "," "," ","76,000","17","11","2021","중개거래","서울 광진구","70.96","5","664","N"," ","11215"," ","구의동"
" ","욱현하이브Ⅲ","2012"," "," "," ","13,700","25","11","2021","중개거래","서울 광진구","15.69","5","699","N"," ","11215"," ","중곡동"
" ","욱현하이브Ⅲ","2012"," "," "," ","13,700","25","11","2021","중개거래","서울 광진구","15.69","5","699","N"," ","11215"," ","중곡동"
" ","래미안파크스위트","2018"," "," "," ","199,000","5","11","2021","중개거래","서울 광진구","102.88","8","668","N"," ","11215"," ","구의동"
" ","현대5","1989"," "," "," ","184,000","2","11","2021","중개거래","서울 광진구","84.56","9","554-7","N"," ","11215"," ","광장동"
" ","우성2","1989"," "," "," ","104,000","4","11","2021","중개거래","서울 광진구","64.79","5","520-2","N"," ","11215"," ","자양동"
" ","광진코지웰","2014"," "," "," ","14,000","20","11","2021","중개거래","서울 광진구","18.63","4","113-1","N"," ","11215"," ","화양동"
" ","우성2","1989"," "," "," ","110,000","10","11","2021","중개거래","서울 광진구","64.79","6","520-2","N"," ","11215"," ","자양동"
" ","자양삼성","1999"," ","22.01.12","O","150,000","5","11","2021","중개거래","서울 광진구","84.96","22","787","N"," ","11215"," ","자양동"
" ","한강우성","1993"," "," "," ","125,000","6","11","2021","중개거래","서울 광진구","84.72","2","87-1","N"," ","11215"," ","자양동"
" ","중곡2단지","1976"," "," "," ","62,000","2","11","2021","중개거래","서울 광진구","55.87","3","190-26","N"," ","11215"," ","중곡동"
" ","씨즈건대힐스","2017"," "," "," ","15,000","6","11","2021","중개거래","서울 광진구","14.23","4","530","N"," ","11215"," ","화양동"
" ","신원리브웰화양동주상복합","2019"," "," "," ","22,000","12","11","2021","직거래"," ","22.56","6","111-88","N"," ","11215"," ","화양동"
" ","래미안파크스위트","2018"," "," "," ","138,500","2","11","2021","중개거래","서울 광진구 서울 노원구","59.98","15","668","N"," ","11215"," ","구의동"
" ","중곡2단지","1976"," "," "," ","62,000","8","11","2021","중개거래","서울 광진구","55.87","5","190-26","N"," ","11215"," ","중곡동"
" ","청구","1996"," "," "," ","146,000","4","11","2021","중개거래","서울 광진구","84.86","8","566","N"," ","11215"," ","광장동"
" ","구의현대하이엘","2005"," "," "," ","83,750","1","11","2021","중개거래","서울 광진구","69.08","7","779-11","N"," ","11215"," ","자양동"
" ","자양현대6","1999"," "," "," ","117,000","6","11","2021","중개거래","서울 광진구","59.98","11","786","N"," ","11215"," ","자양동"
