"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","문정래미안","2004"," "," "," ","176,000","20","5","2021"," "," ","120.97","17","1","N"," ","11710"," ","문정동"
" ","올림픽선수기자촌2단지","1988"," "," "," ","202,300","31","5","2021"," "," ","83.06","20","89","N"," ","11710"," ","방이동"
" ","리센츠","2008"," "," "," ","99,000","31","5","2021"," "," ","27.68","1","22","N"," ","11710"," ","잠실동"
" ","송파더센트레","2013"," "," "," ","117,500","29","5","2021"," "," ","51.77","14","879","N"," ","11710"," ","장지동"
" ","올림픽훼밀리타운","1988"," "," "," ","230,000","28","5","2021"," "," ","136.325","11","150","N"," ","11710"," ","문정동"
" ","잠실올림픽공원아이파크","2019"," "," "," ","159,800","31","5","2021"," "," ","59.97","22","514","N"," ","11710"," ","풍납동"
" ","헬리오시티","2018"," "," "," ","219,000","31","5","2021"," "," ","84.98","12","913","N"," ","11710"," ","가락동"
" ","현대(6차)","1991"," "," "," ","120,000","25","5","2021"," "," ","84.8","5","55","N"," ","11710"," ","가락동"
" ","레이크팰리스","2006"," "," "," ","181,000","28","5","2021"," "," ","59.97","6","44","N"," ","11710"," ","잠실동"
" ","현대주상복합","1998"," "," "," ","37,300","29","5","2021"," "," ","33.69","6","48-5","N"," ","11710"," ","방이동"
" ","거여5단지","1997"," "," "," ","90,000","28","5","2021"," "," ","59.74","14","294","N"," ","11710"," ","거여동"
" ","금호어울림","2006"," "," "," ","95,000","19","5","2021"," "," ","84.96","2","319","N"," ","11710"," ","마천동"
" ","월드","2002"," "," "," ","66,000","26","5","2021"," "," ","69.3","4","297-28","N"," ","11710"," ","석촌동"
" ","송파더센트레","2013"," "," "," ","109,000","29","5","2021"," "," ","51.96","8","879","N"," ","11710"," ","장지동"
" ","호수임광","1995"," "," "," ","104,400","26","5","2021"," "," ","56.6","5","33","N"," ","11710"," ","송파동"
" ","트리지움","2007"," "," "," ","225,000","31","5","2021"," "," ","84.83","11","35","N"," ","11710"," ","잠실동"
" ","리센츠","2008"," "," "," ","230,000","29","5","2021"," "," ","84.99","8","22","N"," ","11710"," ","잠실동"
" ","갤러리아팰리스","2005"," "," "," ","209,000","25","5","2021"," "," ","138.561","23","40","N"," ","11710"," ","잠실동"
" ","문정시영","1989"," "," "," ","82,000","21","5","2021"," "," ","39.69","14","145","N"," ","11710"," ","문정동"
" ","건영1","1996"," "," "," ","144,000","28","5","2021"," "," ","84.39","1","72-3","N"," ","11710"," ","문정동"
" ","상아2차아파트","1988"," "," "," ","108,000","24","5","2021"," "," ","60","12","165","N"," ","11710"," ","오금동"
" ","한신잠실코아","1988"," "," "," ","108,000","23","5","2021"," "," ","52.51","11","11-9","N"," ","11710"," ","신천동"
" ","가락(1차)쌍용아파트","1997"," "," "," ","129,500","23","5","2021"," "," ","59.92","11","140","N"," ","11710"," ","가락동"
" ","거여4단지","1997"," "," "," ","72,000","29","5","2021"," "," ","39.6","7","293","N"," ","11710"," ","거여동"
" ","위례24단지(꿈에그린)","2013"," "," "," ","140,000","29","5","2021"," "," ","59.85","3","901","N"," ","11710"," ","장지동"
" ","올림픽선수기자촌2단지","1988"," "," "," ","208,000","29","5","2021"," "," ","83.06","5","89","N"," ","11710"," ","방이동"
" ","서울탑빌라트","1990"," "," "," ","59,500","31","5","2021"," "," ","84.6","5","126-5","N"," ","11710"," ","방이동"
" ","현대","1997"," "," "," ","105,000","29","5","2021"," "," ","59.91","6","163-14","N"," ","11710"," ","송파동"
" ","거여1단지","1997"," "," "," ","88,000","29","5","2021"," "," ","49.8","7","290","N"," ","11710"," ","거여동"
" ","파크리오","2008"," "," "," ","285,000","29","5","2021"," "," ","144.77","18","17","N"," ","11710"," ","신천동"
" ","거여1단지","1997"," "," "," ","98,000","22","5","2021"," "," ","59.73","8","290","N"," ","11710"," ","거여동"
" ","현대","1997"," ","21.06.16","O","105,000","29","5","2021"," "," ","59.91","6","163-14","N"," ","11710"," ","송파동"
" ","우성아파트","1981"," "," "," ","269,000","31","5","2021"," "," ","131.08","5","101-1","N"," ","11710"," ","잠실동"
" ","씨티극동1","1998"," "," "," ","99,000","19","5","2021"," "," ","59.69","7","509","N"," ","11710"," ","풍납동"
" ","올림픽선수기자촌3단지","1988"," "," "," ","220,000","21","5","2021"," "," ","83.06","18","89","N"," ","11710"," ","방이동"
" ","경덕","2003"," "," "," ","69,000","24","5","2021"," "," ","79.07","3","72-9","N"," ","11710"," ","삼전동"
" ","송파삼성래미안아파트","2001"," "," "," ","182,500","31","5","2021"," "," ","126.4","9","162","N"," ","11710"," ","송파동"
" ","레이크팰리스","2006"," "," "," ","265,000","29","5","2021"," "," ","135.82","5","44","N"," ","11710"," ","잠실동"
" ","올림픽선수기자촌2단지","1988"," "," "," ","195,000","21","5","2021"," "," ","100.31","10","89","N"," ","11710"," ","방이동"
" ","대동1","1999"," "," "," ","90,000","17","5","2021"," "," ","75.44","7","172","N"," ","11710"," ","풍납동"
" ","문정래미안","2004"," ","21.08.18","O","176,000","20","5","2021"," "," ","120.97","17","1","N"," ","11710"," ","문정동"
" ","거여4단지","1997"," "," "," ","91,000","31","5","2021"," "," ","49.8","12","293","N"," ","11710"," ","거여동"
" ","가락금호아파트","1997"," "," "," ","130,700","18","5","2021"," "," ","59.91","10","95-1","N"," ","11710"," ","가락동"
" ","송파파크데일2단지","2011"," "," "," ","114,000","29","5","2021"," "," ","84.86","9","607","N"," ","11710"," ","마천동"
" ","잠실더샵스타파크","2008"," "," "," ","230,000","18","5","2021"," "," ","208.28","25","7-14","N"," ","11710"," ","신천동"
" ","거여1단지","1997"," "," "," ","88,000","25","5","2021"," "," ","49.8","8","290","N"," ","11710"," ","거여동"
" ","주공아파트 5단지","1978"," "," "," ","250,000","21","5","2021"," "," ","76.5","5","27","N"," ","11710"," ","잠실동"
" ","미랜드퀸","2008"," "," "," ","83,300","29","5","2021"," "," ","84.44","3","254","N"," ","11710"," ","풍납동"
" ","한화오벨리스크","2004"," "," "," ","23,000","21","5","2021"," "," ","33.15","22","78-1","N"," ","11710"," ","가락동"
" ","두산위브","2004"," "," "," ","17,900","29","5","2021"," "," ","25.05","9","98","N"," ","11710"," ","가락동"
" ","거여1단지","1997"," "," "," ","80,500","25","5","2021"," "," ","49.8","4","290","N"," ","11710"," ","거여동"
" ","송파삼성래미안아파트","2001"," "," "," ","167,000","15","5","2021"," "," ","105.99","8","162","N"," ","11710"," ","송파동"
" ","대림","1988"," "," "," ","170,000","31","5","2021"," "," ","125.79","11","2","N"," ","11710"," ","오금동"
" ","현대2차","1992"," "," "," ","99,000","26","5","2021"," "," ","82.96","10","44","N"," ","11710"," ","거여동"
" ","대림","1988"," "," "," ","134,000","20","5","2021"," "," ","84.11","5","70-19","N"," ","11710"," ","가락동"
" ","뉴파크플러스","2006"," "," "," ","73,500","22","5","2021"," "," ","73.13","4","107-18","N"," ","11710"," ","방이동"
" ","잠실푸르지오월드마크","2013"," "," "," ","195,000","21","5","2021"," "," ","112.25","10","11-4","N"," ","11710"," ","신천동"
" ","레이크팰리스","2006"," "," "," ","218,000","15","5","2021"," "," ","84.82","22","44","N"," ","11710"," ","잠실동"
" ","토성현대","1986"," "," "," ","71,000","22","5","2021"," "," ","49.14","3","251-2","N"," ","11710"," ","풍납동"
" ","리센츠","2008"," "," "," ","237,500","31","5","2021"," "," ","84.99","18","22","N"," ","11710"," ","잠실동"
" ","리센츠","2008"," "," "," ","298,000","27","5","2021"," "," ","124.22","14","22","N"," ","11710"," ","잠실동"
" ","삼호아파트","1999"," "," "," ","90,000","29","5","2021"," "," ","84.96","10","136","N"," ","11710"," ","거여동"
" ","대림","1985"," "," "," ","184,000","18","5","2021"," "," ","125.075","6","217","N"," ","11710"," ","방이동"
" ","파크리오","2008"," "," "," ","263,000","22","5","2021"," "," ","121.63","23","17","N"," ","11710"," ","신천동"
" ","올림픽선수기자촌2단지","1988"," "," "," ","205,000","13","5","2021"," "," ","83.06","4","89","N"," ","11710"," ","방이동"
" ","우성아파트","1981"," "," "," ","270,000","21","5","2021"," "," ","136.34","12","101-1","N"," ","11710"," ","잠실동"
" ","헬리오시티","2018"," "," "," ","151,500","18","5","2021"," "," ","49.21","24","913","N"," ","11710"," ","가락동"
" ","헬리오시티","2018"," "," "," ","209,500","12","5","2021"," "," ","84.98","18","913","N"," ","11710"," ","가락동"
" ","현대1차","1992"," "," "," ","114,000","22","5","2021"," "," ","74.83","8","362","N"," ","11710"," ","거여동"
" ","가락(1차)쌍용아파트","1997"," "," "," ","132,000","20","5","2021"," "," ","59.92","9","140","N"," ","11710"," ","가락동"
" ","송파레미니스2단지","2018"," "," "," ","142,500","22","5","2021"," "," ","84.99","13","617","N"," ","11710"," ","오금동"
" ","가락(1차)쌍용아파트","1997"," "," "," ","128,000","22","5","2021"," "," ","59.92","3","140","N"," ","11710"," ","가락동"
" ","더뷰21","2021"," "," "," ","86,500","9","5","2021"," "," ","54.943","5","130-3","N"," ","11710"," ","오금동"
" ","2차한양아파트","1984"," "," "," ","203,500","31","5","2021"," "," ","146.96","9","151","N"," ","11710"," ","송파동"
" ","아남","1992"," "," "," ","84,000","17","5","2021"," "," ","82.13","10","9","N"," ","11710"," ","마천동"
" ","우성","1986"," "," "," ","105,000","23","5","2021"," "," ","43.79","6","96-1","N"," ","11710"," ","가락동"
" ","가락(1차)쌍용아파트","1997"," "," "," ","122,000","16","5","2021"," "," ","59.92","1","140","N"," ","11710"," ","가락동"
" ","송파두산위브","2019"," "," "," ","108,700","13","5","2021"," "," ","59.9823","13","135","N"," ","11710"," ","오금동"
" ","가락금호아파트","1997"," "," "," ","148,000","27","5","2021"," "," ","84.85","4","95-1","N"," ","11710"," ","가락동"
" ","잠실엘스","2008"," "," "," ","188,500","21","5","2021"," "," ","59.96","25","19","N"," ","11710"," ","잠실동"
" ","레이크팰리스","2006"," "," "," ","211,000","15","5","2021"," "," ","84.82","9","44","N"," ","11710"," ","잠실동"
" ","거여4단지","1997"," "," "," ","62,000","17","5","2021"," "," ","39.6","3","293","N"," ","11710"," ","거여동"
" ","한신잠실코아","1988"," "," "," ","95,200","29","5","2021"," "," ","41.99","14","11-9","N"," ","11710"," ","신천동"
" ","가락쌍용(2차)","1999"," "," "," ","134,500","29","5","2021"," "," ","84.42","1","21-6","N"," ","11710"," ","가락동"
" ","송파파인타운1단지","2010"," "," "," ","129,000","15","5","2021"," "," ","84.95","2","833","N"," ","11710"," ","장지동"
" ","헬리오시티","2018"," "," "," ","108,000","9","5","2021"," "," ","39.1","1","913","N"," ","11710"," ","가락동"
" ","그린아파트","1996"," "," "," ","45,000","15","5","2021"," "," ","55.62","3","1-7","N"," ","11710"," ","가락동"
" ","청공빌딩주상복합-현대빌리지","1999"," "," "," ","80,000","31","5","2021"," "," ","157.06","7","137-3","N"," ","11710"," ","가락동"
" ","올림픽훼밀리타운","1988"," "," "," ","290,000","5","5","2021"," "," ","192.235","11","150","N"," ","11710"," ","문정동"
" ","한양","2004"," "," "," ","69,500","6","5","2021"," "," ","77.01","5","38-19","N"," ","11710"," ","삼전동"
" ","장미1","1979"," "," "," ","235,000","19","5","2021"," "," ","99","4","7","N"," ","11710"," ","신천동"
" ","토성현대","1986"," "," "," ","71,500","25","5","2021"," "," ","49.14","3","251-2","N"," ","11710"," ","풍납동"
