"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","경남아너스빌","2004"," "," "," ","152,000","26","6","2021"," "," ","96.17","12","1307","N"," ","11470"," ","신정동"
" ","신트리1","1999"," "," "," ","85,000","28","6","2021"," "," ","59.73","8","1259","N"," ","11470"," ","신정동"
" ","목동우성3","1999"," "," "," ","87,000","28","6","2021"," "," ","84.73","2","338","N"," ","11470"," ","신정동"
" ","삼익","1997"," "," "," ","158,000","22","6","2021"," "," ","114.54","5","933","N"," ","11470"," ","목동"
" ","푸른마을3","2001"," "," "," ","68,800","30","6","2021"," "," ","59.85","3","1283","N"," ","11470"," ","신정동"
" ","신세계하이츠","2005"," "," "," ","53,000","29","6","2021"," "," ","78.33","4","979-34","N"," ","11470"," ","신정동"
" ","오투힐","2003"," "," "," ","31,400","25","6","2021"," "," ","61.02","2","541-1","N"," ","11470"," ","신월동"
" ","명지해드는터","2003"," "," "," ","139,000","26","6","2021"," "," ","84.98","5","1300","N"," ","11470"," ","신정동"
" ","목동신시가지5","1986"," "," "," ","225,000","30","6","2021"," "," ","95.27","3","912","N"," ","11470"," ","목동"
" ","목동롯데캐슬마에스트로","2019"," "," "," ","115,000","26","6","2021"," "," ","59.9846","9","965","N"," ","11470"," ","목동"
" ","목동길성그랑프리텔","2003"," "," "," ","60,000","30","6","2021"," "," ","65.3727","2","739-5","N"," ","11470"," ","목동"
" ","경남아너스빌","2004"," ","21.09.02","O","152,000","26","6","2021"," "," ","96.17","12","1307","N"," ","11470"," ","신정동"
" ","신트리4","2000"," "," "," ","61,500","28","6","2021"," "," ","49.08","1","1277","N"," ","11470"," ","신정동"
" ","진도1","1998"," "," "," ","110,000","19","6","2021"," "," ","59.84","5","935","N"," ","11470"," ","목동"
" ","CG아름채목동아파트","2016"," "," "," ","58,000","29","6","2021"," "," ","69.853","4","555-4","N"," ","11470"," ","목동"
" ","이펜하우스4단지","2011"," "," "," ","85,000","26","6","2021"," "," ","84.86","3","1317","N"," ","11470"," ","신정동"
" ","리치펠리스","2004"," "," "," ","57,500","28","6","2021"," "," ","94.86","4","881-14","N"," ","11470"," ","신정동"
" ","신월시영","1988"," "," "," ","69,500","23","6","2021"," "," ","50.67","8","987-1","N"," ","11470"," ","신월동"
" ","목동신시가지11","1988"," "," "," ","157,000","25","6","2021"," "," ","66.24","8","325","N"," ","11470"," ","신정동"
" ","롯데캐슬","2004"," "," "," ","138,000","14","6","2021"," "," ","84.73","4","1309","N"," ","11470"," ","신정동"
" ","학마을1단지","2000"," "," "," ","58,000","19","6","2021"," "," ","49.99","9","1293","N"," ","11470"," ","신정동"
" ","벽산미라지타워","1999"," "," "," ","178,500","29","6","2021"," "," ","148.22","14","907-14","N"," ","11470"," ","목동"
" ","하이페리온2","2006"," "," "," ","240,000","19","6","2021"," "," ","136.081","36","961","N"," ","11470"," ","목동"
" ","롯데캐슬위너","2005"," ","21.07.21","O","134,000","21","6","2021"," "," ","84.97","25","956","N"," ","11470"," ","목동"
" ","스위트드림아파트","2020"," "," "," ","35,790","19","6","2021"," "," ","48.31","6","1074","N"," ","11470"," ","신월동"
" ","목동에버하임","2019"," "," "," ","39,000","29","6","2021"," "," ","41.06","5","966","N"," ","11470"," ","목동"
" ","동일하이빌2단지","2005"," "," "," ","109,500","22","6","2021"," "," ","84.955","3","1311","N"," ","11470"," ","신정동"
" ","궁전","1999"," "," "," ","48,000","25","6","2021"," "," ","76.35","6","127-1","N"," ","11470"," ","신월동"
" ","목동우성2","2000"," "," "," ","129,500","29","6","2021"," "," ","113.91","5","337","N"," ","11470"," ","신정동"
" ","길훈","1987"," "," "," ","41,800","28","6","2021"," "," ","49.77","5","341-1","N"," ","11470"," ","신월동"
" ","하이페리온2","2006"," "," "," ","225,000","24","6","2021"," "," ","136.082","12","961","N"," ","11470"," ","목동"
" ","목동해오름103동","2005"," "," "," ","60,000","28","6","2021"," "," ","84.63","5","1013-1","N"," ","11470"," ","신정동"
