"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","래미안힐스테이트고덕","2016"," "," "," ","187,000","6","11","2021","중개거래","서울 강동구","97","7","688","N"," ","11740"," ","고덕동"
" ","다성이즈빌","2018"," "," "," ","18,300","29","11","2021","중개거래","서울 강동구","15.96","16","456-4","N"," ","11740"," ","길동"
" ","천호엘크루","2008"," "," "," ","135,000","27","11","2021","중개거래","서울 강동구","144.5","17","427-3","N"," ","11740"," ","천호동"
" ","롯데캐슬퍼스트","2008"," "," "," ","120,000","24","11","2021","중개거래","서울 강동구","59.99","5","414-2","N"," ","11740"," ","암사동"
" ","명일지에스아파트","1999"," "," "," ","92,000","29","11","2021","중개거래","서울 강동구","59.79","13","332","N"," ","11740"," ","명일동"
" ","에스아이팰리스센트럴성내","2021"," "," "," ","23,500","26","11","2021","직거래"," ","14.04","11","548-4","N"," ","11740"," ","성내동"
" ","에스아이팰리스센트럴성내","2021"," "," "," ","23,500","26","11","2021","직거래"," ","14.04","12","548-4","N"," ","11740"," ","성내동"
" ","에스아이팰리스센트럴성내","2021"," "," "," ","22,300","25","11","2021","직거래"," ","14.04","3","548-4","N"," ","11740"," ","성내동"
" ","선사현대아파트","2000"," "," "," ","111,000","24","11","2021","중개거래","서울 강동구 서울 송파구","59.64","18","509","N"," ","11740"," ","암사동"
" ","한양립스","2014"," "," "," ","13,500","24","11","2021","직거래"," ","12.33","11","244-5","N"," ","11740"," ","성내동"
" ","길동우성","1994"," "," "," ","92,000","15","11","2021","중개거래","서울 강동구","57.1","15","400","N"," ","11740"," ","길동"
" ","삼익그린2차","1983"," "," "," ","149,000","20","11","2021","중개거래","서울 강동구","66.87","6","15","N"," ","11740"," ","명일동"
" ","고덕센트럴IPARK","2019"," "," "," ","162,000","30","11","2021","중개거래","서울 강동구","84.91","17","513","N"," ","11740"," ","상일동"
" ","현대(명일)","1988"," "," "," ","85,000","13","11","2021","중개거래","서울 강동구","57.09","11","251-1","N"," ","11740"," ","명일동"
" ","강동역신동아파밀리에","2015"," "," "," ","150,000","30","11","2021","직거래"," ","107.34","39","447-17","N"," ","11740"," ","천호동"
" ","동아하이빌아파트","2000"," "," "," ","78,000","29","11","2021","중개거래","서울 강동구","59.98","16","217-132","N"," ","11740"," ","천호동"
" ","다성이즈빌","2014"," "," "," ","19,000","27","11","2021","중개거래","서울 강동구","25.92","2","551-4","N"," ","11740"," ","성내동"
" ","경지Arium","2019"," "," "," ","30,500","12","11","2021","중개거래","서울 강동구","19.39","6","413-11","N"," ","11740"," ","길동"
" ","에스아이팰리스센트럴성내","2021"," ","21.12.10","O","22,300","25","11","2021","직거래"," ","14.04","3","548-4","N"," ","11740"," ","성내동"
" ","아남1","1996"," "," "," ","94,800","20","11","2021","중개거래","서울 강동구","50.2","12","486","N"," ","11740"," ","고덕동"
" ","한솔솔파크","2003"," "," "," ","114,000","13","11","2021","중개거래","서울 강동구","84.49","10","611","N"," ","11740"," ","둔촌동"
" ","래미안힐스테이트고덕","2016"," "," "," ","153,800","26","11","2021","중개거래","서울 강동구","72.02","15","688","N"," ","11740"," ","고덕동"
" ","강동네스빌","2002"," "," "," ","51,000","18","11","2021","중개거래","서울 강동구","48.19","2","444-4","N"," ","11740"," ","성내동"
" ","청광플러스원큐브3차","2014"," "," "," ","10,700","26","11","2021","중개거래","서울 강동구","13.265","11","415-16","N"," ","11740"," ","길동"
" ","배재현대","1995"," "," "," ","113,000","9","11","2021","중개거래","경기 하남시 서울 강동구","59.94","4","312","N"," ","11740"," ","고덕동"
" ","천호e-편한세상","2005"," "," "," ","134,000","12","11","2021","중개거래","서울 강동구","113.86","9","333-55","N"," ","11740"," ","천호동"
" ","프라이어팰리스","2007"," "," "," ","118,000","9","11","2021","중개거래","서울 강동구 서울 광진구","59.983","8","413","N"," ","11740"," ","암사동"
" ","강동한신휴플러스","2006"," "," "," ","68,000","25","11","2021","중개거래","서울 강동구","84.98","8","414-10","N"," ","11740"," ","길동"
" ","길동우성","1994"," "," "," ","117,000","5","11","2021","중개거래","서울 강동구","84.75","6","400","N"," ","11740"," ","길동"
" ","중앙하이츠","1992"," ","21.12.23","O","96,500","6","11","2021","중개거래","서울 강동구","59.94","6","476","N"," ","11740"," ","상일동"
" ","삼익그린2차","1983"," "," "," ","190,000","17","11","2021","중개거래","서울 강동구","107.56","14","15","N"," ","11740"," ","명일동"
" ","프라이어팰리스","2007"," "," "," ","146,000","8","11","2021","중개거래","서울 강동구","84.988","6","413","N"," ","11740"," ","암사동"
" ","고덕그라시움","2019"," "," "," ","185,000","13","11","2021","중개거래","서울 강동구","84.046","12","693","N"," ","11740"," ","고덕동"
" ","고덕센트럴IPARK","2019"," "," "," ","133,000","13","11","2021","중개거래","서울 강동구","59.99","10","513","N"," ","11740"," ","상일동"
" ","청광플러스원큐브2차","2013"," "," "," ","10,500","4","11","2021","중개거래","서울 강동구","14.495","9","457","N"," ","11740"," ","길동"
" ","강동네스빌","2002"," ","21.12.06","O","51,000","18","11","2021","중개거래","서울 강동구","48.19","2","444-4","N"," ","11740"," ","성내동"
" ","강동와이시티","2014"," "," "," ","8,000","24","11","2021","중개거래","서울 강동구","13.97","13","414-4","N"," ","11740"," ","길동"
" ","에이치비골드빌(103동)","2004"," "," "," ","68,500","3","11","2021","중개거래","서울 강동구","57.31","4","384-5","N"," ","11740"," ","길동"
" ","롯데캐슬퍼스트","2008"," "," "," ","126,500","5","11","2021","중개거래","서울 강동구","59.99","24","414-2","N"," ","11740"," ","암사동"
" ","고덕리엔파크1단지","2011"," "," "," ","138,000","2","11","2021","중개거래","서울 강동구","84.83","8","707","N"," ","11740"," ","강일동"
" ","현대1차아파트","1984"," "," "," ","140,400","12","11","2021","중개거래","서울 강동구","84.36","14","30-4","N"," ","11740"," ","둔촌동"
" ","중앙하이츠","1992"," "," "," ","98,500","3","11","2021","중개거래","서울 강동구","59.94","5","476","N"," ","11740"," ","상일동"
" ","에스케이허브진","2004"," "," "," ","36,000","9","11","2021","중개거래","경기 수원팔달구 서울 강동구","33.71","11","194","N"," ","11740"," ","성내동"
" ","삼익파크맨션","1982"," "," "," ","73,000","26","11","2021","직거래"," ","72.89","8","53","N"," ","11740"," ","길동"
" ","현대웰하임(101동)","2012"," "," "," ","14,000","12","11","2021","직거래"," ","16.959","8","343-1","N"," ","11740"," ","길동"
" ","현대웰하임(101동)","2012"," "," "," ","14,000","5","11","2021","직거래"," ","16.959","13","343-1","N"," ","11740"," ","길동"
" ","청광플러스원큐브3차","2014"," "," "," ","10,700","26","11","2021","중개거래","서울 강동구","13.265","15","415-16","N"," ","11740"," ","길동"
" ","엘림스퀘어II","2019"," "," "," ","15,900","9","11","2021","직거래"," ","14.92","3","416-12","N"," ","11740"," ","천호동"
" ","둔촌푸르지오","2010"," "," "," ","120,000","9","11","2021","중개거래","서울 강동구","59.98","9","630","N"," ","11740"," ","둔촌동"
" ","천호네스빌","2003"," "," "," ","23,500","2","11","2021","중개거래","서울 강동구","33.93","6","170-2","N"," ","11740"," ","천호동"
" ","동아하이빌아파트","2000"," "," "," ","76,500","9","11","2021","중개거래","서울 강동구","59.98","6","217-132","N"," ","11740"," ","천호동"
" ","고덕 아이파크","2011"," "," "," ","196,000","3","11","2021","중개거래","서울 강동구","114.98","8","499","N"," ","11740"," ","고덕동"
" ","하이브","2006"," "," "," ","65,000","4","11","2021","중개거래","서울 강동구","84.84","6","456-2","N"," ","11740"," ","길동"
" ","한양립스","2014"," "," "," ","13,000","17","11","2021","중개거래","경기 수원영통구","12.33","11","244-5","N"," ","11740"," ","성내동"
" ","신암가온","2002"," "," "," ","37,800","8","11","2021","중개거래","서울 강동구","56.7","6","414-6","N"," ","11740"," ","길동"
" ","다성이즈빌(121-32)","2017"," "," "," ","34,500","11","11","2021","중개거래","서울 강동구","35.7","7","121-32","N"," ","11740"," ","천호동"
" ","동남2","2002"," "," "," ","77,500","15","11","2021","중개거래","서울 강동구","84.13","5","446-12","N"," ","11740"," ","성내동"
" ","한양립스","2014"," "," "," ","13,000","18","11","2021","직거래"," ","12.33","13","244-5","N"," ","11740"," ","성내동"
" ","영진파크빌(437-26)","2005"," "," "," ","64,000","12","11","2021","중개거래","서울 강동구","70.84","6","437-26","N"," ","11740"," ","성내동"
