"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","북한산현대힐스테이트3차아파트","2010"," "," "," ","99,000","16","5","2021"," "," ","84.96","9","641","N"," ","11380"," ","불광동"
" ","승윤노블리안","2019"," "," "," ","47,500","30","5","2021"," "," ","57.223","10","19-147","N"," ","11380"," ","신사동"
" ","진흥엣세벨","2003"," "," "," ","95,000","17","5","2021"," "," ","106.423","16","416-1","N"," ","11380"," ","수색동"
" ","신사성원","2000"," "," "," ","64,000","19","5","2021"," "," ","84.96","17","360","N"," ","11380"," ","신사동"
" ","응암역효성해링턴플레이스","2019"," "," "," ","83,100","1","5","2021"," "," ","71.99","6","372","N"," ","11380"," ","신사동"
" ","부호(101동)","2004"," "," "," ","57,000","30","5","2021"," "," ","79.77","1","58-4","N"," ","11380"," ","역촌동"
" ","상림마을7단지아이파크(719~729동)BL1-13","2008"," "," "," ","87,800","27","5","2021"," "," ","84.63","2","11","N"," ","11380"," ","진관동"
" ","홍익","1995"," "," "," ","50,000","14","5","2021"," "," ","84.5","1","19-117","N"," ","11380"," ","신사동"
" ","DMC우방","2000"," "," "," ","71,000","17","5","2021"," "," ","59.91","1","244","N"," ","11380"," ","증산동"
" ","은평뉴타운기자촌11단지","2015"," "," "," ","86,000","29","5","2021"," "," ","84.78","3","150","N"," ","11380"," ","진관동"
" ","녹번역e편한세상캐슬","2021"," "," "," ","140,110","12","5","2021"," "," ","84.98","15","769","N"," ","11380"," ","응암동"
" ","수정럭스","2002"," "," "," ","32,000","22","5","2021"," "," ","68.6","5","477-8","N"," ","11380"," ","갈현동"
" ","은평뉴타운기자촌11단지","2015"," "," "," ","79,500","4","5","2021"," "," ","59.88","6","150","N"," ","11380"," ","진관동"
" ","이안","2009"," "," "," ","27,500","28","5","2021"," "," ","73.49","4","308-81","N"," ","11380"," ","구산동"
" ","미소세상","2017"," "," "," ","27,500","31","5","2021"," "," ","29.99","3","117-35","N"," ","11380"," ","응암동"
" ","대호프라자아파트","2000"," "," "," ","37,500","29","5","2021"," "," ","41.22","10","631-1","N"," ","11380"," ","불광동"
" ","은평뉴타운솔하임","2017"," "," "," ","53,500","29","5","2021"," "," ","45.034","7","60","N"," ","11380"," ","진관동"
" ","월드그린","2003"," "," "," ","53,000","29","5","2021"," "," ","84.69","2","8-51","N"," ","11380"," ","불광동"
" ","백련산파크자이","2021"," "," "," ","116,500","21","5","2021"," "," ","84.901","13","766","N"," ","11380"," ","응암동"
" ","북한산힐스테이트7차","2011"," "," "," ","122,000","28","5","2021"," "," ","84.813","4","643","N"," ","11380"," ","불광동"
" ","백련산파크자이","2021"," "," "," ","116,000","25","5","2021"," "," ","84.669","12","766","N"," ","11380"," ","응암동"
" ","녹번역센트레빌","2013"," "," "," ","77,500","28","5","2021"," "," ","59.97","6","762","N"," ","11380"," ","응암동"
" ","폭포동4단지힐스테이트(426~428동)BL3-11","2010"," "," "," ","141,000","25","5","2021"," "," ","134.87","8","135","N"," ","11380"," ","진관동"
" ","백련산파크자이","2021"," ","21.06.25","O","116,000","25","5","2021"," "," ","84.669","12","766","N"," ","11380"," ","응암동"
" ","북한산래미안아파트(2단지)","2010"," "," "," ","85,800","30","5","2021"," "," ","59.9932","6","637","N"," ","11380"," ","불광동"
" ","백련산힐스테이트4차","2018"," "," "," ","91,500","28","5","2021"," "," ","59.98","5","764","N"," ","11380"," ","응암동"
" ","상림마을8단지롯데캐슬(821~830동)BL1-12","2008"," "," "," ","96,000","22","5","2021"," "," ","84.79","8","20","N"," ","11380"," ","진관동"
" ","마고정3단지센트레빌(323~335동)BL2-2","2009"," "," "," ","136,000","19","5","2021"," "," ","167.14","12","105","N"," ","11380"," ","진관동"
" ","북한산현대힐스테이트3차아파트","2010"," "," "," ","96,500","25","5","2021"," "," ","84.96","3","641","N"," ","11380"," ","불광동"
" ","위산엘리시움","2018"," "," "," ","51,700","28","5","2021"," "," ","52.49","5","17-17","N"," ","11380"," ","역촌동"
" ","백련산힐스테이트4차","2018"," "," "," ","90,000","29","5","2021"," "," ","59.98","10","764","N"," ","11380"," ","응암동"
" ","이랜드타운아파트","2004"," "," "," ","59,900","26","5","2021"," "," ","59.982","4","367","N"," ","11380"," ","신사동"
" ","명남(23-45)","2002"," "," "," ","45,000","22","5","2021"," "," ","74.79","7","23-45","N"," ","11380"," ","신사동"
" ","갈현현대","1998"," "," "," ","70,200","25","5","2021"," "," ","114.95","7","382","N"," ","11380"," ","구산동"
" ","갈현1단지e-편한세상","2004"," "," "," ","74,200","31","5","2021"," "," ","84.618","14","547","N"," ","11380"," ","구산동"
" ","갈현현대","1998"," "," "," ","43,900","29","5","2021"," "," ","59.94","1","382","N"," ","11380"," ","구산동"
" ","삼부","2001"," "," "," ","64,500","24","5","2021"," "," ","84.24","11","361","N"," ","11380"," ","신사동"
" ","백련산힐스테이트2차","2011"," "," "," ","85,000","8","5","2021"," "," ","59.63","4","760","N"," ","11380"," ","응암동"
" ","갈현동현대","1997"," "," "," ","59,000","25","5","2021"," "," ","59.25","13","537","N"," ","11380"," ","갈현동"
" ","갈현동현대","1997"," "," "," ","79,000","19","5","2021"," "," ","84.87","10","537","N"," ","11380"," ","갈현동"
" ","신성","1988"," "," "," ","46,000","22","5","2021"," "," ","61.32","7","155-1","N"," ","11380"," ","신사동"
" ","푸른숲","2011"," "," "," ","36,000","22","5","2021"," "," ","65.25","5","236-7","N"," ","11380"," ","응암동"
" ","마이유","2009"," "," "," ","69,000","22","5","2021"," "," ","84.43","13","119-29","N"," ","11380"," ","응암동"
" ","북한산현대힐스테이트3차아파트","2010"," "," "," ","82,000","31","5","2021"," "," ","59.99","1","641","N"," ","11380"," ","불광동"
" ","불광롯데캐슬","2018"," "," "," ","91,500","28","5","2021"," "," ","59.99","16","645","N"," ","11380"," ","불광동"
" ","미래하임(9-46)","2013"," "," "," ","32,750","6","5","2021"," "," ","39.92","13","9-46","N"," ","11380"," ","대조동"
" ","디오반","2011"," "," "," ","12,200","22","5","2021"," "," ","14.46","7","173-1","N"," ","11380"," ","증산동"
" ","상림마을6단지푸르지오(606~614동)BL1-7","2008"," "," "," ","96,000","9","5","2021"," "," ","101.78","10","2","N"," ","11380"," ","진관동"
" ","북한산래미안아파트(1단지)","2010"," "," "," ","87,000","30","5","2021"," "," ","59.9932","11","638","N"," ","11380"," ","불광동"
" ","역촌센트레빌","2011"," "," "," ","80,000","17","5","2021"," "," ","84.84","1","232","N"," ","11380"," ","역촌동"
" ","위산엘리시움","2018"," "," "," ","30,000","15","5","2021"," "," ","38.69","9","17-17","N"," ","11380"," ","역촌동"
" ","은평뉴타운꿈에그린","2018"," "," "," ","80,000","10","5","2021"," "," ","59.92","5","66","N"," ","11380"," ","진관동"
" ","백련산힐스테이트1차","2011"," "," "," ","122,000","24","5","2021"," "," ","114.9","6","759","N"," ","11380"," ","응암동"
" ","녹번역e편한세상캐슬","2021"," "," "," ","118,500","23","5","2021"," "," ","59.96","19","769","N"," ","11380"," ","응암동"
" ","베로니스","2017"," "," "," ","53,000","28","5","2021"," "," ","52.1","4","468-5","N"," ","11380"," ","갈현동"
" ","애필리움","2006"," "," "," ","67,500","21","5","2021"," "," ","84.96","14","113-35","N"," ","11380"," ","응암동"
" ","우물골2단지두산위브(209~222동)BL2-8","2009"," "," "," ","119,000","15","5","2021"," "," ","134.43","8","88","N"," ","11380"," ","진관동"
" ","진주하이츠2차","2004"," "," "," ","44,900","13","5","2021"," "," ","83.32","2","10-83","N"," ","11380"," ","역촌동"
" ","해주드림빌","2001"," "," "," ","66,500","26","5","2021"," "," ","78.8","10","279-1","N"," ","11380"," ","녹번동"
" ","미성","1987"," "," "," ","62,500","12","5","2021"," "," ","63.53","3","140-1","N"," ","11380"," ","신사동"
" ","녹번2현대","2001"," "," "," ","80,000","20","5","2021"," "," ","84.94","3","278-1","N"," ","11380"," ","녹번동"
" ","신성","1988"," "," "," ","45,700","29","5","2021"," "," ","61.32","8","155-1","N"," ","11380"," ","신사동"
" ","은평신사두산위브","2006"," "," "," ","77,500","20","5","2021"," "," ","84.958","7","370","N"," ","11380"," ","신사동"
" ","마고정3단지센트레빌(301~309동)BL2-11","2009"," "," "," ","136,700","22","5","2021"," "," ","134.26","12","106","N"," ","11380"," ","진관동"
" ","백련산에스케이뷰아이파크","2020"," "," "," ","94,800","9","5","2021"," "," ","59.8545","3","767","N"," ","11380"," ","응암동"
" ","e편한세상 수색 에코포레","2003"," "," "," ","83,000","22","5","2021"," "," ","84.951","3","415-1","N"," ","11380"," ","수색동"
" ","힐데스하임","2017"," "," "," ","49,000","21","5","2021"," "," ","40.63","7","64","N"," ","11380"," ","진관동"
" ","은평뉴타운솔하임","2017"," "," "," ","54,700","8","5","2021"," "," ","45.034","19","60","N"," ","11380"," ","진관동"
" ","두성","2004"," "," "," ","49,000","17","5","2021"," "," ","83.93","5","21-21","N"," ","11380"," ","역촌동"
" ","대림아파트(276)","1993"," "," "," ","83,600","29","5","2021"," "," ","84.94","6","276","N"," ","11380"," ","녹번동"
" ","녹번역e편한세상캐슬","2021"," ","21.07.09","O","140,110","12","5","2021"," "," ","84.98","15","769","N"," ","11380"," ","응암동"
" ","은평신사두산위브2차","2011"," "," "," ","88,000","21","5","2021"," "," ","84.99","5","371","N"," ","11380"," ","신사동"
" ","호림리슈리안","2018"," "," "," ","51,500","29","5","2021"," "," ","56.83","3","172-75","N"," ","11380"," ","대조동"
" ","미소세상","2017"," "," "," ","50,000","12","5","2021"," "," ","74.47","11","117-35","N"," ","11380"," ","응암동"
" ","갈현동현대","1997"," "," "," ","60,000","21","5","2021"," "," ","59.25","11","537","N"," ","11380"," ","갈현동"
" ","백련산힐스테이트4차","2018"," "," "," ","100,000","29","5","2021"," "," ","59.98","18","764","N"," ","11380"," ","응암동"
" ","코오롱하늘채","2003"," "," "," ","64,500","23","5","2021"," "," ","59.9793","6","545","N"," ","11380"," ","갈현동"
" ","상림마을7단지아이파크(730~742동)BL1-14","2008"," "," "," ","80,000","10","5","2021"," "," ","84.63","3","10","N"," ","11380"," ","진관동"
" ","대호아파트","1999"," "," "," ","65,000","15","5","2021"," "," ","84.81","2","629","N"," ","11380"," ","불광동"
" ","한솔","1997"," "," "," ","43,500","10","5","2021"," "," ","59.94","3","539","N"," ","11380"," ","갈현동"
