"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","금천롯데캐슬골드파크3차","2018"," "," "," ","104,700","30","9","2021"," "," ","59.968","17","1155","N"," ","11545"," ","독산동"
" ","금천롯데캐슬골드파크1차","2016"," "," "," ","126,500","30","9","2021"," "," ","84.8114","12","1147","N"," ","11545"," ","독산동"
" ","관악산벽산타운5","2004"," "," "," ","62,500","25","9","2021"," "," ","59.34","17","1013","N"," ","11545"," ","시흥동"
" ","금천현대","2002"," "," "," ","80,500","27","9","2021"," "," ","84.83","16","711-2","N"," ","11545"," ","독산동"
" ","백운한비치5","2018"," "," "," ","32,500","30","9","2021"," "," ","58.55","3","962-8","N"," ","11545"," ","시흥동"
" ","금천롯데캐슬골드파크2차201동202동","2017"," "," "," ","125,000","24","9","2021"," "," ","84.95","12","1150","N"," ","11545"," ","독산동"
" ","벽산","2000"," "," "," ","73,000","27","9","2021"," "," ","114.84","8","1010","N"," ","11545"," ","시흥동"
" ","우성","2001"," "," "," ","44,900","29","9","2021"," "," ","70.11","4","795-5","N"," ","11545"," ","시흥동"
" ","명도힐스티지","2019"," "," "," ","28,500","17","9","2021"," "," ","29.63","14","962-32","N"," ","11545"," ","독산동"
" ","두산","1998"," "," "," ","85,000","24","9","2021"," "," ","84.9","8","769","N"," ","11545"," ","가산동"
" ","백운플러스타워","2020"," "," "," ","31,800","29","9","2021"," "," ","29.87","11","992-8","N"," ","11545"," ","시흥동"
" ","금천롯데캐슬골드파크1차","2016"," "," "," ","134,000","24","9","2021"," "," ","84.3963","35","1147","N"," ","11545"," ","독산동"
" ","관악산벽산타운5","2004"," "," "," ","76,700","15","9","2021"," "," ","114.84","19","1013","N"," ","11545"," ","시흥동"
" ","럭키남서울아파트","1981"," "," "," ","76,800","25","9","2021"," "," ","49.75","11","1002-1","N"," ","11545"," ","시흥동"
" ","SM엘루이","2012"," "," "," ","62,000","24","9","2021"," "," ","71.09","4","791-40","N"," ","11545"," ","시흥동"
" ","벽산","2000"," "," "," ","72,700","28","9","2021"," "," ","114.84","9","1010","N"," ","11545"," ","시흥동"
" ","거상장미","2003"," "," "," ","34,000","30","9","2021"," "," ","71.49","4","953-5","N"," ","11545"," ","시흥동"
" ","한신아파트","1991"," "," "," ","85,000","24","9","2021"," "," ","89.46","6","1093-4","N"," ","11545"," ","독산동"
" ","벽산","2000"," "," "," ","70,500","23","9","2021"," "," ","114.84","3","1010","N"," ","11545"," ","시흥동"
" ","럭키남서울아파트","1981"," "," "," ","75,000","12","9","2021"," "," ","49.75","5","1002-1","N"," ","11545"," ","시흥동"
" ","청광플러스원","2003"," "," "," ","72,000","16","9","2021"," "," ","84.962","6","1139","N"," ","11545"," ","독산동"
" ","독산동한양수자인","2011"," "," "," ","78,800","16","9","2021"," "," ","68.161","11","1144","N"," ","11545"," ","독산동"
" ","거상센스빌(956-6)","2002"," "," "," ","40,800","28","9","2021"," "," ","70.695","2","956-6","N"," ","11545"," ","시흥동"
" ","금천롯데캐슬골드파크3차","2018"," "," "," ","140,000","28","9","2021"," "," ","84.408","19","1155","N"," ","11545"," ","독산동"
" ","금천롯데캐슬골드파크1차","2016"," "," "," ","101,800","25","9","2021"," "," ","59.9935","21","1147","N"," ","11545"," ","독산동"
" ","삼익","1999"," "," "," ","52,000","28","9","2021"," "," ","59.9","13","5-13","N"," ","11545"," ","시흥동"
" ","관악산벽산타운5","2004"," "," "," ","65,000","29","9","2021"," "," ","84.97","2","1013","N"," ","11545"," ","시흥동"
" ","가산지웰에스테이트","2013"," "," "," ","14,700","15","9","2021"," "," ","15.96","9","140-9","N"," ","11545"," ","가산동"
" ","관악산벽산타운5","2004"," "," "," ","70,000","17","9","2021"," "," ","84.97","16","1013","N"," ","11545"," ","시흥동"
" ","독산주공14단지","1990"," "," "," ","51,000","15","9","2021"," "," ","44.89","1","1088","N"," ","11545"," ","독산동"
" ","벽산","2000"," "," "," ","70,000","23","9","2021"," "," ","114.84","12","1010","N"," ","11545"," ","시흥동"
" ","관악산벽산타운5","2004"," "," "," ","77,300","9","9","2021"," "," ","114.84","19","1013","N"," ","11545"," ","시흥동"
" ","벽산","2000"," "," "," ","63,800","11","9","2021"," "," ","84.99","9","1010","N"," ","11545"," ","시흥동"
" ","무지개","1980"," "," "," ","69,500","9","9","2021"," "," ","53.79","4","109-1","N"," ","11545"," ","시흥동"
" ","청호센트레빌","2003"," "," "," ","47,800","10","9","2021"," "," ","72.36","6","887-5","N"," ","11545"," ","독산동"
" ","금천현대","2002"," "," "," ","68,000","8","9","2021"," "," ","59.82","10","711-2","N"," ","11545"," ","독산동"
" ","관악산벽산타운5","2004"," "," "," ","60,000","25","9","2021"," "," ","59.34","7","1013","N"," ","11545"," ","시흥동"
" ","벽산","2000"," "," "," ","61,950","11","9","2021"," "," ","84.99","4","1010","N"," ","11545"," ","시흥동"
" ","금천롯데캐슬골드파크3차","2018"," "," "," ","104,500","2","9","2021"," "," ","59.9672","42","1155","N"," ","11545"," ","독산동"
" ","관악산벽산타운5","2004"," "," "," ","66,500","18","9","2021"," "," ","84.97","3","1013","N"," ","11545"," ","시흥동"
" ","금광","2004"," "," "," ","64,000","2","9","2021"," "," ","83.2925","8","1014","N"," ","11545"," ","시흥동"
" ","두산","1998"," "," "," ","94,000","23","9","2021"," "," ","101.67","7","769","N"," ","11545"," ","가산동"
" ","독산주공14단지","1990"," "," "," ","54,000","15","9","2021"," "," ","44.89","12","1088","N"," ","11545"," ","독산동"
" ","관악산벽산타운5","2004"," "," "," ","75,000","11","9","2021"," "," ","114.84","16","1013","N"," ","11545"," ","시흥동"
" ","금천롯데캐슬골드파크3차","2018"," "," "," ","100,000","3","9","2021"," "," ","59.9662","28","1155","N"," ","11545"," ","독산동"
" ","남서울힐스테이트","2014"," "," "," ","110,000","4","9","2021"," "," ","84.786","5","1026","N"," ","11545"," ","시흥동"
" ","동심","2003"," "," "," ","42,000","3","9","2021"," "," ","55.8429","5","184-4","N"," ","11545"," ","독산동"
" ","금천현대","2002"," "," "," ","81,500","4","9","2021"," "," ","84.83","22","711-2","N"," ","11545"," ","독산동"
" ","금천현대","2002"," "," "," ","69,900","4","9","2021"," "," ","59.82","19","711-2","N"," ","11545"," ","독산동"
" ","남서울힐스테이트","2014"," "," "," ","113,000","4","9","2021"," "," ","84.786","17","1026","N"," ","11545"," ","시흥동"
" ","럭키남서울아파트","1981"," "," "," ","79,500","15","9","2021"," "," ","49.76","11","1002-1","N"," ","11545"," ","시흥동"
" ","시흥(817-29)","1975"," "," "," ","13,000","16","9","2021"," "," ","39.83","4","817-29","N"," ","11545"," ","시흥동"
" ","남서울힐스테이트","2014"," "," "," ","110,000","9","9","2021"," "," ","84.697","11","1026","N"," ","11545"," ","시흥동"
" ","금천현대","2002"," "," "," ","75,900","4","9","2021"," "," ","84.83","6","711-2","N"," ","11545"," ","독산동"
" ","독산동아아파트","1997"," "," "," ","45,000","11","9","2021"," "," ","59.96","3","183-1","N"," ","11545"," ","독산동"
" ","가산양우내안에애플","2013"," "," "," ","10,000","23","9","2021"," "," ","12.04","18","141-2","N"," ","11545"," ","가산동"
" ","관악산벽산타운5","2004"," "," "," ","59,500","11","9","2021"," "," ","59.34","6","1013","N"," ","11545"," ","시흥동"
