"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","용산e편한세상","2011"," "," "," ","147,000","22","2","2021"," "," ","59.64","4","48","N"," ","11170"," ","신계동"
" ","산호","1977"," "," "," ","163,500","27","2","2021"," "," ","86.12","6","118-16","N"," ","11170"," ","원효로4가"
" ","용산파크타워(24-0)","2009"," "," "," ","312,000","23","2","2021"," "," ","154.47","27","24","N"," ","11170"," ","용산동5가"
" ","한남더힐","2011"," "," "," ","590,000","26","2","2021"," "," ","233.062","3","810","N"," ","11170"," ","한남동"
" ","삼성래미안","2001"," "," "," ","126,000","21","2","2021"," "," ","84.69","3","23","N"," ","11170"," ","도원동"
" ","한성1","1974"," "," "," ","68,000","27","2","2021"," "," ","57.12","2","29-4","N"," ","11170"," ","한남동"
" ","뉴캐슬하우스","2003"," "," "," ","119,000","26","2","2021"," "," ","69.03","6","684-82","N"," ","11170"," ","한남동"
" ","한강대우트럼프월드3","2004"," "," "," ","260,000","20","2","2021"," "," ","173.21","12","65-230","N"," ","11170"," ","한강로3가"
" ","용산파크타워(24-1)","2009"," "," "," ","258,000","22","2","2021"," "," ","140.31","12","24-1","N"," ","11170"," ","용산동5가"
" ","주미","1973"," "," "," ","193,000","27","2","2021"," "," ","97.82","10","260-6","N"," ","11170"," ","보광동"
" ","청화1","1982"," "," "," ","175,000","3","2","2021"," "," ","104.69","9","22-2","N"," ","11170"," ","이태원동"
" ","주공1","1993"," "," "," ","140,000","26","2","2021"," "," ","84.57","2","728","N"," ","11170"," ","이태원동"
" ","빌라맨션","1974"," "," "," ","193,000","27","2","2021"," "," ","174.48","13","302-86","N"," ","11170"," ","이촌동"
" ","청화1","1982"," "," "," ","205,000","20","2","2021"," "," ","142.71","6","22-2","N"," ","11170"," ","이태원동"
" ","센트레빌아스테리움서울","2013"," "," "," ","200,000","23","2","2021"," "," ","149.05","22","45","N"," ","11170"," ","동자동"
" ","용산롯데캐슬센터포레","2019"," "," "," ","144,500","27","2","2021"," "," ","59.8677","5","287","N"," ","11170"," ","효창동"
" ","강촌","1998"," "," "," ","161,000","27","2","2021"," "," ","59.12","12","402","N"," ","11170"," ","이촌동"
" ","한남해피트리","2016"," "," "," ","134,500","18","2","2021"," "," ","65.17","7","827","N"," ","11170"," ","한남동"
" ","래미안첼리투스","2015"," "," "," ","320,000","19","2","2021"," "," ","124.02","5","436","N"," ","11170"," ","이촌동"
" ","이촌코오롱(A)","1999"," "," "," ","195,000","23","2","2021"," "," ","84.78","15","412","N"," ","11170"," ","이촌동"
" ","용산더프라임","2014"," "," "," ","185,000","16","2","2021"," "," ","123.673","25","41","N"," ","11170"," ","원효로1가"
" ","대림","1994"," "," "," ","148,000","16","2","2021"," "," ","114.96","1","395","N"," ","11170"," ","이촌동"
" ","강촌","1998"," "," "," ","162,500","20","2","2021"," "," ","59.12","16","402","N"," ","11170"," ","이촌동"
" ","용산e편한세상","2011"," ","21.07.08","O","147,000","22","2","2021"," "," ","59.64","4","48","N"," ","11170"," ","신계동"
" ","용산파크자이","2005"," "," "," ","140,000","24","2","2021"," "," ","123.12","5","50-1","N"," ","11170"," ","한강로1가"
" ","한남더힐","2011"," "," "," ","530,000","22","2","2021"," "," ","208.478","6","810","N"," ","11170"," ","한남동"
" ","LG한강자이","2003"," "," "," ","320,000","10","2","2021"," "," ","169.44","16","430","N"," ","11170"," ","이촌동"
" ","용산푸르지오써밋(420)","2017"," "," "," ","258,000","10","2","2021"," "," ","152.4741","7","420","N"," ","11170"," ","한강로2가"
" ","용산아이피아대주피오레","2007"," "," "," ","79,400","24","2","2021"," "," ","84.6","14","2-185","N"," ","11170"," ","한강로2가"
" ","동아그린","1999"," "," "," ","86,000","10","2","2021"," "," ","43.02","20","411","N"," ","11170"," ","이촌동"
" ","한남아이파크애비뉴","2017"," "," "," ","80,000","11","2","2021"," "," ","45.717","8","828","N"," ","11170"," ","한남동"
" ","한성1","1974"," "," "," ","41,500","13","2","2021"," "," ","32.17","6","29-4","N"," ","11170"," ","한남동"
" ","한남더힐","2011"," "," "," ","630,000","8","2","2021"," "," ","235.312","7","810","N"," ","11170"," ","한남동"
" ","용산KCC웰츠타워","2015"," "," "," ","128,500","19","2","2021"," "," ","84.68","12","11-10","N"," ","11170"," ","문배동"
" ","한가람","1998"," "," "," ","219,000","20","2","2021"," "," ","114.96","19","404","N"," ","11170"," ","이촌동"
" ","신동아1","1992"," "," "," ","200,000","9","2","2021"," "," ","84.93","5","448","N"," ","11170"," ","보광동"
" ","청화1","1982"," ","21.03.18","O","175,000","3","2","2021"," "," ","104.69","9","22-2","N"," ","11170"," ","이태원동"
" ","한남동리첸시아","2004"," "," "," ","65,000","27","2","2021"," "," ","37.53","6","72-1","N"," ","11170"," ","한남동"
" ","한가람","1998"," "," "," ","210,000","20","2","2021"," "," ","114.96","5","404","N"," ","11170"," ","이촌동"
" ","용산케이씨씨스위첸","2018"," "," "," ","160,500","24","2","2021"," "," ","84.92","5","286","N"," ","11170"," ","효창동"
" ","한성1","1974"," "," "," ","56,800","6","2","2021"," "," ","45.42","3","29-4","N"," ","11170"," ","한남동"
" ","타워맨션","1973"," "," "," ","220,000","9","2","2021"," "," ","202.45","7","302-28","N"," ","11170"," ","이촌동"
" ","G&P용산파크","2018"," "," "," ","49,500","6","2","2021"," "," ","28.92","8","11-34","N"," ","11170"," ","문배동"
" ","성아1","1970"," "," "," ","40,800","5","2","2021"," "," ","56.6","10","263-10","N"," ","11170"," ","한남동"
" ","현대안성타워","1998"," "," "," ","74,000","23","2","2021"," "," ","61.62","11","737-28","N"," ","11170"," ","한남동"
" ","한남더힐","2011"," "," "," ","525,000","5","2","2021"," "," ","208.478","4","810","N"," ","11170"," ","한남동"
" ","동아그린","1999"," "," "," ","79,500","19","2","2021"," "," ","43.02","2","411","N"," ","11170"," ","이촌동"
" ","용산파크타워(24-1)","2009"," "," "," ","327,000","19","2","2021"," "," ","205.29","29","24-1","N"," ","11170"," ","용산동5가"
" ","한남더힐","2011"," "," "," ","690,000","23","2","2021"," "," ","240.23","2","810","N"," ","11170"," ","한남동"
" ","효창맨션","1969"," "," "," ","50,000","10","2","2021"," "," ","59.5","5","5-495","N"," ","11170"," ","효창동"
" ","용산롯데캐슬센터포레","2019"," "," "," ","183,500","20","2","2021"," "," ","110.1458","3","287","N"," ","11170"," ","효창동"
" ","이안용산1차(101동)","2005"," "," "," ","128,000","3","2","2021"," "," ","107.53","3","11-14","N"," ","11170"," ","문배동"
" ","반도","1977"," "," "," ","240,000","8","2","2021"," "," ","136.21","9","301-170","N"," ","11170"," ","이촌동"
" ","한강타운","2001"," "," "," ","86,000","6","2","2021"," "," ","59.69","1","204","N"," ","11170"," ","산천동"
" ","로얄튼빌라","2002"," "," "," ","153,000","8","2","2021"," "," ","133.93","7","1-297","N"," ","11170"," ","한남동"
" ","대우월드마크용산","2007"," "," "," ","142,000","6","2","2021"," "," ","107.626","12","64","N"," ","11170"," ","한강로1가"
" ","CJ나인파크","2007"," "," "," ","132,000","1","2","2021"," "," ","84.98","22","24-6","N"," ","11170"," ","문배동"
" ","금호베스트빌1","2002"," "," "," ","153,000","7","2","2021"," "," ","84.94","9","296","N"," ","11170"," ","서빙고동"
" ","대림아르빌","2005"," "," "," ","132,000","4","2","2021"," "," ","84.77","3","808","N"," ","11170"," ","한남동"
" ","강촌","1998"," "," "," ","207,500","4","2","2021"," "," ","114.595","19","402","N"," ","11170"," ","이촌동"
" ","용산파크타워(24-1)","2009"," "," "," ","350,000","1","2","2021"," "," ","158.33","24","24-1","N"," ","11170"," ","용산동5가"
