"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","서울숲 한신 더 휴","2003"," "," "," ","155,000","17","1","2021"," "," ","114.97","11","349","N"," ","11200"," ","행당동"
" ","벽산","2000"," "," "," ","80,000","12","1","2021"," "," ","84.8","19","314","N"," ","11200"," ","사근동"
" ","힐스테이트","2009"," "," "," ","169,000","22","1","2021"," "," ","84.78","16","843","N"," ","11200"," ","성수동2가"
" ","서울숲푸르지오","2007"," "," "," ","150,000","4","1","2021"," "," ","84.6","2","340","N"," ","11200"," ","금호동4가"
" ","극동그린","1997"," "," "," ","110,000","24","1","2021"," "," ","59.9","4","436","N"," ","11200"," ","옥수동"
" ","한신한강","2000"," "," "," ","175,000","30","1","2021"," "," ","59.95","10","442","N"," ","11200"," ","성수동2가"
" ","트리마제","2017"," "," "," ","300,000","30","1","2021"," "," ","84.5402","31","718","N"," ","11200"," ","성수동1가"
" ","왕십리풍림아이원","2004"," "," "," ","99,200","30","1","2021"," "," ","59.936","5","1061","N"," ","11200"," ","하왕십리동"
" ","행당한진타운","2000"," "," "," ","145,000","30","1","2021"," "," ","114.62","15","346","N"," ","11200"," ","행당동"
" ","극동그린","1997"," "," "," ","115,500","25","1","2021"," "," ","84.92","7","436","N"," ","11200"," ","옥수동"
" ","서울숲리버뷰자이","2018"," "," "," ","218,500","30","1","2021"," "," ","108.93","24","380","N"," ","11200"," ","행당동"
" ","두산","1994"," "," "," ","115,000","27","1","2021"," "," ","84.99","15","1331","N"," ","11200"," ","금호동3가"
" ","대림(1차)","1986"," "," "," ","120,000","30","1","2021"," "," ","75.51","5","100","N"," ","11200"," ","응봉동"
" ","서울숲아이파크","2009"," "," "," ","105,000","30","1","2021"," "," ","84.87","2","104","N"," ","11200"," ","송정동"
" ","이편한세상금호파크힐스","2019"," "," "," ","165,000","30","1","2021"," "," ","84.982","9","1823","N"," ","11200"," ","금호동1가"
" ","극동그린","1997"," "," "," ","100,000","30","1","2021"," "," ","84.92","2","436","N"," ","11200"," ","옥수동"
" ","옥수삼성","1999"," "," "," ","122,500","30","1","2021"," "," ","59.7","8","250","N"," ","11200"," ","옥수동"
" ","옥수파크힐스117동~125동","2016"," "," "," ","170,000","26","1","2021"," "," ","84.3","14","528-1","N"," ","11200"," ","옥수동"
" ","한신무학","1989"," "," "," ","88,900","30","1","2021"," "," ","75.2","2","990","N"," ","11200"," ","하왕십리동"
" ","쌍용","1997"," "," "," ","115,000","31","1","2021"," "," ","59.76","3","706","N"," ","11200"," ","성수동1가"
" ","트리마제","2017"," "," "," ","340,000","25","1","2021"," "," ","140.3099","36","718","N"," ","11200"," ","성수동1가"
" ","행당한진타운","2000"," "," "," ","134,000","30","1","2021"," "," ","84.71","18","346","N"," ","11200"," ","행당동"
" ","래미안하이리버","2012"," "," "," ","131,000","23","1","2021"," "," ","59.99","19","1217","N"," ","11200"," ","금호동2가"
" ","텐즈힐(1단지)","2015"," "," "," ","192,000","30","1","2021"," "," ","148.94","25","1066","N"," ","11200"," ","하왕십리동"
" ","힐스테이트","2009"," "," "," ","235,000","28","1","2021"," "," ","143","20","843","N"," ","11200"," ","성수동2가"
" ","왕십리KCC스위첸","2016"," "," "," ","113,250","27","1","2021"," "," ","64.236","12","1002","N"," ","11200"," ","하왕십리동"
" ","서울숲대림","2000"," "," "," ","130,000","30","1","2021"," "," ","59.885","8","656-234","N"," ","11200"," ","성수동1가"
" ","힐스테이트","2009"," ","21.03.31","O","169,000","21","1","2021"," "," ","84.78","16","843","N"," ","11200"," ","성수동2가"
" ","힐스테이트","2009"," "," "," ","229,000","21","1","2021"," "," ","143","18","843","N"," ","11200"," ","성수동2가"
" ","래미안하이리버","2012"," "," "," ","124,000","23","1","2021"," "," ","59.98","10","1217","N"," ","11200"," ","금호동2가"
