"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","경남2차","1984"," "," "," ","303,000","26","4","2021"," "," ","149.21","14","649","N"," ","11680"," ","개포동"
" ","삼성","1997"," "," "," ","178,100","9","4","2021"," "," ","84.97","4","747","N"," ","11680"," ","수서동"
" ","강남데시앙포레","2014"," "," "," ","158,000","6","4","2021"," "," ","59.97","9","795","N"," ","11680"," ","수서동"
" ","강남엘에이치1단지","2013"," "," "," ","165,000","6","4","2021"," "," ","74.74","8","579","N"," ","11680"," ","세곡동"
" ","신동아","1992"," "," "," ","117,000","5","4","2021"," "," ","49.96","2","736","N"," ","11680"," ","수서동"
" ","현대2차(10,11,20,23,24,25동)","1976"," "," "," ","529,000","26","4","2021"," "," ","161.19","2","369-1","N"," ","11680"," ","압구정동"
" ","타워팰리스1","2002"," "," "," ","303,000","3","4","2021"," "," ","137.24","42","467","N"," ","11680"," ","도곡동"
" ","삼성","1994"," "," "," ","200,000","18","4","2021"," "," ","84.81","10","161","N"," ","11680"," ","도곡동"
" ","갤러리아트","2002"," "," "," ","53,000","29","4","2021"," "," ","53.65","2","783-28","N"," ","11680"," ","역삼동"
" ","미성1차","1982"," "," "," ","321,000","26","4","2021"," "," ","105.62","6","414","N"," ","11680"," ","압구정동"
" ","체리빌","2003"," "," "," ","131,000","29","4","2021"," "," ","102.02","6","550-7","N"," ","11680"," ","신사동"
" ","테헤란로대우아이빌(891-6)","2004"," ","21.05.28","O","28,000","29","4","2021"," "," ","29.63","12","891-6","N"," ","11680"," ","대치동"
" ","청담자이","2011"," "," "," ","182,000","30","4","2021"," "," ","49.593","9","134-38","N"," ","11680"," ","청담동"
" ","골든아트빌","2000"," "," "," ","167,000","30","4","2021"," "," ","153.33","4","28-13","N"," ","11680"," ","청담동"
" ","신현대9차","1982"," "," "," ","498,000","26","4","2021"," "," ","152.39","4","426","N"," ","11680"," ","압구정동"
" ","도곡스타클래스","2007"," "," "," ","160,000","29","4","2021"," "," ","112.75","12","957-11","N"," ","11680"," ","도곡동"
" ","한양1차(영동한양)","1977"," ","21.08.13","O","310,000","26","4","2021"," "," ","91.21","7","490","N"," ","11680"," ","압구정동"
" ","역삼I'PARK","2006"," "," "," ","320,000","27","4","2021"," "," ","144.431","16","713-11","N"," ","11680"," ","역삼동"
" ","한신엠비씨","1988"," "," "," ","255,000","29","4","2021"," "," ","117.57","9","895-8","N"," ","11680"," ","도곡동"
" ","도곡렉슬","2006"," "," "," ","325,000","27","4","2021"," "," ","119.8906","9","527","N"," ","11680"," ","도곡동"
" ","수서한아름","1993"," "," "," ","190,000","29","4","2021"," "," ","129.45","1","712","N"," ","11680"," ","수서동"
" ","개포우성3차","1984"," "," "," ","225,000","30","4","2021"," "," ","104.43","14","652","N"," ","11680"," ","개포동"
" ","논현라폴리움","2012"," "," "," ","446,000","23","4","2021"," "," ","240.03","6","252","N"," ","11680"," ","논현동"
" ","삼성","1986"," "," "," ","155,000","27","4","2021"," "," ","84.67","1","626","N"," ","11680"," ","일원동"
" ","강남한양수자인(4단지)","2014"," "," "," ","130,000","28","4","2021"," "," ","84.99","7","686","N"," ","11680"," ","자곡동"
" ","래미안도곡카운티","2016"," "," "," ","320,000","30","4","2021"," "," ","106.78","15","538-3","N"," ","11680"," ","도곡동"
" ","한양2","1978"," "," "," ","447,000","26","4","2021"," "," ","147.41","2","493","N"," ","11680"," ","압구정동"
" ","현대아파트3","1986"," "," "," ","290,000","24","4","2021"," "," ","131.83","3","177","N"," ","11680"," ","개포동"
" ","요진와이시티미니","2012"," "," "," ","18,000","30","4","2021"," "," ","12.1","7","727-9","N"," ","11680"," ","역삼동"
" ","청담우방아파트","1999"," "," "," ","207,000","29","4","2021"," "," ","118.53","10","43","N"," ","11680"," ","청담동"
" ","타워팰리스2","2003"," "," "," ","269,000","23","4","2021"," "," ","115.63","29","467-17","N"," ","11680"," ","도곡동"
" ","삼성동드림하우스","2003"," "," "," ","75,000","29","4","2021"," "," ","115.89","2","47-18","N"," ","11680"," ","삼성동"
" ","현대1차(12,13,21,22,31,32,33동)","1976"," "," "," ","400,000","23","4","2021"," "," ","131.48","9","369-1","N"," ","11680"," ","압구정동"
" ","역삼래미안","2005"," "," "," ","235,000","30","4","2021"," "," ","80.87","9","757","N"," ","11680"," ","역삼동"
" ","쌍용","1996"," "," "," ","111,000","29","4","2021"," "," ","59.91","6","103","N"," ","11680"," ","논현동"
" ","현대5차(71,72동)","1977"," "," "," ","350,000","24","4","2021"," "," ","82.23","13","455","N"," ","11680"," ","압구정동"
" ","동현아파트1~6","1985"," "," "," ","186,000","29","4","2021"," "," ","84.92","7","105","N"," ","11680"," ","논현동"
" ","삼성","1994"," "," "," ","200,000","27","4","2021"," "," ","84.91","2","161","N"," ","11680"," ","도곡동"
" ","한양7","1981"," "," "," ","305,000","12","4","2021"," "," ","106.22","12","528","N"," ","11680"," ","압구정동"
" ","디에이치아너힐즈","2019"," "," "," ","259,000","23","4","2021"," "," ","76.1709","6","1281","N"," ","11680"," ","개포동"
" ","경남2차","1984"," ","21.11.20","O","303,000","26","4","2021"," "," ","149.21","14","649","N"," ","11680"," ","개포동"
" ","삼성","1997"," "," "," ","179,000","20","4","2021"," "," ","84.97","15","747","N"," ","11680"," ","수서동"
" ","세연파크뷰","2002"," "," "," ","164,000","22","4","2021"," "," ","83.58","3","929-8","N"," ","11680"," ","대치동"
" ","신동아(22)","1997"," "," "," ","173,500","27","4","2021"," "," ","84.69","9","22","N"," ","11680"," ","논현동"
