"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","방화5","1994"," "," "," ","41,000","24","5","2021"," "," ","39.6","12","814","N"," ","11500"," ","방화동"
" ","가양6단지","1992"," "," "," ","65,800","29","5","2021"," "," ","39.6","5","1485","N"," ","11500"," ","가양동"
" ","등촌동아이파크","2004"," "," "," ","110,000","4","5","2021"," "," ","84.9958","8","715","N"," ","11500"," ","등촌동"
" ","강변","1992"," "," "," ","59,500","22","5","2021"," "," ","34.44","9","1475","N"," ","11500"," ","가양동"
" ","강변","1992"," "," "," ","55,000","22","5","2021"," "," ","34.44","3","1475","N"," ","11500"," ","가양동"
" ","한숲마을대림","1999"," "," "," ","59,800","30","5","2021"," "," ","59.69","11","862","N"," ","11500"," ","방화동"
" ","마곡중앙하이츠아파트","1994"," "," "," ","59,500","31","5","2021"," "," ","51.03","4","852","N"," ","11500"," ","방화동"
" ","청우","2004"," "," "," ","28,000","27","5","2021"," "," ","49.5","7","1055-11","N"," ","11500"," ","화곡동"
" ","마곡수명산파크3단지","2007"," "," "," ","109,500","27","5","2021"," "," ","84.53","5","751","N"," ","11500"," ","내발산동"
" ","우장산아이파크,이편한세상","2008"," "," "," ","106,500","24","5","2021"," "," ","59.98","2","1159","N"," ","11500"," ","화곡동"
" ","한양아이클래스","2013"," "," "," ","8,500","22","5","2021"," "," ","13.79","12","926-5","N"," ","11500"," ","화곡동"
" ","오화(24-175)","2001"," "," "," ","16,000","31","5","2021"," "," ","52.85","6","24-175","N"," ","11500"," ","화곡동"
" ","가양우성","1990"," "," "," ","97,500","27","5","2021"," "," ","84.87","4","14-3","N"," ","11500"," ","가양동"
" ","웰라이빌","2000"," "," "," ","48,500","29","5","2021"," "," ","84.98","14","927-1","N"," ","11500"," ","화곡동"
" ","마곡엠밸리6단지","2014"," "," "," ","165,000","30","5","2021"," "," ","114.98","15","743","N"," ","11500"," ","마곡동"
" ","마곡보타닉","2019"," "," "," ","56,000","28","5","2021"," "," ","59.83","9","235-4","N"," ","11500"," ","가양동"
" ","강서힐스테이트","2015"," "," "," ","139,200","29","5","2021"," "," ","84.99","7","1165","N"," ","11500"," ","화곡동"
" ","강변","1992"," "," "," ","65,600","29","5","2021"," "," ","39.6","5","1475","N"," ","11500"," ","가양동"
" ","강서힐스테이트","2015"," "," "," ","160,500","25","5","2021"," "," ","128.81","15","1165","N"," ","11500"," ","화곡동"
" ","화곡동복지","1974"," "," "," ","22,500","28","5","2021"," "," ","53.94","4","354-54","N"," ","11500"," ","화곡동"
" ","마곡수명산파크4단지","2008"," "," "," ","84,250","27","5","2021"," "," ","59.84","2","753","N"," ","11500"," ","내발산동"
" ","강서그랜드아이파크주상복합","2010"," "," "," ","123,500","27","5","2021"," "," ","126.65","10","1095-4","N"," ","11500"," ","화곡동"
" ","방화5","1994"," ","22.01.05","O","41,000","24","5","2021"," "," ","39.6","12","814","N"," ","11500"," ","방화동"
" ","등촌1,2단지주공아파트","1994"," "," "," ","57,500","24","5","2021"," "," ","41.85","2","687","N"," ","11500"," ","등촌동"
" ","마곡엠벨리(14단지)","2014"," "," "," ","126,500","29","5","2021"," "," ","84.5","15","750","N"," ","11500"," ","마곡동"
" ","가양2단지(성지)","1992"," "," "," ","76,000","27","5","2021"," "," ","49.65","10","1461","N"," ","11500"," ","가양동"
" ","마곡13단지힐스테이트마스터","2017"," "," "," ","136,000","29","5","2021"," "," ","84.9881","2","748","N"," ","11500"," ","마곡동"
" ","궁전(912-1)B동","1998"," "," "," ","35,800","25","5","2021"," "," ","91.08","12","912-1","N"," ","11500"," ","화곡동"
" ","푸른숲","2007"," "," "," ","30,000","25","5","2021"," "," ","59.97","7","460-1","N"," ","11500"," ","화곡동"
" ","마곡수명산파크4단지","2008"," "," "," ","89,500","26","5","2021"," "," ","59.84","5","753","N"," ","11500"," ","내발산동"
" ","우성","1992"," "," "," ","70,000","27","5","2021"," "," ","66.9","4","630-3","N"," ","11500"," ","등촌동"
" ","삼성한사랑1","1997"," "," "," ","85,500","29","5","2021"," "," ","84.99","2","632-4","N"," ","11500"," ","등촌동"
" ","청솔","1994"," "," "," ","48,500","25","5","2021"," "," ","39.36","7","832","N"," ","11500"," ","방화동"
" ","푸른숲","2007"," "," "," ","41,500","28","5","2021"," "," ","77.13","7","460-1","N"," ","11500"," ","화곡동"
" ","보람","2001"," "," "," ","64,000","29","5","2021"," "," ","84.03","8","686-1","N"," ","11500"," ","내발산동"
" ","동양하우징(899-4)","2017"," "," "," ","22,000","28","5","2021"," "," ","28.18","8","899-4","N"," ","11500"," ","화곡동"
" ","마곡루나플라체","2021"," "," "," ","29,900","24","5","2021"," "," ","22.05","8","725","N"," ","11500"," ","등촌동"
