"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","공덕아이파크","2013"," "," "," ","147,000","24","1","2021"," "," ","84.96","16","174","N"," ","11440"," ","신공덕동"
" ","월드컵아이파크(667)","2009"," "," "," ","87,800","19","1","2021"," "," ","59.73","3","667","N"," ","11440"," ","성산동"
" ","kcc웰츠","2011"," "," "," ","160,000","15","1","2021"," "," ","118.64","20","171","N"," ","11440"," ","신공덕동"
" ","펜트라우스","2011"," "," "," ","162,000","11","1","2021"," "," ","115.04","13","172","N"," ","11440"," ","신공덕동"
" ","엘림","2002"," "," "," ","64,700","22","1","2021"," "," ","81.35","2","453-14","N"," ","11440"," ","서교동"
" ","래미안밤섬리베뉴Ⅱ","2014"," "," "," ","157,000","28","1","2021"," "," ","84.82","3","398","N"," ","11440"," ","상수동"
" ","우공","2004"," "," "," ","69,500","30","1","2021"," "," ","82.29","1","45-27","N"," ","11440"," ","염리동"
" ","한강삼성","1997"," "," "," ","137,000","30","1","2021"," "," ","84.96","13","138","N"," ","11440"," ","토정동"
" ","강림스위트빌","2004"," "," "," ","74,500","27","1","2021"," "," ","81.71","8","508","N"," ","11440"," ","망원동"
" ","성산시영(선경)","1986"," "," "," ","95,000","28","1","2021"," "," ","50.54","1","446","N"," ","11440"," ","성산동"
" ","코오롱","2003"," "," "," ","120,000","30","1","2021"," "," ","102.158","14","573","N"," ","11440"," ","연남동"
" ","상암월드컵파크12단지","2010"," "," "," ","85,000","29","1","2021"," "," ","59.73","7","1743","N"," ","11440"," ","상암동"
" ","래미안밤섬리베뉴Ⅰ","2014"," "," "," ","166,000","30","1","2021"," "," ","84.99","20","402","N"," ","11440"," ","상수동"
" ","마포웨스트리버태영데시앙","2019"," "," "," ","153,500","27","1","2021"," "," ","84.674","11","449","N"," ","11440"," ","창전동"
" ","도화동현대","1996"," "," "," ","107,800","30","1","2021"," "," ","68.22","11","357","N"," ","11440"," ","도화동"
" ","한화오벨리스크","2004"," "," "," ","48,000","28","1","2021"," "," ","38.08","3","555","N"," ","11440"," ","도화동"
" ","우성","1991"," "," "," ","109,000","25","1","2021"," "," ","68.94","7","82","N"," ","11440"," ","도화동"
" ","마포래미안푸르지오3단지","2014"," "," "," ","148,500","27","1","2021"," "," ","59.9796","20","777","N"," ","11440"," ","아현동"
" ","성산동자담이움아파트","2006"," "," "," ","90,000","24","1","2021"," "," ","137.27","8","650","N"," ","11440"," ","성산동"
" ","래미안공덕4차","2005"," "," "," ","122,500","28","1","2021"," "," ","59.9","1","464","N"," ","11440"," ","공덕동"
" ","울트라월드컵(참누리)","2006"," "," "," ","121,000","26","1","2021"," "," ","84.9572","4","398","N"," ","11440"," ","중동"
" ","코오롱","2003"," "," "," ","128,000","27","1","2021"," "," ","114.88","9","573","N"," ","11440"," ","연남동"
" ","상록","1997"," "," "," ","82,250","27","1","2021"," "," ","49.8","3","515-1","N"," ","11440"," ","염리동"
" ","마포래미안푸르지오4단지","2014"," "," "," ","187,500","30","1","2021"," "," ","84.8919","21","777","N"," ","11440"," ","아현동"
" ","마포웨스트리버태영데시앙","2019"," "," "," ","123,500","30","1","2021"," "," ","59.817","6","449","N"," ","11440"," ","창전동"
" ","펜트라우스","2011"," "," "," ","195,000","30","1","2021"," "," ","152.85","20","172","N"," ","11440"," ","신공덕동"
" ","마포래미안푸르지오3단지","2014"," "," "," ","135,000","30","1","2021"," "," ","59.9236","1","777","N"," ","11440"," ","아현동"
" ","마포트라팰리스2차","2008"," "," "," ","120,000","30","1","2021"," "," ","84.93","22","738","N"," ","11440"," ","아현동"
" ","상록","1997"," "," "," ","81,500","26","1","2021"," "," ","49.8","3","515-1","N"," ","11440"," ","염리동"
" ","장미(466-0)","2000"," "," "," ","57,500","25","1","2021"," "," ","61.84","8","466","N"," ","11440"," ","합정동"
" ","대림2차","2004"," "," "," ","137,000","23","1","2021"," "," ","84.88","5","501","N"," ","11440"," ","용강동"
" ","래미안공덕4차","2005"," "," "," ","121,000","23","1","2021"," "," ","59.9","11","464","N"," ","11440"," ","공덕동"
" ","래미안마포리버웰","2015"," "," "," ","180,000","30","1","2021"," "," ","84.97","10","502","N"," ","11440"," ","용강동"
" ","한화오벨리스크","2004"," "," "," ","69,800","25","1","2021"," "," ","49.87","10","555","N"," ","11440"," ","도화동"
" ","상암월드컵파크4단지","2006"," "," "," ","119,500","30","1","2021"," "," ","84.76","11","1655","N"," ","11440"," ","상암동"
" ","성산시영(선경)","1986"," "," "," ","104,000","23","1","2021"," "," ","50.54","8","446","N"," ","11440"," ","성산동"
