"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","문정시영","1989"," "," "," ","87,500","23","11","2021","중개거래","서울 송파구","39.69","6","145","N"," ","11710"," ","문정동"
" ","트리지움","2007"," "," "," ","242,000","11","11","2021","중개거래","서울 송파구","84.95","11","35","N"," ","11710"," ","잠실동"
" ","에비뉴잠실","2020"," "," "," ","43,000","26","11","2021","중개거래","서울 송파구","29.51","10","47-2","N"," ","11710"," ","방이동"
" ","주공아파트 5단지","1978"," "," "," ","287,000","23","11","2021","중개거래","서울 송파구","76.5","9","27","N"," ","11710"," ","잠실동"
" ","장미2","1979"," "," "," ","235,000","26","11","2021","중개거래","서울 송파구","82.45","9","11","N"," ","11710"," ","신천동"
" ","레이크팰리스","2006"," "," "," ","354,000","24","11","2021","중개거래","서울 송파구","135.82","27","44","N"," ","11710"," ","잠실동"
" ","위례24단지(꿈에그린)","2013"," "," "," ","120,000","29","11","2021","중개거래","서울 송파구","51.78","17","901","N"," ","11710"," ","장지동"
" ","가락(1차)쌍용아파트","1997"," "," "," ","146,500","26","11","2021","중개거래","경기 부천시 서울 송파구","59.92","7","140","N"," ","11710"," ","가락동"
" ","한양아파트","1983"," "," "," ","146,500","25","11","2021","직거래"," ","119.68","9","119","N"," ","11710"," ","송파동"
" ","문정시영","1989"," ","22.02.07","O","87,500","23","11","2021","중개거래","서울 송파구","39.69","6","145","N"," ","11710"," ","문정동"
" ","롯데캐슬골드","2005"," "," "," ","277,000","22","11","2021","중개거래","서울 강남구 서울 송파구","187.65","16","7-18","N"," ","11710"," ","신천동"
" ","현대리버빌2지구","1999"," "," "," ","138,000","22","11","2021","중개거래","서울 송파구","84.97","13","261","N"," ","11710"," ","풍납동"
" ","호수임광","1995"," ","22.02.23","O","132,000","23","11","2021","중개거래","서울 송파구","84.87","1","33","N"," ","11710"," ","송파동"
" ","잠실엘스","2008"," "," "," ","340,000","26","11","2021","중개거래","서울 송파구","119.93","18","19","N"," ","11710"," ","잠실동"
" ","잠실푸르지오월드마크","2013"," "," "," ","225,000","17","11","2021","중개거래","서울 송파구","110.72","32","11-4","N"," ","11710"," ","신천동"
" ","한신1","1993"," "," "," ","127,000","15","11","2021","중개거래","서울 송파구","84.51","3","102","N"," ","11710"," ","가락동"
" ","헬리오시티","2018"," "," "," ","221,000","27","11","2021","중개거래","서울 송파구","84.99","21","913","N"," ","11710"," ","가락동"
" ","아시아선수촌아파트","1986"," "," "," ","420,000","12","11","2021","중개거래","서울 송파구","151.008","10","86","N"," ","11710"," ","잠실동"
" ","트리지움","2007"," ","22.01.15","O","242,000","10","11","2021","중개거래","서울 송파구","84.95","11","35","N"," ","11710"," ","잠실동"
" ","파크리오","2008"," "," "," ","95,000","26","11","2021","중개거래","서울 송파구","35.24","14","17","N"," ","11710"," ","신천동"
" ","올림픽선수기자촌1단지","1988"," "," "," ","237,500","20","11","2021","중개거래","서울 송파구","100.82","3","89","N"," ","11710"," ","방이동"
" ","헬리오시티","2018"," "," "," ","220,000","17","11","2021","중개거래","서울 강남구 서울 송파구","84.98","6","913","N"," ","11710"," ","가락동"
" ","리센츠","2008"," "," "," ","245,000","23","11","2021","중개거래","서울 송파구","84.99","16","22","N"," ","11710"," ","잠실동"
" ","파크리오","2008"," "," "," ","194,000","18","11","2021","중개거래","서울 송파구","59.64","22","17","N"," ","11710"," ","신천동"
" ","헬리오시티","2018"," "," "," ","135,000","6","11","2021","중개거래","서울 송파구","39.86","19","913","N"," ","11710"," ","가락동"
" ","석촌호수효성해링턴타워","2015"," "," "," ","28,000","26","11","2021","중개거래","서울 송파구","15.8307","14","24-3","N"," ","11710"," ","석촌동"
" ","리센츠","2008"," "," "," ","260,000","12","11","2021","중개거래","서울 송파구","84.99","6","22","N"," ","11710"," ","잠실동"
" ","파크하비오","2016"," "," "," ","169,000","22","11","2021","중개거래","서울 송파구","84.9725","14","618","N"," ","11710"," ","문정동"
" ","장미2","1979"," "," "," ","219,500","8","11","2021","중개거래","서울 송파구","71.2","14","11","N"," ","11710"," ","신천동"
" ","거여1단지","1997"," "," "," ","80,900","19","11","2021","중개거래","서울 송파구","39.6","7","290","N"," ","11710"," ","거여동"
" ","석촌호수효성해링턴타워","2015"," "," "," ","28,000","22","11","2021","중개거래","서울 강동구","15.8307","6","24-3","N"," ","11710"," ","석촌동"
" ","헬리오시티","2018"," ","21.12.27","O","125,000","29","11","2021","직거래"," ","39.1","18","913","N"," ","11710"," ","가락동"
" ","헬리오시티","2018"," ","22.02.07","O","245,000","5","11","2021","중개거래","서울 송파구","84.95","17","913","N"," ","11710"," ","가락동"
" ","가락금호아파트","1997"," "," "," ","126,000","10","11","2021","중개거래","서울 송파구","59.91","4","95-1","N"," ","11710"," ","가락동"
" ","상아2차아파트","1988"," "," "," ","95,000","10","11","2021","중개거래","서울 마포구 서울 송파구","45.77","7","165","N"," ","11710"," ","오금동"
" ","올림픽훼밀리타운","1988"," "," "," ","233,000","5","11","2021","중개거래","서울 송파구","117.585","3","150","N"," ","11710"," ","문정동"
