"aptDong","aptNm","buildYear","buyerGbn","cdealDay","cdealType","dealAmount","dealDay","dealMonth","dealYear","dealingGbn","estateAgentSggNm","excluUseAr","floor","jibun","landLeaseholdGbn","rgstDate","sggCd","slerGbn","umdNm"
" ","시영2단지(라이프)아파트","1994"," "," "," ","42,300","14","4","2021"," "," ","39.6","9","707","N"," ","11350"," ","공릉동"
" ","삼창","1984"," "," "," ","74,000","27","4","2021"," "," ","94.36","6","448-3","N"," ","11350"," ","월계동"
" ","롯데우성","1993"," "," "," ","127,000","21","4","2021"," "," ","101.88","7","361-1","N"," ","11350"," ","중계동"
" ","상계주공12(고층)","1988"," "," "," ","78,000","21","4","2021"," "," ","66.56","6","647","N"," ","11350"," ","상계동"
" ","상계주공16(고층)","1988"," "," "," ","79,500","24","4","2021"," "," ","79.07","3","624","N"," ","11350"," ","상계동"
" ","상계주공6(고층)","1988"," "," "," ","70,000","13","4","2021"," "," ","49.94","2","720","N"," ","11350"," ","상계동"
" ","상계주공6(고층)","1988"," ","21.06.29","O","70,000","13","4","2021"," "," ","49.94","2","720","N"," ","11350"," ","상계동"
" ","상계주공7(고층)","1988"," "," "," ","84,500","16","4","2021"," "," ","58.01","4","691","N"," ","11350"," ","상계동"
" ","백영아파트","2004"," "," "," ","41,500","13","4","2021"," "," ","79.92","4","593-6","N"," ","11350"," ","공릉동"
" ","한일유앤아이","2005"," "," "," ","74,000","30","4","2021"," "," ","59.877","11","1309","N"," ","11350"," ","상계동"
" ","상계주공13(고층)","1989"," "," "," ","46,800","30","4","2021"," "," ","45.9","5","637","N"," ","11350"," ","상계동"
" ","초안1","1998"," "," "," ","28,700","28","4","2021"," "," ","39.6","6","923","N"," ","11350"," ","월계동"
" ","상계주공3(고층)","1987"," "," "," ","69,500","28","4","2021"," "," ","41.3","12","730-2","N"," ","11350"," ","상계동"
" ","주공7","1993"," "," "," ","46,500","30","4","2021"," "," ","44.1","15","363-1","N"," ","11350"," ","중계동"
" ","염광","1996"," "," "," ","88,000","27","4","2021"," "," ","84.5","9","445","N"," ","11350"," ","중계동"
" ","중계무지개","1991"," "," "," ","56,000","28","4","2021"," "," ","49.54","1","512","N"," ","11350"," ","중계동"
" ","상계1차중앙하이츠","1997"," ","21.06.21","O","62,000","24","4","2021"," "," ","59.82","11","1279","N"," ","11350"," ","상계동"
" ","풍림아파트A","2001"," "," "," ","85,000","29","4","2021"," "," ","84.99","13","725","N"," ","11350"," ","공릉동"
" ","극동늘푸른","2000"," "," "," ","74,000","29","4","2021"," "," ","84.514","4","1128","N"," ","11350"," ","상계동"
" ","상계주공3(고층)","1987"," "," "," ","78,500","29","4","2021"," "," ","58.01","10","730-2","N"," ","11350"," ","상계동"
" ","상계주공10(고층)","1988"," "," "," ","64,500","28","4","2021"," "," ","45.77","11","666","N"," ","11350"," ","상계동"
" ","염광","1996"," "," "," ","115,500","30","4","2021"," "," ","131.25","12","445","N"," ","11350"," ","중계동"
" ","미성","1986"," "," "," ","81,700","29","4","2021"," "," ","50.14","8","13","N"," ","11350"," ","월계동"
